#Efci:-75.5993068080
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
             1        -75.59531242476382      -0.03710993702308         1            32       +0.287855095810       3.674e+16
             2        -75.59854558866274      -0.00323316389893         2            64       +0.079170155409       7.347e+16
             3        -75.59901208884561      -0.00046650018287         3            96       +0.014012012057       1.102e+17
             4        -75.59903534378653      -0.00002325494091         4           128       +0.002842491079       1.469e+17
             5        -75.59903643536428      -0.00000109157776         5           160       +0.000601667186       1.837e+17
             6        -75.59903648304429      -0.00000004768000         6           192       +0.000153516673       2.204e+17
             7        -75.59903648485108      -0.00000000180680         7           224       +0.000087650240       2.572e+17
             8        -75.59903648454890      +0.00000000030218         8           256       +0.000071198084       2.939e+17
             9        -75.59903648487244      -0.00000000032354         9           288       +0.000050822365       3.306e+17
            10        -75.59903648423520      +0.00000000063724        10           320       +0.000059149041       3.674e+17
            11        -75.59903648452644      -0.00000000029124        11           352       +0.000061679120       4.041e+17
            12        -75.59903648479479      -0.00000000026836        12           384       +0.000062261976       4.408e+17
            13        -75.59903648507047      -0.00000000027568        13           416       +0.000050419456       4.776e+17
            14        -75.59903648413872      +0.00000000093175        14           448       +0.000070653554       5.143e+17
            15        -75.59903648494820      -0.00000000080948        15           480       +0.000058207974       5.511e+17
            16        -75.59903648472134      +0.00000000022686        16           512       +0.000063624064       5.878e+17
            17        -75.59903648457301      +0.00000000014833        17           544       +0.000062386301       6.245e+17
            18        -75.59903648456292      +0.00000000001009        18           576       +0.000072800933       6.613e+17
            19        -75.59903648408125      +0.00000000048166        19           608       +0.000077175001       6.980e+17
            20        -75.59903648396939      +0.00000000011187        20           640       +0.000061978384       7.347e+17
            21        -75.59903648472613      -0.00000000075674        21           672       +0.000056159221       7.715e+17
            22        -75.59903648479498      -0.00000000006885        22           704       +0.000052917461       8.082e+17
            23        -75.59903648417891      +0.00000000061607        23           736       +0.000075988443       8.449e+17
            24        -75.59903648468836      -0.00000000050944        24           768       +0.000066946331       8.817e+17
            25        -75.59903648484926      -0.00000000016091        25           800       +0.000045249782       9.184e+17
            26        -75.59903648472437      +0.00000000012490        26           832       +0.000058132178       9.552e+17
            27        -75.59903648478185      -0.00000000005748        27           864       +0.000049170641       9.919e+17
            28        -75.59903648462800      +0.00000000015385        28           896       +0.000059160282       1.029e+18
            29        -75.59903648460300      +0.00000000002500        29           928       +0.000057123312       1.065e+18
            30        -75.59903648391094      +0.00000000069207        30           960       +0.000076449964       1.102e+18
            31        -75.59903648460728      -0.00000000069635        31           992       +0.000064475346       1.139e+18
            32        -75.59903648467353      -0.00000000006625        32          1024       +0.000072452615       1.176e+18
            33        -75.59903648463292      +0.00000000004061        33          1056       +0.000069460016       1.212e+18
            34        -75.59903648507083      -0.00000000043791        34          1088       +0.000046298420       1.249e+18
            35        -75.59903648445282      +0.00000000061800        35          1120       +0.000052650002       1.286e+18
            36        -75.59903648490614      -0.00000000045331        36          1152       +0.000060360433       1.323e+18
            37        -75.59903648410058      +0.00000000080556        37          1184       +0.000068542707       1.359e+18
            38        -75.59903648465952      -0.00000000055894        38          1216       +0.000058633852       1.396e+18
            39        -75.59903648476515      -0.00000000010563        39          1248       +0.000047766697       1.433e+18
            40        -75.59903648464501      +0.00000000012014        40          1280       +0.000067834425       1.469e+18
            41        -75.59903648455652      +0.00000000008849        41          1312       +0.000063643494       1.506e+18
            42        -75.59903648470355      -0.00000000014703        42          1344       +0.000075489255       1.543e+18
            43        -75.59903648439146      +0.00000000031208        43          1376       +0.000060577929       1.580e+18
            44        -75.59903648349919      +0.00000000089227        44          1408       +0.000086477324       1.616e+18
            45        -75.59903648517499      -0.00000000167580        45          1440       +0.000058692852       1.653e+18
            46        -75.59903648464561      +0.00000000052938        46          1472       +0.000063473809       1.690e+18
            47        -75.59903648424684      +0.00000000039877        47          1504       +0.000065095690       1.727e+18
            48        -75.59903648458857      -0.00000000034173        48          1536       +0.000068292260       1.763e+18
            49        -75.59903648510054      -0.00000000051197        49          1568       +0.000051529399       1.800e+18
            50        -75.59903648455338      +0.00000000054716        50          1600       +0.000057248720       1.837e+18
