#Efci:-4.3360656518
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -4.30726652815881      -0.10588309409399         3           552       +0.363365508574       1.809e+07
             2        -4.32249442078960      -0.01522789263079         5           920       +0.270924102564       3.015e+07
             3        -4.32697044644829      -0.00447602565869         7          1288       +0.235791168666       4.221e+07
             4        -4.32902259780447      -0.00205215135618         8          1472       +0.217646506316       4.824e+07
             5        -4.33042705515334      -0.00140445734887         9          1656       +0.209807572384       5.427e+07
             6        -4.33125518620763      -0.00082813105429        10          1840       +0.191774010808       6.030e+07
             7        -4.33166538114877      -0.00041019494114        11          2024       +0.191274636378       6.633e+07
             8        -4.33194996581323      -0.00028458466446        12          2208       +0.181432549951       7.236e+07
             9        -4.33219588142193      -0.00024591560870        13          2392       +0.174214283741       7.839e+07
            10        -4.33239576011801      -0.00019987869608        14          2576       +0.179485462485       8.442e+07
            11        -4.33256379029781      -0.00016803017980        15          2760       +0.157863339016       9.045e+07
            12        -4.33269681535795      -0.00013302506014        16          2944       +0.166727487685       9.648e+07
            13        -4.33283029724408      -0.00013348188612        17          3128       +0.165325873429       1.025e+08
            14        -4.33295325553764      -0.00012295829356        18          3312       +0.147344159590       1.085e+08
            15        -4.33306550329441      -0.00011224775677        19          3496       +0.158330532851       1.146e+08
            16        -4.33316310862627      -0.00009760533186        20          3680       +0.154560273292       1.206e+08
            17        -4.33324830275190      -0.00008519412563        21          3864       +0.154911643714       1.266e+08
            18        -4.33331860989790      -0.00007030714599        22          4048       +0.150064575546       1.327e+08
            19        -4.33337980118665      -0.00006119128875        23          4232       +0.168957171808       1.387e+08
            20        -4.33342907011508      -0.00004926892843        24          4416       +0.156912054026       1.447e+08
            21        -4.33346863540000      -0.00003956528492        25          4600       +0.147601878606       1.507e+08
            22        -4.33350260467737      -0.00003396927736        26          4784       +0.150054612147       1.568e+08
            23        -4.33353214543475      -0.00002954075738        27          4968       +0.148418908845       1.628e+08
            24        -4.33355902395755      -0.00002687852280        28          5152       +0.158398698900       1.688e+08
            25        -4.33358441753224      -0.00002539357469        29          5336       +0.154153805328       1.749e+08
            26        -4.33360822628089      -0.00002380874865        30          5520       +0.148655286004       1.809e+08
            27        -4.33363054792116      -0.00002232164027        31          5704       +0.152382191102       1.869e+08
            28        -4.33365148791094      -0.00002093998978        32          5888       +0.148855359765       1.930e+08
            29        -4.33367071804907      -0.00001923013812        33          6072       +0.151631135794       1.990e+08
            30        -4.33368856907692      -0.00001785102786        34          6256       +0.151786871483       2.050e+08
            31        -4.33370507650749      -0.00001650743056        35          6440       +0.132387497396       2.110e+08
            32        -4.33372084452895      -0.00001576802146        36          6624       +0.152698943254       2.171e+08
            33        -4.33373567333772      -0.00001482880877        37          6808       +0.144498884210       2.231e+08
            34        -4.33374990749421      -0.00001423415650        38          6992       +0.155881804158       2.291e+08
            35        -4.33376331555888      -0.00001340806466        39          7176       +0.157684485844       2.352e+08
            36        -4.33377581889190      -0.00001250333302        40          7360       +0.126137897961       2.412e+08
            37        -4.33378711491735      -0.00001129602545        41          7544       +0.145260194860       2.472e+08
            38        -4.33379697733955      -0.00000986242221        42          7728       +0.134130254099       2.533e+08
            39        -4.33380569868473      -0.00000872134517        43          7912       +0.146590146446       2.593e+08
            40        -4.33381382170572      -0.00000812302100        44          8096       +0.141740727642       2.653e+08
            41        -4.33382167588684      -0.00000785418112        45          8280       +0.138548328629       2.713e+08
            42        -4.33382918508748      -0.00000750920064        46          8464       +0.145488945943       2.774e+08
            43        -4.33383631286936      -0.00000712778187        47          8648       +0.144874225760       2.834e+08
            44        -4.33384343656590      -0.00000712369655        48          8832       +0.128947590996       2.894e+08
            45        -4.33385088449491      -0.00000744792901        49          9016       +0.132229378542       2.955e+08
            46        -4.33385812140688      -0.00000723691197        50          9200       +0.145614886017       3.015e+08
            47        -4.33386486529087      -0.00000674388398        51          9384       +0.171903424598       3.075e+08
            48        -4.33387100909774      -0.00000614380688        52          9568       +0.153008507652       3.136e+08
            49        -4.33387631255070      -0.00000530345296        53          9752       +0.137499544685       3.196e+08
            50        -4.33388082421742      -0.00000451166672        54          9936       +0.154596891456       3.256e+08
