#Efci:-4.3360656518
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -4.31112629306800      -0.10974285900319         3           552       +0.305741815351       1.809e+09
             2        -4.32747128287645      -0.01634498980845         5           920       +0.162186706518       3.015e+09
             3        -4.33212822553689      -0.00465694266044         7          1288       +0.100643462758       4.221e+09
             4        -4.33369465816466      -0.00156643262777         9          1656       +0.057381841757       5.427e+09
             5        -4.33417904942211      -0.00048439125746        11          2024       +0.036729214352       6.633e+09
             6        -4.33436594742838      -0.00018689800627        13          2392       +0.030178122601       7.839e+09
             7        -4.33442883210818      -0.00006288467979        14          2576       +0.031066743081       8.442e+09
             8        -4.33447559162821      -0.00004675952004        15          2760       +0.022674297745       9.045e+09
             9        -4.33449909312499      -0.00002350149678        16          2944       +0.019343317985       9.648e+09
            10        -4.33450617956289      -0.00000708643790        17          3128       +0.019846726849       1.025e+10
            11        -4.33450983607709      -0.00000365651421        18          3312       +0.018220293924       1.085e+10
            12        -4.33451260572243      -0.00000276964533        19          3496       +0.017352103497       1.146e+10
            13        -4.33451488082687      -0.00000227510444        20          3680       +0.017625161479       1.206e+10
            14        -4.33451682366340      -0.00000194283653        21          3864       +0.016704319269       1.266e+10
            15        -4.33451849433232      -0.00000167066891        22          4048       +0.017849193972       1.327e+10
            16        -4.33451983889463      -0.00000134456232        23          4232       +0.017197343529       1.387e+10
            17        -4.33452099506470      -0.00000115617007        24          4416       +0.015927570755       1.447e+10
            18        -4.33452209560851      -0.00000110054382        25          4600       +0.016355994743       1.507e+10
            19        -4.33452310287714      -0.00000100726862        26          4784       +0.017107366224       1.568e+10
            20        -4.33452394129942      -0.00000083842228        27          4968       +0.016421144452       1.628e+10
            21        -4.33452466517172      -0.00000072387230        28          5152       +0.016807845909       1.688e+10
            22        -4.33452527726145      -0.00000061208973        29          5336       +0.015059448774       1.749e+10
            23        -4.33452585169680      -0.00000057443535        30          5520       +0.016720565825       1.809e+10
            24        -4.33452639700817      -0.00000054531137        31          5704       +0.014439344375       1.869e+10
            25        -4.33452690454376      -0.00000050753559        32          5888       +0.015856832142       1.930e+10
            26        -4.33452739969762      -0.00000049515386        33          6072       +0.016125745689       1.990e+10
            27        -4.33452786858179      -0.00000046888417        34          6256       +0.015648509355       2.050e+10
            28        -4.33452829454940      -0.00000042596761        35          6440       +0.016195758506       2.110e+10
            29        -4.33452868604021      -0.00000039149080        36          6624       +0.014956762618       2.171e+10
            30        -4.33452903267316      -0.00000034663295        37          6808       +0.016177798413       2.231e+10
            31        -4.33452932094142      -0.00000028826826        38          6992       +0.015553123620       2.291e+10
            32        -4.33452955651340      -0.00000023557198        39          7176       +0.014524313996       2.352e+10
            33        -4.33452976226111      -0.00000020574771        40          7360       +0.015695288290       2.412e+10
            34        -4.33452995340493      -0.00000019114382        41          7544       +0.015144414210       2.472e+10
            35        -4.33453013767186      -0.00000018426693        42          7728       +0.015033928592       2.533e+10
            36        -4.33453031375179      -0.00000017607993        43          7912       +0.015236078513       2.593e+10
            37        -4.33453049710145      -0.00000018334966        44          8096       +0.014873422609       2.653e+10
            38        -4.33453068011563      -0.00000018301417        45          8280       +0.015260059361       2.713e+10
            39        -4.33453085347177      -0.00000017335614        46          8464       +0.014707494436       2.774e+10
            40        -4.33453101794367      -0.00000016447190        47          8648       +0.014249110551       2.834e+10
            41        -4.33453117466243      -0.00000015671876        48          8832       +0.013690008714       2.894e+10
            42        -4.33453131939936      -0.00000014473693        49          9016       +0.014807635756       2.955e+10
            43        -4.33453145317726      -0.00000013377790        50          9200       +0.013919891510       3.015e+10
            44        -4.33453157393968      -0.00000012076242        51          9384       +0.015332997103       3.075e+10
            45        -4.33453168038497      -0.00000010644529        52          9568       +0.013673040806       3.136e+10
            46        -4.33453177031207      -0.00000008992710        53          9752       +0.015759208280       3.196e+10
            47        -4.33453184775075      -0.00000007743867        54          9936       +0.014778684498       3.256e+10
            48        -4.33453191035926      -0.00000006260851        55         10120       +0.014690951166       3.316e+10
            49        -4.33453195925395      -0.00000004889469        56         10304       +0.014770011858       3.377e+10
            50        -4.33453199627146      -0.00000003701751        57         10488       +0.014491152007       3.437e+10
