#Efci:-15.6506872611
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
             1        -15.53115967235010      +0.09357745239672         1            38       +0.647160333751       6.911e+05
             2        -15.56327177246816      -0.03211210011806         2            76       +0.772294549055       1.382e+06
             3        -15.57674545146977      -0.01347367900161         3           114       +0.665485502938       2.073e+06
             4        -15.56301374026754      +0.01373171120223         4           152       +0.784774406320       2.764e+06
             5        -15.56141685617109      +0.00159688409646         5           190       +0.725441004535       3.455e+06
             6        -15.54791688785562      +0.01349996831546         6           228       +0.748970858198       4.146e+06
             7        -15.53939196813882      +0.00852491971680         7           266       +0.760322480173       4.838e+06
             8        -15.58843449922712      -0.04904253108831         8           304       +0.621864006125       5.529e+06
             9        -15.53663806183262      +0.05179643739450         9           342       +0.800329393228       6.220e+06
            10        -15.53179141245308      +0.00484664937955        10           380       +0.830407471334       6.911e+06
            11        -15.57270851075490      -0.04091709830182        11           418       +0.601113880461       7.602e+06
            12        -15.56366988195224      +0.00903862880266        12           456       +0.563090540193       8.293e+06
            13        -15.54567925051623      +0.01799063143600        13           494       +0.699997845551       8.984e+06
            14        -15.51050508007472      +0.03517417044151        14           532       +0.776874557547       9.675e+06
            15        -15.58023249273274      -0.06972741265802        15           570       +0.606280514575       1.037e+07
            16        -15.57892695122076      +0.00130554151197        16           608       +0.644337592460       1.106e+07
            17        -15.56194178532824      +0.01698516589252        17           646       +0.688749332542       1.175e+07
            18        -15.50073416822703      +0.06120761710121        18           684       +0.729785179525       1.244e+07
            19        -15.58298687522789      -0.08225270700086        19           722       +0.693923694004       1.313e+07
            20        -15.56208061062007      +0.02090626460782        20           760       +0.675103758615       1.382e+07
            21        -15.58984487941448      -0.02776426879441        21           798       +0.608318373781       1.451e+07
            22        -15.55344961722368      +0.03639526219080        22           836       +0.696968515596       1.520e+07
            23        -15.55678013900773      -0.00333052178405        23           874       +0.699435629798       1.589e+07
            24        -15.57601988891084      -0.01923974990310        24           912       +0.632632272424       1.659e+07
            25        -15.55083595213100      +0.02518393677983        25           950       +0.754292635845       1.728e+07
            26        -15.54121321342637      +0.00962273870464        26           988       +0.701783458560       1.797e+07
            27        -15.55454977071601      -0.01333655728964        27          1026       +0.733488983042       1.866e+07
            28        -15.57251199585083      -0.01796222513482        28          1064       +0.670017638234       1.935e+07
            29        -15.58092287709385      -0.00841088124302        29          1102       +0.694728239404       2.004e+07
            30        -15.56626633906907      +0.01465653802478        30          1140       +0.663609718115       2.073e+07
            31        -15.58518490127471      -0.01891856220564        31          1178       +0.613453400434       2.142e+07
            32        -15.55732200184802      +0.02786289942669        32          1216       +0.698572997521       2.211e+07
            33        -15.57040226141618      -0.01308025956816        33          1254       +0.664285812420       2.281e+07
            34        -15.54885206745253      +0.02155019396364        34          1292       +0.651504359902       2.350e+07
            35        -15.51550520006238      +0.03334686739015        35          1330       +0.821959220445       2.419e+07
            36        -15.57210985254234      -0.05660465247996        36          1368       +0.646519737617       2.488e+07
            37        -15.48761891601035      +0.08449093653200        37          1406       +0.843765272701       2.557e+07
            38        -15.51591148821380      -0.02829257220346        38          1444       +0.772211708116       2.626e+07
            39        -15.55579779640661      -0.03988630819280        39          1482       +0.735356447730       2.695e+07
            40        -15.51859196480679      +0.03720583159981        40          1520       +0.673530080423       2.764e+07
            41        -15.57532062371092      -0.05672865890412        41          1558       +0.605651736697       2.833e+07
            42        -15.58281823371340      -0.00749761000249        42          1596       +0.629406049812       2.903e+07
            43        -15.55641505697776      +0.02640317673564        43          1634       +0.655462879938       2.972e+07
            44        -15.56810690635395      -0.01169184937618        44          1672       +0.557433224767       3.041e+07
            45        -15.56983797636695      -0.00173107001300        45          1710       +0.648753959241       3.110e+07
            46        -15.54321625502620      +0.02662172134075        46          1748       +0.681430237675       3.179e+07
            47        -15.57046323877451      -0.02724698374831        47          1786       +0.671110956912       3.248e+07
            48        -15.59182534016727      -0.02136210139276        48          1824       +0.545769513077       3.317e+07
            49        -15.56328638019507      +0.02853895997220        49          1862       +0.641104649645       3.386e+07
            50        -15.57570569888050      -0.01241931868542        50          1900       +0.588727565536       3.455e+07
