#Efci:-15.6506872611
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
             1        -15.64803819673431      -0.02330107198748         1            38       +0.218445141147       6.911e+15
             2        -15.65009723618788      -0.00205903945357         2            76       +0.061333317636       1.382e+16
             3        -15.65040699261125      -0.00030975642337         3           114       +0.008884469460       2.073e+16
             4        -15.65043281529796      -0.00002582268672         4           152       +0.002649067365       2.764e+16
             5        -15.65043495908601      -0.00000214378804         5           190       +0.000533512614       3.455e+16
             6        -15.65043500411342      -0.00000004502741         6           228       +0.000075649990       4.146e+16
             7        -15.65043500433995      -0.00000000022653         7           266       +0.000010644685       4.838e+16
             8        -15.65043500439977      -0.00000000005982         8           304       +0.000007786572       5.529e+16
             9        -15.65043500438603      +0.00000000001375         9           342       +0.000008301357       6.220e+16
            10        -15.65043500439637      -0.00000000001034        10           380       +0.000007965015       6.911e+16
            11        -15.65043500441606      -0.00000000001969        11           418       +0.000006626860       7.602e+16
            12        -15.65043500441226      +0.00000000000380        12           456       +0.000005911845       8.293e+16
            13        -15.65043500437909      +0.00000000003317        13           494       +0.000005852712       8.984e+16
            14        -15.65043500436786      +0.00000000001123        14           532       +0.000006975688       9.675e+16
            15        -15.65043500437465      -0.00000000000679        15           570       +0.000006570501       1.037e+17
            16        -15.65043500441556      -0.00000000004091        16           608       +0.000007035069       1.106e+17
            17        -15.65043500440517      +0.00000000001039        17           646       +0.000006957860       1.175e+17
            18        -15.65043500436177      +0.00000000004340        18           684       +0.000007409304       1.244e+17
            19        -15.65043500439575      -0.00000000003399        19           722       +0.000007469189       1.313e+17
            20        -15.65043500438085      +0.00000000001490        20           760       +0.000006752269       1.382e+17
            21        -15.65043500438924      -0.00000000000838        21           798       +0.000005939440       1.451e+17
            22        -15.65043500438713      +0.00000000000211        22           836       +0.000006087125       1.520e+17
            23        -15.65043500440488      -0.00000000001776        23           874       +0.000006469351       1.589e+17
            24        -15.65043500436115      +0.00000000004374        24           912       +0.000006746490       1.659e+17
            25        -15.65043500440235      -0.00000000004121        25           950       +0.000007065130       1.728e+17
            26        -15.65043500438746      +0.00000000001489        26           988       +0.000005867099       1.797e+17
            27        -15.65043500440025      -0.00000000001279        27          1026       +0.000006599013       1.866e+17
            28        -15.65043500439188      +0.00000000000838        28          1064       +0.000006296716       1.935e+17
            29        -15.65043500438675      +0.00000000000512        29          1102       +0.000005757956       2.004e+17
            30        -15.65043500437733      +0.00000000000942        30          1140       +0.000007803872       2.073e+17
            31        -15.65043500435027      +0.00000000002706        31          1178       +0.000007627063       2.142e+17
            32        -15.65043500438154      -0.00000000003126        32          1216       +0.000005938952       2.211e+17
            33        -15.65043500436931      +0.00000000001222        33          1254       +0.000007132269       2.281e+17
            34        -15.65043500438863      -0.00000000001932        34          1292       +0.000005537020       2.350e+17
            35        -15.65043500437870      +0.00000000000993        35          1330       +0.000006908550       2.419e+17
            36        -15.65043500439339      -0.00000000001469        36          1368       +0.000005917042       2.488e+17
            37        -15.65043500434052      +0.00000000005287        37          1406       +0.000007584500       2.557e+17
            38        -15.65043500440778      -0.00000000006727        38          1444       +0.000006882866       2.626e+17
            39        -15.65043500439582      +0.00000000001197        39          1482       +0.000006915982       2.695e+17
            40        -15.65043500439287      +0.00000000000295        40          1520       +0.000007020319       2.764e+17
            41        -15.65043500437303      +0.00000000001984        41          1558       +0.000006753543       2.833e+17
            42        -15.65043500437696      -0.00000000000393        42          1596       +0.000006303823       2.903e+17
            43        -15.65043500435448      +0.00000000002248        43          1634       +0.000008211192       2.972e+17
            44        -15.65043500436849      -0.00000000001402        44          1672       +0.000006065694       3.041e+17
            45        -15.65043500436522      +0.00000000000328        45          1710       +0.000006583098       3.110e+17
            46        -15.65043500438962      -0.00000000002440        46          1748       +0.000007194319       3.179e+17
            47        -15.65043500437778      +0.00000000001184        47          1786       +0.000007974299       3.248e+17
            48        -15.65043500440016      -0.00000000002238        48          1824       +0.000006713296       3.317e+17
            49        -15.65043500437529      +0.00000000002487        49          1862       +0.000005674849       3.386e+17
            50        -15.65043500435333      +0.00000000002196        50          1900       +0.000005515369       3.455e+17
