#Efci:-230.7911477999
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
             1        -230.72884106680308      -0.00702192424401         1           117       +0.238939211234       3.040e+05
             2        -230.65085410126559      +0.07798696553749         2           234       +0.258856456554       6.081e+05
             3        -230.73848707289886      -0.08763297163327         3           351       +0.151445811558       9.121e+05
             4        -230.75667187796495      -0.01818480506608         4           468       +0.136727308845       1.216e+06
             5        -230.75245023507352      +0.00422164289142         5           585       +0.148439845125       1.520e+06
             6        -230.76121582588542      -0.00876559081189         6           702       +0.119541686895       1.824e+06
             7        -230.75358893403777      +0.00762689184765         7           819       +0.133898539262       2.128e+06
             8        -230.76742289212800      -0.01383395809023         8           936       +0.111053381022       2.432e+06
             9        -230.75511065005239      +0.01231224207561         9          1053       +0.117874111793       2.736e+06
            10        -230.77037319790082      -0.01526254784844        10          1170       +0.107756796519       3.040e+06
            11        -230.76192255592753      +0.00845064197330        11          1287       +0.127200601878       3.344e+06
            12        -230.76301083057862      -0.00108827465110        12          1404       +0.112599203516       3.648e+06
            13        -230.76282456078690      +0.00018626979173        13          1521       +0.123705006289       3.952e+06
            14        -230.74634004917689      +0.01648451161000        14          1638       +0.114925383757       4.256e+06
            15        -230.76272959400296      -0.01638954482607        15          1755       +0.126563964688       4.560e+06
            16        -230.76900373554298      -0.00627414154002        16          1872       +0.105419971816       4.865e+06
            17        -230.75310025612129      +0.01590347942170        17          1989       +0.122119214438       5.169e+06
            18        -230.76183111297368      -0.00873085685240        18          2106       +0.119604789391       5.473e+06
            19        -230.77031078584835      -0.00847967287467        19          2223       +0.109480379405       5.777e+06
            20        -230.75644615080998      +0.01386463503837        20          2340       +0.111235196021       6.081e+06
            21        -230.76767695890939      -0.01123080809941        21          2457       +0.107466228219       6.385e+06
            22        -230.76606486951042      +0.00161208939898        22          2574       +0.110956260012       6.689e+06
            23        -230.76087439737793      +0.00519047213248        23          2691       +0.112991029302       6.993e+06
            24        -230.74493413107248      +0.01594026630545        24          2808       +0.115163450119       7.297e+06
            25        -230.77148751215813      -0.02655338108565        25          2925       +0.106032849248       7.601e+06
            26        -230.76227191508190      +0.00921559707623        26          3042       +0.120935434352       7.905e+06
            27        -230.76361539368762      -0.00134347860572        27          3159       +0.112393807648       8.209e+06
            28        -230.76540542696887      -0.00179003328125        28          3276       +0.114266990317       8.513e+06
            29        -230.75755272677179      +0.00785270019708        29          3393       +0.112018453694       8.817e+06
            30        -230.74771467150586      +0.00983805526593        30          3510       +0.123035379953       9.121e+06
            31        -230.74781907497717      -0.00010440347131        31          3627       +0.117656999919       9.425e+06
            32        -230.76330117477809      -0.01548209980092        32          3744       +0.110205764454       9.729e+06
            33        -230.76363679315267      -0.00033561837458        33          3861       +0.111395219918       1.003e+07
            34        -230.76250854250625      +0.00112825064642        34          3978       +0.110316040692       1.034e+07
            35        -230.75780644141201      +0.00470210109424        35          4095       +0.119226139082       1.064e+07
            36        -230.75717377985990      +0.00063266155212        36          4212       +0.112679221313       1.095e+07
            37        -230.76433325895545      -0.00715947909555        37          4329       +0.115860844016       1.125e+07
            38        -230.76309088878415      +0.00124237017130        38          4446       +0.107811347129       1.155e+07
            39        -230.74736548510907      +0.01572540367508        39          4563       +0.128572181274       1.186e+07
            40        -230.76176217601028      -0.01439669090121        40          4680       +0.115804552175       1.216e+07
            41        -230.76891423107037      -0.00715205506009        41          4797       +0.103352655652       1.247e+07
            42        -230.76264544095159      +0.00626879011878        42          4914       +0.104594971600       1.277e+07
            43        -230.75999101927832      +0.00265442167327        43          5031       +0.122970882828       1.307e+07
            44        -230.75525441036913      +0.00473660890918        44          5148       +0.110072027740       1.338e+07
            45        -230.76549749071222      -0.01024308034309        45          5265       +0.111677507575       1.368e+07
            46        -230.75406390776243      +0.01143358294979        46          5382       +0.137391460583       1.399e+07
            47        -230.76815811974836      -0.01409421198593        47          5499       +0.107962896912       1.429e+07
            48        -230.76683078051076      +0.00132733923760        48          5616       +0.105006240996       1.459e+07
            49        -230.76394153713031      +0.00288924338045        49          5733       +0.113744264577       1.490e+07
            50        -230.77435467043892      -0.01041313330862        50          5850       +0.096410147710       1.520e+07
