#Efci:-230.7911477999
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
             1        -229.87626037846297      +0.84555876409610         1           117       +1.061806056687       3.040e+03
             2        -229.93448868174607      -0.05822830328310         2           234       +1.141520245960       6.081e+03
             3        -229.93094793668169      +0.00354074506438         3           351       +1.071298164630       9.121e+03
             4        -229.92798369798464      +0.00296423869705         4           468       +1.036476938964       1.216e+04
             5        -229.76510792015023      +0.16287577783442         5           585       +1.165223161388       1.520e+04
             6        -229.80656182502233      -0.04145390487210         6           702       +1.268556423166       1.824e+04
             7        -229.83144195656320      -0.02488013154087         7           819       +1.152187505665       2.128e+04
             8        -229.82177106245987      +0.00967089410332         8           936       +1.171429479225       2.432e+04
             9        -229.95792651419023      -0.13615545173036         9          1053       +1.181643536371       2.736e+04
            10        -229.91372766098607      +0.04419885320416        10          1170       +0.920485971311       3.040e+04
            11        -229.97693874094725      -0.06321107996118        11          1287       +1.106623690431       3.344e+04
            12        -229.96071149178823      +0.01622724915902        12          1404       +1.039049348828       3.648e+04
            13        -229.74374993953145      +0.21696155225678        13          1521       +0.993390754184       3.952e+04
            14        -229.75745660841477      -0.01370666888332        14          1638       +1.363406779946       4.256e+04
            15        -229.89855852285697      -0.14110191444220        15          1755       +1.192942812437       4.560e+04
            16        -230.00653956433968      -0.10798104148270        16          1872       +1.150855550703       4.865e+04
            17        -229.74326474031255      +0.26327482402712        17          1989       +1.354802510006       5.169e+04
            18        -229.90163362176347      -0.15836888145091        18          2106       +1.124565623201       5.473e+04
            19        -229.96240588669494      -0.06077226493147        19          2223       +1.097689690310       5.777e+04
            20        -229.79588991648825      +0.16651597020669        20          2340       +1.247969615318       6.081e+04
            21        -229.85902850627440      -0.06313858978615        21          2457       +1.041472753521       6.385e+04
            22        -230.14576388203307      -0.28673537575867        22          2574       +1.133431265336       6.689e+04
            23        -229.89021980571644      +0.25554407631662        23          2691       +1.157797973352       6.993e+04
            24        -229.87022722323536      +0.01999258248108        24          2808       +1.078116095064       7.297e+04
            25        -229.80558724190993      +0.06463998132543        25          2925       +1.137427691023       7.601e+04
            26        -229.71432515929143      +0.09126208261850        26          3042       +1.171857318080       7.905e+04
            27        -229.97698522174815      -0.26266006245672        27          3159       +1.211465275040       8.209e+04
            28        -229.97145333126247      +0.00553189048568        28          3276       +1.164882744220       8.513e+04
            29        -229.93740108943575      +0.03405224182671        29          3393       +0.967133251680       8.817e+04
            30        -229.84138065378474      +0.09602043565101        30          3510       +1.130505267204       9.121e+04
            31        -230.01205623682301      -0.17067558303827        31          3627       +1.072412769284       9.425e+04
            32        -229.87934555361107      +0.13271068321194        32          3744       +1.304409985557       9.729e+04
            33        -229.94189105705294      -0.06254550344187        33          3861       +1.118336800474       1.003e+05
            34        -229.92930747656075      +0.01258358049219        34          3978       +1.036677374859       1.034e+05
            35        -229.88700966280570      +0.04229781375506        35          4095       +1.069822041702       1.064e+05
            36        -229.97335584545445      -0.08634618264875        36          4212       +1.056284761394       1.095e+05
            37        -229.89384970338918      +0.07950614206527        37          4329       +1.109932594823       1.125e+05
            38        -229.98854962286322      -0.09469991947404        38          4446       +1.124314980524       1.155e+05
            39        -229.76085902521743      +0.22769059764579        39          4563       +1.239025622996       1.186e+05
            40        -230.02740479558727      -0.26654577036985        40          4680       +1.061239292032       1.216e+05
            41        -229.94617586164770      +0.08122893393957        41          4797       +1.129295159176       1.247e+05
            42        -229.99539252670164      -0.04921666505393        42          4914       +1.046116682868       1.277e+05
            43        -230.15265725848508      -0.15726473178344        43          5031       +1.032232064539       1.307e+05
            44        -229.99709625553413      +0.15556100295095        44          5148       +1.126755058679       1.338e+05
            45        -229.95351402279039      +0.04358223274374        45          5265       +1.103237492396       1.368e+05
            46        -229.90884409621961      +0.04466992657078        46          5382       +1.082276431521       1.399e+05
            47        -229.99925868680958      -0.09041459058997        47          5499       +1.075783575495       1.429e+05
            48        -229.91322673021818      +0.08603195659140        48          5616       +1.201206383893       1.459e+05
            49        -229.98193812048160      -0.06871139026342        49          5733       +1.205827072561       1.490e+05
            50        -230.04601686377219      -0.06407874329059        50          5850       +1.036270429511       1.520e+05
