#Efci:-38.8089954648
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
             1        -38.50741093581883      +0.23059950233586         1           204       +1.269297377078       1.504e+08
             2        -38.43627702413501      +0.07113391168382         2           408       +1.663258761693       3.007e+08
             3        -38.47472347865681      -0.03844645452180         3           612       +1.494967748821       4.511e+08
             4        -38.41412096612352      +0.06060251253329         4           816       +1.698452641555       6.015e+08
             5        -38.47924108884383      -0.06512012272031         5          1020       +1.400462533052       7.519e+08
             6        -38.38820032156381      +0.09104076728002         6          1224       +1.613710372604       9.022e+08
             7        -38.40664835048025      -0.01844802891644         7          1428       +1.530161547161       1.053e+09
             8        -38.37613655060072      +0.03051179987953         8          1632       +1.502138111679       1.203e+09
             9        -38.41089407425004      -0.03475752364932         9          1836       +1.466915547212       1.353e+09
            10        -38.37847961620590      +0.03241445804414        10          2040       +1.526846484085       1.504e+09
            11        -38.34917769175296      +0.02930192445294        11          2244       +1.521350108563       1.654e+09
            12        -38.37477758593782      -0.02559989418486        12          2448       +1.618811508137       1.804e+09
            13        -38.39691541563914      -0.02213782970132        13          2652       +1.484881069427       1.955e+09
            14        -38.45149389650357      -0.05457848086443        14          2856       +1.453466208605       2.105e+09
            15        -38.45329384462463      -0.00179994812106        15          3060       +1.444378795094       2.256e+09
            16        -38.48024190964050      -0.02694806501587        16          3264       +1.493259474489       2.406e+09
            17        -38.35878364809289      +0.12145826154762        17          3468       +1.579629926357       2.556e+09
            18        -38.49893455939998      -0.14015091130710        18          3672       +1.415401906768       2.707e+09
            19        -38.54648982790942      -0.04755526850943        19          3876       +1.377025406301       2.857e+09
            20        -38.38444949865699      +0.16204032925243        20          4080       +1.551783455444       3.007e+09
            21        -38.45932527403453      -0.07487577537754        21          4284       +1.411978696756       3.158e+09
            22        -38.45191485143562      +0.00741042259892        22          4488       +1.522357019963       3.308e+09
            23        -38.43490810137988      +0.01700675005574        23          4692       +1.494648271184       3.459e+09
            24        -38.40624337112737      +0.02866473025251        24          4896       +1.532559590459       3.609e+09
            25        -38.36703344291028      +0.03920992821710        25          5100       +1.560728255911       3.759e+09
            26        -38.42352197881300      -0.05648853590272        26          5304       +1.460947779187       3.910e+09
            27        -38.47521006716555      -0.05168808835255        27          5508       +1.400050471161       4.060e+09
            28        -38.39387426954031      +0.08133579762524        28          5712       +1.618134516628       4.210e+09
            29        -38.47840859598912      -0.08453432644881        29          5916       +1.452685199373       4.361e+09
            30        -38.46993375455664      +0.00847484143248        30          6120       +1.514350782991       4.511e+09
            31        -38.42636014116249      +0.04357361339414        31          6324       +1.423092087356       4.662e+09
            32        -38.52660849928071      -0.10024835811821        32          6528       +1.456669134191       4.812e+09
            33        -38.49316786962750      +0.03344062965321        33          6732       +1.411713726441       4.962e+09
            34        -38.40510387711430      +0.08806399251320        34          6936       +1.451792953204       5.113e+09
            35        -38.36332806609555      +0.04177581101875        35          7140       +1.470256666037       5.263e+09
            36        -38.50821604851006      -0.14488798241451        36          7344       +1.425561633013       5.413e+09
            37        -38.46062541906861      +0.04759062944145        37          7548       +1.391044353452       5.564e+09
            38        -38.38237304970804      +0.07825236936057        38          7752       +1.503401844569       5.714e+09
            39        -38.42246004973562      -0.04008700002758        39          7956       +1.471753707689       5.865e+09
            40        -38.41848273313548      +0.00397731660014        40          8160       +1.467823669773       6.015e+09
            41        -38.43051503019692      -0.01203229706144        41          8364       +1.465001470115       6.165e+09
            42        -38.41599223353224      +0.01452279666469        42          8568       +1.449237416079       6.316e+09
            43        -38.42524931390862      -0.00925708037639        43          8772       +1.551249919403       6.466e+09
            44        -38.38038319576005      +0.04486611814857        44          8976       +1.539756441411       6.616e+09
            45        -38.39093263633858      -0.01054944057852        45          9180       +1.613197813108       6.767e+09
            46        -38.45778905150219      -0.06685641516361        46          9384       +1.507111620238       6.917e+09
            47        -38.47264270996823      -0.01485365846604        47          9588       +1.565982775908       7.068e+09
            48        -38.41712953508823      +0.05551317488000        48          9792       +1.505202191024       7.218e+09
            49        -38.47828224749379      -0.06115271240557        49          9996       +1.360322271757       7.368e+09
            50        -38.47934589210944      -0.00106364461564        50         10200       +1.453745310660       7.519e+09
