#Efci:-15.6506872611
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -15.6495963338      -0.0248592090         1            38       +0.0004368900       inf
           2        -15.6503557455      -0.0007594117         2            76       +0.0000637084       inf
           3        -15.6504316082      -0.0000758627         3           114       +0.0000139585       inf
           4        -15.6504349317      -0.0000033235         4           152       +0.0000027510       inf
           5        -15.6504349896      -0.0000000579         5           190       +0.0000005997       inf
           6        -15.6504349864      +0.0000000032         6           228       +0.0000002581       inf
