#Efci:-230.7911477999
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -230.4647085125      +0.2571106301         1           117       +0.1098188237       inf
           2        -229.8557497506      +0.6089587619         2           234       +0.2021138074       inf
           3        -230.5654615385      -0.7097117879         3           351       +0.1656453241       inf
           4        -230.4234086993      +0.1420528392         4           468       +0.2096713631       inf
           5        -230.6873987149      -0.2639900156         5           585       +0.1309751567       inf
           6        -230.7292726951      -0.0418739802         6           702       +0.1487470923       inf
           7        -230.7042365544      +0.0250361406         7           819       +0.1617902078       inf
           8        -230.7385021757      -0.0342656212         8           936       +0.1592252217       inf
           9        -230.6268510816      +0.1116510941         9          1053       +0.2185897783       inf
          10        -230.6450670892      -0.0182160076        10          1170       +0.2120544819       inf
          11        -230.6192332672      +0.0258338220        11          1287       +0.2215773945       inf
          12        -230.5959102752      +0.0233229919        12          1404       +0.2295373605       inf
          13        -230.6372686784      -0.0413584031        13          1521       +0.2146618306       inf
          14        -230.7548830951      -0.1176144167        14          1638       +0.1554556679       inf
          15        -230.6922221817      +0.0626609134        15          1755       +0.1903206958       inf
          16        -230.6896972818      +0.0025248999        16          1872       +0.1928699803       inf
          17        -230.6904243956      -0.0007271138        17          1989       +0.1946850268       inf
          18        -230.6725926831      +0.0178317125        18          2106       +0.2029890831       inf
          19        -230.7229950449      -0.0504023619        19          2223       +0.1764411255       inf
          20        -230.6977745647      +0.0252204802        20          2340       +0.1915896341       inf
          21        -230.7030826944      -0.0053081296        21          2457       +0.1884580715       inf
          22        -230.7058584944      -0.0027758000        22          2574       +0.1869386585       inf
          23        -230.6954485717      +0.0104099227        23          2691       +0.1925599723       inf
          24        -230.6983929003      -0.0029443286        24          2808       +0.1912141458       inf
          25        -230.6937158515      +0.0046770487        25          2925       +0.1933037958       inf
          26        -230.6937857704      -0.0000699188        26          3042       +0.1932296688       inf
          27        -230.6908885954      +0.0028971750        27          3159       +0.1946620004       inf
          28        -230.6815689034      +0.0093196920        28          3276       +0.1991429134       inf
          29        -230.6926092311      -0.0110403276        29          3393       +0.1938736483       inf
          30        -230.6928901749      -0.0002809438        30          3510       +0.1937045010       inf
          31        -230.6943437221      -0.0014535472        31          3627       +0.1930341590       inf
          32        -230.6933704556      +0.0009732665        32          3744       +0.1934468586       inf
          33        -230.6932976795      +0.0000727761        33          3861       +0.1934147153       inf
          34        -230.6932127102      +0.0000849693        34          3978       +0.1934934720       inf
          35        -230.6933182512      -0.0001055410        35          4095       +0.1933374867       inf
          36        -230.6933112213      +0.0000070299        36          4212       +0.1933469282       inf
          37        -230.6931245494      +0.0001866719        37          4329       +0.1934298034       inf
          38        -230.6931836720      -0.0000591226        38          4446       +0.1934051729       inf
          39        -230.6933319479      -0.0001482759        39          4563       +0.1933227423       inf
          40        -230.6932619323      +0.0000700156        40          4680       +0.1933546011       inf
          41        -230.6932501269      +0.0000118054        41          4797       +0.1933620182       inf
          42        -230.6932799342      -0.0000298073        42          4914       +0.1933430315       inf
          43        -230.6932628318      +0.0000171025        43          5031       +0.1933512303       inf
          44        -230.6932804403      -0.0000176086        44          5148       +0.1933428529       inf
          45        -230.6932714772      +0.0000089631        45          5265       +0.1933488186       inf
          46        -230.6932721565      -0.0000006793        46          5382       +0.1933456624       inf
          47        -230.6932721230      +0.0000000335        47          5499       +0.1933462961       inf
          48        -230.6932719139      +0.0000002091        48          5616       +0.1933463974       inf
          49        -230.6932781287      -0.0000062148        49          5733       +0.1933435306       inf
          50        -230.6932758882      +0.0000022404        50          5850       +0.1933437267       inf
          51        -230.6932689974      +0.0000068909        51          5967       +0.1933472780       inf
          52        -230.6932748655      -0.0000058681        52          6084       +0.1933447332       inf
          53        -230.6932765276      -0.0000016621        53          6201       +0.1933435722       inf
          54        -230.6932774835      -0.0000009559        54          6318       +0.1933430622       inf
          55        -230.6932764820      +0.0000010015        55          6435       +0.1933437952       inf
          56        -230.6932760616      +0.0000004204        56          6552       +0.1933439368       inf
          57        -230.6932764874      -0.0000004259        57          6669       +0.1933436325       inf
          58        -230.6932751299      +0.0000013575        58          6786       +0.1933446959       inf
          59        -230.6932751406      -0.0000000107        59          6903       +0.1933445449       inf
          60        -230.6932751070      +0.0000000336        60          7020       +0.1933445923       inf
          61        -230.6932746866      +0.0000004204        61          7137       +0.1933448083       inf
          62        -230.6932748441      -0.0000001575        62          7254       +0.1933447382       inf
          63        -230.6932761529      -0.0000013088        63          7371       +0.1933440504       inf
          64        -230.6932762319      -0.0000000789        64          7488       +0.1933440022       inf
          65        -230.6932755840      +0.0000006478        65          7605       +0.1933443357       inf
          66        -230.6932751669      +0.0000004171        66          7722       +0.1933445556       inf
          67        -230.6932752729      -0.0000001060        67          7839       +0.1933445050       inf
