#Efci:-4.3360656518
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -4.3130800064      -0.1116965724         1           184       +0.0020304142       inf
           2        -4.3294294749      -0.0163494685         2           368       +0.0007314119       inf
           3        -4.3336894701      -0.0042599952         3           552       +0.0002021918       inf
           4        -4.3343450919      -0.0006556218         4           736       +0.0000791573       inf
           5        -4.3344761946      -0.0001311026         5           920       +0.0000407053       inf
           6        -4.3345289593      -0.0000527647         6          1104       +0.0000163387       inf
           7        -4.3345367405      -0.0000077812         7          1288       +0.0000046734       inf
           8        -4.3345370898      -0.0000003493         8          1472       +0.0000020385       inf
           9        -4.3345371633      -0.0000000735         9          1656       +0.0000005659       inf
          10        -4.3345371691      -0.0000000058        10          1840       +0.0000002502       inf
