#Efci:-230.7911477999
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -230.7828099306      -0.0609907880         1           117       +0.0001103729       inf
           2        -230.7891843736      -0.0063744430         2           234       +0.0000405507       inf
           3        -230.7901204523      -0.0009360787         3           351       +0.0000112967       inf
           4        -230.7902083650      -0.0000879127         4           468       +0.0000029661       inf
           5        -230.7902134648      -0.0000050998         5           585       +0.0000006072       inf
           6        -230.7902137801      -0.0000003152         6           702       +0.0000001296       inf
           7        -230.7902138019      -0.0000000219         7           819       +0.0000000329       inf
           8        -230.7902138034      -0.0000000015         8           936       +0.0000000114       inf
