#Efci:-4.3360656518
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -4.3130087951      -0.1116253611         1           184       +0.0081201192       inf
           2        -4.3293999177      -0.0163911226         2           368       +0.0029299122       inf
           3        -4.3336845690      -0.0042846513         3           552       +0.0008101185       inf
           4        -4.3343440913      -0.0006595222         4           736       +0.0003170651       inf
           5        -4.3344758501      -0.0001317589         5           920       +0.0001630940       inf
           6        -4.3345288474      -0.0000529973         6          1104       +0.0000656738       inf
           7        -4.3345367211      -0.0000078736         7          1288       +0.0000190881       inf
           8        -4.3345370806      -0.0000003595         8          1472       +0.0000089095       inf
           9        -4.3345371592      -0.0000000786         9          1656       +0.0000041412       inf
          10        -4.3345371655      -0.0000000062        10          1840       +0.0000035953       inf
