#Efci:-75.5993068080
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -75.5974704169      -0.0392679292         1            32       +0.0143203696       inf
           2        -75.5988825427      -0.0014121258         2            64       +0.0029660208       inf
           3        -75.5990320998      -0.0001495572         3            96       +0.0004880611       inf
           4        -75.5990363239      -0.0000042241         4           128       +0.0000952610       inf
           5        -75.5990363415      -0.0000000176         5           160       +0.0000964433       inf
           6        -75.5990363391      +0.0000000024         6           192       +0.0000972474       inf
