#Efci:-4.3360656518
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -4.1664600927      +0.0349233413         1           184       +0.1813750061       inf
           2        -4.1226554463      +0.0438046464         2           368       +0.1981291266       inf
           3        -4.2868461209      -0.1641906745         3           552       +0.1209401852       inf
           4        -4.2163738636      +0.0704722573         4           736       +0.1653443748       inf
           5        -4.2912291760      -0.0748553124         5           920       +0.1162785799       inf
           6        -4.2668535948      +0.0243755812         6          1104       +0.1358795026       inf
           7        -4.2749164699      -0.0080628751         7          1288       +0.1264114844       inf
           8        -4.2824900216      -0.0075735517         8          1472       +0.1195944433       inf
           9        -4.2934256658      -0.0109356442         9          1656       +0.1090894714       inf
          10        -4.3013560002      -0.0079303343        10          1840       +0.1037383202       inf
          11        -4.3002209186      +0.0011350815        11          2024       +0.1047731813       inf
          12        -4.3056564739      -0.0054355553        12          2208       +0.0982845475       inf
          13        -4.3077483609      -0.0020918870        13          2392       +0.0955739721       inf
          14        -4.3130442701      -0.0052959092        14          2576       +0.0893405420       inf
          15        -4.3107330554      +0.0023112147        15          2760       +0.0924547395       inf
          16        -4.3092461769      +0.0014868785        16          2944       +0.0981044906       inf
          17        -4.3153058318      -0.0060596549        17          3128       +0.0916861849       inf
          18        -4.3201958325      -0.0048900007        18          3312       +0.0831635346       inf
          19        -4.3206300898      -0.0004342573        19          3496       +0.0820501574       inf
          20        -4.3212722673      -0.0006421775        20          3680       +0.0783815465       inf
          21        -4.3209899649      +0.0002823023        21          3864       +0.0804624595       inf
          22        -4.3203290828      +0.0006608821        22          4048       +0.0822526721       inf
          23        -4.3208130640      -0.0004839812        23          4232       +0.0812224105       inf
          24        -4.3209058777      -0.0000928137        24          4416       +0.0810003156       inf
          25        -4.3209349708      -0.0000290931        25          4600       +0.0808696846       inf
          26        -4.3209436479      -0.0000086771        26          4784       +0.0809228845       inf
          27        -4.3211158747      -0.0001722268        27          4968       +0.0804002687       inf
          28        -4.3211400991      -0.0000242243        28          5152       +0.0803263880       inf
          29        -4.3213754288      -0.0002353298        29          5336       +0.0797261623       inf
          30        -4.3213307863      +0.0000446426        30          5520       +0.0798958474       inf
          31        -4.3214305007      -0.0000997144        31          5704       +0.0795783507       inf
          32        -4.3215169932      -0.0000864926        32          5888       +0.0789384929       inf
          33        -4.3215037920      +0.0000132012        33          6072       +0.0797164738       inf
          34        -4.3223167456      -0.0008129537        34          6256       +0.0767110863       inf
          35        -4.3231572606      -0.0008405149        35          6440       +0.0743150467       inf
          36        -4.3235207736      -0.0003635130        36          6624       +0.0728015644       inf
          37        -4.3237448677      -0.0002240940        37          6808       +0.0720170938       inf
          38        -4.3235966683      +0.0001481994        38          6992       +0.0725722257       inf
          39        -4.3240640813      -0.0004674130        39          7176       +0.0709401970       inf
          40        -4.3240036208      +0.0000604606        40          7360       +0.0710306675       inf
          41        -4.3259762793      -0.0019726586        41          7544       +0.0629961420       inf
          42        -4.3260026560      -0.0000263767        42          7728       +0.0628250060       inf
          43        -4.3258656719      +0.0001369841        43          7912       +0.0633436090       inf
          44        -4.3262259124      -0.0003602405        44          8096       +0.0614892967       inf
          45        -4.3261710474      +0.0000548650        45          8280       +0.0616816907       inf
          46        -4.3264122861      -0.0002412387        46          8464       +0.0615406809       inf
          47        -4.3264239056      -0.0000116195        47          8648       +0.0614698311       inf
          48        -4.3263837615      +0.0000401441        48          8832       +0.0616907661       inf
          49        -4.3263861667      -0.0000024052        49          9016       +0.0616672343       inf
          50        -4.3263874424      -0.0000012757        50          9200       +0.0616446896       inf
          51        -4.3264403494      -0.0000529071        51          9384       +0.0613864793       inf
          52        -4.3265412064      -0.0001008570        52          9568       +0.0609208651       inf
          53        -4.3265743267      -0.0000331203        53          9752       +0.0607365103       inf
          54        -4.3266247491      -0.0000504224        54          9936       +0.0604712035       inf
          55        -4.3266663060      -0.0000415568        55         10120       +0.0602811817       inf
          56        -4.3266790455      -0.0000127395        56         10304       +0.0597837602       inf
          57        -4.3270611358      -0.0003820903        57         10488       +0.0581484930       inf
          58        -4.3270573394      +0.0000037964        58         10672       +0.0581502030       inf
          59        -4.3268498271      +0.0002075124        59         10856       +0.0589121689       inf
          60        -4.3268842328      -0.0000344057        60         11040       +0.0589261025       inf
          61        -4.3270521894      -0.0001679567        61         11224       +0.0579900906       inf
          62        -4.3269281009      +0.0001240885        62         11408       +0.0586914899       inf
