#Efci:-230.7911477999
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -230.7388698009      -0.0170506584         1           117       +0.0001103729       inf
           2        -230.6877653276      +0.0511044733         2           234       +0.0001091524       inf
           3        -230.7873454379      -0.0995801104         3           351       +0.0000290228       inf
           4        -230.7894727556      -0.0021273177         4           468       +0.0000153889       inf
           5        -230.7901345396      -0.0006617840         5           585       +0.0000063022       inf
           6        -230.7902053868      -0.0000708471         6           702       +0.0000027248       inf
           7        -230.7902128936      -0.0000075068         7           819       +0.0000009152       inf
           8        -230.7902137289      -0.0000008354         8           936       +0.0000002270       inf
           9        -230.7902137919      -0.0000000630         9          1053       +0.0000000906       inf
          10        -230.7902138012      -0.0000000093        10          1170       +0.0000000365       inf
