#Efci:-75.5993068080
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -75.5700084526      -0.0118059648         1            32       +0.0000575725       inf
           2        -75.5780757062      -0.0080672536         2            64       +0.0000415338       inf
           3        -75.5787296635      -0.0006539573         3            96       +0.0000344263       inf
           4        -75.5786898366      +0.0000398269         4           128       +0.0000336313       inf
           5        -75.5786694667      +0.0000203699         5           160       +0.0000335365       inf
           6        -75.5786760720      -0.0000066053         6           192       +0.0000335534       inf
           7        -75.5786762765      -0.0000002045         7           224       +0.0000335561       inf
           8        -75.5786762222      +0.0000000543         8           256       +0.0000335553       inf
           9        -75.5786762488      -0.0000000266         9           288       +0.0000335553       inf
          10        -75.5786762428      +0.0000000060        10           320       +0.0000335553       inf
