#Efci:-75.5993068080
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -75.5704259802      -0.0122234924         1            32       +0.0005774749       inf
           2        -75.5784415643      -0.0080155842         2            64       +0.0004158411       inf
           3        -75.5790728155      -0.0006312512         3            96       +0.0003452891       inf
           4        -75.5790349501      +0.0000378654         4           128       +0.0003375123       inf
           5        -75.5790149999      +0.0000199502         5           160       +0.0003365996       inf
           6        -75.5790215069      -0.0000065070         6           192       +0.0003367669       inf
           7        -75.5790217177      -0.0000002108         7           224       +0.0003367930       inf
           8        -75.5790216616      +0.0000000562         8           256       +0.0003367856       inf
           9        -75.5790216880      -0.0000000265         9           288       +0.0003367859       inf
          10        -75.5790216822      +0.0000000059        10           320       +0.0003367856       inf
