#Efci:-4.3360656518
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -4.3128056664      -0.1114222324         1           184       +0.0081232203       inf
           2        -4.3292863847      -0.0164807183         2           368       +0.0029727579       inf
           3        -4.3336444279      -0.0043580432         3           552       +0.0009277778       inf
           4        -4.3343309328      -0.0006865048         4           736       +0.0005352647       inf
           5        -4.3344679219      -0.0001369892         5           920       +0.0004597670       inf
           6        -4.3345237324      -0.0000558105         6          1104       +0.0004349440       inf
           7        -4.3345329994      -0.0000092670         7          1288       +0.0004301462       inf
           8        -4.3345334169      -0.0000004175         8          1472       +0.0004298603       inf
           9        -4.3345335536      -0.0000001367         9          1656       +0.0004297716       inf
          10        -4.3345335750      -0.0000000214        10          1840       +0.0004297536       inf
          11        -4.3345335668      +0.0000000082        11          2024       +0.0004297608       inf
