#Efci:-75.5993068080
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -75.5861380236      -0.0279355359         1            32       +0.0030918384       inf
           2        -75.5906997995      -0.0045617759         2            64       +0.0019729730       inf
           3        -75.5891615974      +0.0015382021         3            96       +0.0016781402       inf
           4        -75.5883781108      +0.0007834866         4           128       +0.0017343833       inf
           5        -75.5884234551      -0.0000453443         5           160       +0.0017367767       inf
           6        -75.5885677605      -0.0001443054         6           192       +0.0017238818       inf
           7        -75.5885687330      -0.0000009725         7           224       +0.0017235861       inf
           8        -75.5885655618      +0.0000031712         8           256       +0.0017239967       inf
           9        -75.5885640938      +0.0000014680         9           288       +0.0017240782       inf
          10        -75.5885643882      -0.0000002944        10           320       +0.0017240720       inf
          11        -75.5885644547      -0.0000000665        11           352       +0.0017240640       inf
          12        -75.5885644811      -0.0000000264        12           384       +0.0017240628       inf
          13        -75.5885644715      +0.0000000096        13           416       +0.0017240635       inf
