#Efci:-4.3360656518
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -4.3118867019      -0.1105032679         1           184       +0.0081211280       inf
           2        -4.3289653080      -0.0170786060         2           368       +0.0030135749       inf
           3        -4.3336341216      -0.0046688136         3           552       +0.0008251487       inf
           4        -4.3343344502      -0.0007003286         4           736       +0.0003199831       inf
           5        -4.3344726784      -0.0001382282         5           920       +0.0001652713       inf
           6        -4.3345283544      -0.0000556760         6          1104       +0.0000658854       inf
           7        -4.3345366968      -0.0000083424         7          1288       +0.0000193948       inf
           8        -4.3345370806      -0.0000003838         8          1472       +0.0000090699       inf
           9        -4.3345371631      -0.0000000826         9          1656       +0.0000042312       inf
          10        -4.3345371694      -0.0000000062        10          1840       +0.0000036418       inf
