#Efci:-75.5993068080
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -75.4224799263      +0.1357225614         1            32       +0.0002878555       2.178e+15
           2        -74.8215229557      +0.6009569706         2            64       +0.0005923696       4.356e+15
           3        -75.5687773498      -0.7472543941         3            96       +0.0001189970       6.534e+15
           4        -75.5900996266      -0.0213222768         4           128       +0.0000627372       8.712e+15
           5        -75.5948827784      -0.0047831517         5           160       +0.0000437956       1.089e+16
           6        -75.5962113912      -0.0013286129         6           192       +0.0000366838       1.307e+16
           7        -75.5939437016      +0.0022676897         7           224       +0.0000506561       1.525e+16
           8        -75.5959639953      -0.0020202937         8           256       +0.0000386234       1.742e+16
           9        -75.5958898777      +0.0000741176         9           288       +0.0000391776       1.960e+16
          10        -75.5953869391      +0.0005029386        10           320       +0.0000418537       2.178e+16
          11        -75.5966635980      -0.0012766589        11           352       +0.0000334794       2.396e+16
          12        -75.5970116916      -0.0003480936        12           384       +0.0000311988       2.614e+16
          13        -75.5984092681      -0.0013975765        13           416       +0.0000181983       2.831e+16
          14        -75.5985147829      -0.0001055148        14           448       +0.0000186868       3.049e+16
          15        -75.5982148231      +0.0002999598        15           480       +0.0000201066       3.267e+16
          16        -75.5983409072      -0.0001260840        16           512       +0.0000190475       3.485e+16
          17        -75.5976897238      +0.0006511833        17           544       +0.0000264520       3.703e+16
          18        -75.5981219386      -0.0004322147        18           576       +0.0000269232       3.920e+16
          19        -75.5985707774      -0.0004488389        19           608       +0.0000210867       4.138e+16
          20        -75.5984816641      +0.0000891133        20           640       +0.0000223398       4.356e+16
          21        -75.5984047658      +0.0000768983        21           672       +0.0000197212       4.574e+16
          22        -75.5983349858      +0.0000697799        22           704       +0.0000213152       4.792e+16
          23        -75.5981196989      +0.0002152869        23           736       +0.0000311844       5.009e+16
          24        -75.5982725078      -0.0001528089        24           768       +0.0000231098       5.227e+16
          25        -75.5980633453      +0.0002091625        25           800       +0.0000283855       5.445e+16
