#Efci:-75.5993068080
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -75.5439929227      +0.0142095650         1            32       +0.0008634383       6.600e+09
           2        -75.5179832824      +0.0260096404         2            64       +0.0010124870       1.320e+10
           3        -75.5469703848      -0.0289871024         3            96       +0.0008620188       1.980e+10
           4        -75.5420322870      +0.0049380977         4           128       +0.0008493138       2.640e+10
           5        -75.5325524095      +0.0094798776         5           160       +0.0007707091       3.300e+10
           6        -75.5357234524      -0.0031710430         6           192       +0.0007139866       3.960e+10
           7        -75.5352032807      +0.0005201717         7           224       +0.0008262759       4.620e+10
           8        -75.5675206541      -0.0323173734         8           256       +0.0008651639       5.280e+10
           9        -75.4996556552      +0.0678649989         9           288       +0.0010176752       5.940e+10
          10        -75.5611256025      -0.0614699473        10           320       +0.0009075112       6.600e+10
          11        -75.5097974908      +0.0513281117        11           352       +0.0010167395       7.260e+10
          12        -75.5438439501      -0.0340464593        12           384       +0.0008139301       7.920e+10
          13        -75.5506185670      -0.0067746169        13           416       +0.0008641125       8.580e+10
          14        -75.5447817492      +0.0058368179        14           448       +0.0008032846       9.240e+10
          15        -75.4951657788      +0.0496159704        15           480       +0.0008803048       9.900e+10
          16        -75.5463101495      -0.0511443708        16           512       +0.0008812070       1.056e+11
          17        -75.5551196853      -0.0088095358        17           544       +0.0007660819       1.122e+11
          18        -75.5486512525      +0.0064684329        18           576       +0.0008531262       1.188e+11
          19        -75.5235981602      +0.0250530923        19           608       +0.0008744147       1.254e+11
          20        -75.4882591545      +0.0353390056        20           640       +0.0008050733       1.320e+11
          21        -75.5449664942      -0.0567073397        21           672       +0.0008242888       1.386e+11
          22        -75.5338783586      +0.0110881357        22           704       +0.0008368955       1.452e+11
          23        -75.5157652217      +0.0181131369        23           736       +0.0009983820       1.518e+11
          24        -75.5589470442      -0.0431818226        24           768       +0.0007158371       1.584e+11
          25        -75.5146666382      +0.0442804060        25           800       +0.0008912793       1.650e+11
