#Efci:-75.5993068080
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -73.5287446062      +2.0294578816         1            32       +0.0007966014       6.600e+09
           2        -73.5838742822      -0.0551296761         2            64       +0.0009458347       1.320e+10
           3        -73.2685450751      +0.3153292071         3            96       +0.0007323257       1.980e+10
           4        -73.7064301598      -0.4378850847         4           128       +0.0008756283       2.640e+10
           5        -73.3656733368      +0.3407568231         5           160       +0.0008226733       3.300e+10
           6        -73.3580552086      +0.0076181282         6           192       +0.0007992373       3.960e+10
           7        -73.4831337907      -0.1250785821         7           224       +0.0007761108       4.620e+10
           8        -73.6335151745      -0.1503813838         8           256       +0.0008355158       5.280e+10
           9        -73.0931969192      +0.5403182552         9           288       +0.0008514229       5.940e+10
          10        -73.6985865200      -0.6053896007        10           320       +0.0008227839       6.600e+10
          11        -73.5818877276      +0.1166987924        11           352       +0.0007108189       7.260e+10
          12        -73.3411348710      +0.2407528566        12           384       +0.0008006465       7.920e+10
          13        -73.9160426917      -0.5749078207        13           416       +0.0006988883       8.580e+10
          14        -73.6795097968      +0.2365328949        14           448       +0.0007271933       9.240e+10
          15        -73.6966303942      -0.0171205974        15           480       +0.0008433967       9.900e+10
          16        -73.4308810685      +0.2657493257        16           512       +0.0008359620       1.056e+11
          17        -73.1706616676      +0.2602194009        17           544       +0.0008681324       1.122e+11
          18        -73.8770589346      -0.7063972670        18           576       +0.0008482631       1.188e+11
          19        -73.4830805060      +0.3939784286        19           608       +0.0008218047       1.254e+11
          20        -73.6994617524      -0.2163812464        20           640       +0.0007839678       1.320e+11
          21        -73.1929949585      +0.5064667939        21           672       +0.0007391570       1.386e+11
          22        -73.3198223599      -0.1268274014        22           704       +0.0007229773       1.452e+11
          23        -73.2536422368      +0.0661801231        23           736       +0.0007540942       1.518e+11
          24        -73.1921385924      +0.0615036444        24           768       +0.0008144877       1.584e+11
          25        -73.4103574831      -0.2182188907        25           800       +0.0008033465       1.650e+11
