#Efci:-154.4194058179
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
             1        -154.41504007469430      -0.01818292658368         1            15       +0.142238720734       2.541e+09
             2        -154.41721001965502      -0.00216994496071         2            30       +0.069177011942       5.083e+09
             3        -154.41927572157380      -0.00206570191878         3            45       +0.013435076947       7.624e+09
             4        -154.41940511321866      -0.00012939164486         4            60       +0.001257315678       1.017e+10
             5        -154.41940543828721      -0.00000032506856         5            75       +0.000550741123       1.271e+10
             6        -154.41940518071289      +0.00000025757433         6            90       +0.000579769479       1.525e+10
             7        -154.41940550531203      -0.00000032459914         7           105       +0.000483445779       1.779e+10
             8        -154.41940526558170      +0.00000023973033         8           120       +0.000539840304       2.033e+10
             9        -154.41940519714450      +0.00000006843720         9           135       +0.000481360521       2.287e+10
            10        -154.41940511276391      +0.00000008438059        10           150       +0.000546525361       2.541e+10
            11        -154.41940537216652      -0.00000025940261        11           165       +0.000448352182       2.796e+10
            12        -154.41940555088419      -0.00000017871767        12           180       +0.000431736395       3.050e+10
            13        -154.41940549315532      +0.00000005772887        13           195       +0.000410645300       3.304e+10
            14        -154.41940553750942      -0.00000004435410        14           210       +0.000450771293       3.558e+10
            15        -154.41940557342375      -0.00000003591433        15           225       +0.000489092293       3.812e+10
            16        -154.41940543399591      +0.00000013942784        16           240       +0.000473602386       4.066e+10
            17        -154.41940522968073      +0.00000020431517        17           255       +0.000514803237       4.320e+10
            18        -154.41940557803673      -0.00000034835600        18           270       +0.000355883749       4.574e+10
            19        -154.41940547480550      +0.00000010323123        19           285       +0.000479293783       4.829e+10
            20        -154.41940545341248      +0.00000002139302        20           300       +0.000419253525       5.083e+10
            21        -154.41940557776022      -0.00000012434774        21           315       +0.000401389091       5.337e+10
            22        -154.41940539993672      +0.00000017782349        22           330       +0.000398240347       5.591e+10
            23        -154.41940552075187      -0.00000012081514        23           345       +0.000440439367       5.845e+10
            24        -154.41940518301129      +0.00000033774057        24           360       +0.000483749221       6.099e+10
            25        -154.41940547117721      -0.00000028816592        25           375       +0.000450026765       6.353e+10
            26        -154.41940571452179      -0.00000024334457        26           390       +0.000325967476       6.608e+10
            27        -154.41940555207071      +0.00000016245107        27           405       +0.000384665504       6.862e+10
            28        -154.41940559186011      -0.00000003978940        28           420       +0.000379821327       7.116e+10
            29        -154.41940542245706      +0.00000016940305        29           435       +0.000366079497       7.370e+10
            30        -154.41940551439751      -0.00000009194045        30           450       +0.000438172605       7.624e+10
            31        -154.41940541547808      +0.00000009891943        31           465       +0.000419444250       7.878e+10
            32        -154.41940538240704      +0.00000003307105        32           480       +0.000387903569       8.132e+10
            33        -154.41940559587647      -0.00000021346943        33           495       +0.000456869091       8.387e+10
            34        -154.41940559786411      -0.00000000198764        34           510       +0.000331313051       8.641e+10
            35        -154.41940554065170      +0.00000005721242        35           525       +0.000404272939       8.895e+10
            36        -154.41940542995928      +0.00000011069241        36           540       +0.000423276604       9.149e+10
            37        -154.41940550200187      -0.00000007204258        37           555       +0.000383490356       9.403e+10
            38        -154.41940545556258      +0.00000004643928        38           570       +0.000402534108       9.657e+10
            39        -154.41940548673023      -0.00000003116764        39           585       +0.000346321846       9.911e+10
            40        -154.41940556506344      -0.00000007833322        40           600       +0.000358161121       1.017e+11
            41        -154.41940530462773      +0.00000026043571        41           615       +0.000472931323       1.042e+11
            42        -154.41940564761558      -0.00000034298785        42           630       +0.000314263107       1.067e+11
            43        -154.41940501597787      +0.00000063163770        43           645       +0.000557439886       1.093e+11
            44        -154.41940558320920      -0.00000056723133        44           660       +0.000362225878       1.118e+11
            45        -154.41940556346307      +0.00000001974612        45           675       +0.000349286038       1.144e+11
            46        -154.41940571428236      -0.00000015081929        46           690       +0.000247056448       1.169e+11
            47        -154.41940558787613      +0.00000012640623        47           705       +0.000379158795       1.194e+11
            48        -154.41940567376653      -0.00000008589041        48           720       +0.000345188559       1.220e+11
            49        -154.41940563419618      +0.00000003957035        49           735       +0.000384290745       1.245e+11
            50        -154.41940532562845      +0.00000030856773        50           750       +0.000391509876       1.271e+11
