#Efci:-108.5143012407
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -108.09368151181343      -0.16499157547344         3           273       +3.053519236441       4.162e+09
             2        -108.25865921211140      -0.16497770029797         4           364       +1.858133793882       5.549e+09
             3        -108.30298387746099      -0.04432466534959         6           546       +1.104113698327       8.323e+09
             4        -108.30754467381992      -0.00456079635893         8           728       +1.245163021070       1.110e+10
             5        -108.30948391335417      -0.00193923953425         9           819       +1.404367945833       1.248e+10
             6        -108.31139338127619      -0.00190946792202        10           910       +1.259582542572       1.387e+10
             7        -108.31345595112488      -0.00206256984869        11          1001       +1.373340048512       1.526e+10
             8        -108.31599472766209      -0.00253877653721        12          1092       +1.126586724350       1.665e+10
             9        -108.31930947009580      -0.00331474243372        13          1183       +1.239771497856       1.803e+10
            10        -108.32319824805504      -0.00388877795923        14          1274       +1.262097927871       1.942e+10
            11        -108.32740399779318      -0.00420574973815        15          1365       +1.266646071237       2.081e+10
            12        -108.33165230030029      -0.00424830250711        16          1456       +1.257264608403       2.220e+10
            13        -108.33464999130665      -0.00299769100636        17          1547       +1.184389233627       2.358e+10
            14        -108.33771488802968      -0.00306489672303        18          1638       +1.238636658842       2.497e+10
            15        -108.34018587727967      -0.00247098924999        19          1729       +1.271273520826       2.636e+10
            16        -108.34167011099240      -0.00148423371273        20          1820       +1.335789645547       2.774e+10
            17        -108.34247929560851      -0.00080918461612        21          1911       +1.243597791826       2.913e+10
            18        -108.34291718652277      -0.00043789091426        22          2002       +1.249522321234       3.052e+10
            19        -108.34316161504762      -0.00024442852485        23          2093       +1.191115820005       3.191e+10
            20        -108.34336695354777      -0.00020533850015        24          2184       +1.266429247994       3.329e+10
            21        -108.34446731431628      -0.00110036076850        26          2366       +1.335960538928       3.607e+10
            22        -108.34546001668637      -0.00099270237010        27          2457       +1.211520676180       3.745e+10
            23        -108.34750373225391      -0.00204371556754        29          2639       +1.263549636844       4.023e+10
            24        -108.34783789256356      -0.00033416030965        30          2730       +1.447828221158       4.162e+10
            25        -108.34793150590207      -0.00009361333851        31          2821       +1.308489479874       4.300e+10
            26        -108.34798184995377      -0.00005034405170        32          2912       +1.473208825977       4.439e+10
            27        -108.34801508829931      -0.00003323834554        33          3003       +1.430803232280       4.578e+10
            28        -108.34805296657449      -0.00003787827518        34          3094       +1.184554100967       4.716e+10
            29        -108.34810219671537      -0.00004923014089        35          3185       +1.381404263631       4.855e+10
            30        -108.34846220837564      -0.00036001166026        37          3367       +1.398946248676       5.133e+10
            31        -108.34899987477738      -0.00053766640174        38          3458       +1.406575540785       5.271e+10
            32        -108.35115819451336      -0.00215831973598        40          3640       +1.458341626170       5.549e+10
            33        -108.35141412226015      -0.00025592774679        41          3731       +1.294890322362       5.687e+10
            34        -108.35141412226024      -0.00000000000009        62          5642       +1.432119317500       8.601e+10
            35        -108.35141412226028      -0.00000000000004        65          5915       +1.362065689754       9.017e+10
            36        -108.35141412226028      +0.00000000000000        68          6188       +1.359965597673       9.433e+10
