#Efci:-108.5143012407
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -108.07172108810772      -0.14303115176773         3           273       +3.051364531339       4.162e+09
             2        -108.23153165091939      -0.15981056281167         4           364       +2.230251832824       5.549e+09
             3        -108.30327807094318      -0.07174642002379         5           455       +1.586005645446       6.936e+09
             4        -108.31018561321035      -0.00690754226717         7           637       +1.553764595013       9.710e+09
             5        -108.31342161725651      -0.00323600404616         8           728       +1.431652243441       1.110e+10
             6        -108.31517348510110      -0.00175186784459         9           819       +1.378125832993       1.248e+10
             7        -108.31706504606109      -0.00189156095999        10           910       +1.498310367276       1.387e+10
             8        -108.31943235894872      -0.00236731288763        11          1001       +1.714966604699       1.526e+10
             9        -108.32261830601587      -0.00318594706715        12          1092       +1.398329512726       1.665e+10
            10        -108.32697948632034      -0.00436118030447        13          1183       +1.400930603727       1.803e+10
            11        -108.33217105694474      -0.00519157062440        14          1274       +1.332003988042       1.942e+10
            12        -108.33772313342624      -0.00555207648149        15          1365       +1.218180795007       2.081e+10
            13        -108.34282116005217      -0.00509802662593        16          1456       +1.379765675851       2.220e+10
            14        -108.34608574245350      -0.00326458240133        17          1547       +1.317416721414       2.358e+10
            15        -108.34821429453740      -0.00212855208390        18          1638       +1.149633197993       2.497e+10
            16        -108.34959400012880      -0.00137970559140        19          1729       +1.282725428119       2.636e+10
            17        -108.35046249109865      -0.00086849096985        20          1820       +1.223911979385       2.774e+10
            18        -108.35112968439461      -0.00066719329595        21          1911       +1.311838811609       2.913e+10
            19        -108.35171094206504      -0.00058125767043        22          2002       +1.343024586686       3.052e+10
            20        -108.35224691322996      -0.00053597116492        23          2093       +1.216065907916       3.191e+10
            21        -108.35280693612992      -0.00056002289996        24          2184       +1.165424292338       3.329e+10
            22        -108.35347074549904      -0.00066380936912        25          2275       +1.100825862509       3.468e+10
            23        -108.35420121687635      -0.00073047137731        26          2366       +1.219743953232       3.607e+10
            24        -108.35493926985747      -0.00073805298112        27          2457       +1.162018669212       3.745e+10
            25        -108.35564639755367      -0.00070712769620        28          2548       +1.096710308045       3.884e+10
            26        -108.35625108314359      -0.00060468558992        29          2639       +1.156379245855       4.023e+10
            27        -108.35670818796240      -0.00045710481881        30          2730       +1.247299531969       4.162e+10
            28        -108.35700340011891      -0.00029521215652        31          2821       +1.238571301240       4.300e+10
            29        -108.35720137753420      -0.00019797741528        32          2912       +1.113876797948       4.439e+10
            30        -108.35735210799801      -0.00015073046382        33          3003       +1.223120719609       4.578e+10
            31        -108.35747262117555      -0.00012051317754        34          3094       +1.255155071183       4.716e+10
            32        -108.35758491519167      -0.00011229401612        35          3185       +1.126673474636       4.855e+10
            33        -108.35771775388530      -0.00013283869363        36          3276       +1.096403627304       4.994e+10
            34        -108.35847994786964      -0.00076219398434        38          3458       +1.249766476488       5.271e+10
            35        -108.35924923559048      -0.00076928772084        39          3549       +1.043598726969       5.410e+10
            36        -108.36141325148722      -0.00216401589674        41          3731       +1.302769838333       5.687e+10
            37        -108.36150179848542      -0.00008854699820        43          3913       +1.234930257167       5.965e+10
            38        -108.36154388189524      -0.00004208340982        44          4004       +1.144488410210       6.104e+10
            39        -108.36157254722393      -0.00002866532868        45          4095       +1.154078081946       6.242e+10
            40        -108.36159714614037      -0.00002459891644        46          4186       +1.131140992818       6.381e+10
            41        -108.36162563119940      -0.00002848505903        47          4277       +1.172058769769       6.520e+10
            42        -108.36229189811941      -0.00066626692001        50          4550       +1.153145231665       6.936e+10
            43        -108.36300573303967      -0.00071383492026        51          4641       +1.240978620078       7.075e+10
            44        -108.36366528982165      -0.00065955678198        52          4732       +1.303796753408       7.213e+10
            45        -108.36427498946011      -0.00060969963846        53          4823       +1.055431043193       7.352e+10
            46        -108.36480405690423      -0.00052906744412        54          4914       +1.172675924035       7.491e+10
            47        -108.36525894752639      -0.00045489062215        55          5005       +1.219797080462       7.630e+10
            48        -108.36570211981920      -0.00044317229282        56          5096       +1.201131331244       7.768e+10
            49        -108.36622222084735      -0.00052010102814        57          5187       +1.150204384430       7.907e+10
            50        -108.36691223725484      -0.00069001640749        58          5278       +1.244231739972       8.046e+10
