#Efci:-108.5143012407
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -108.07253401969542      -0.14384408335543         2           182       +2.517989832680       2.774e+13
             2        -108.11621579249324      -0.04368177279781         4           364       +1.247261049284       5.549e+13
             3        -108.13651444195035      -0.02029864945712         6           546       +1.147510686287       8.323e+13
             4        -108.17042965593852      -0.03391521398817         7           637       +1.093583828727       9.710e+13
             5        -108.23016636214749      -0.05973670620897         8           728       +0.992456518222       1.110e+14
             6        -108.31472119345733      -0.08455483130984         9           819       +1.046535832699       1.248e+14
             7        -108.34022411108927      -0.02550291763194        11          1001       +1.174895994729       1.526e+14
             8        -108.38280347277181      -0.04257936168254        12          1092       +0.928546557937       1.665e+14
             9        -108.42080168903546      -0.03799821626365        13          1183       +1.209247101404       1.803e+14
            10        -108.42841295736500      -0.00761126832954        15          1365       +1.166030027659       2.081e+14
            11        -108.44173797290144      -0.01332501553644        16          1456       +0.998828982470       2.220e+14
            12        -108.46379252777388      -0.02205455487244        17          1547       +0.762898122631       2.358e+14
            13        -108.47003894687747      -0.00624641910359        19          1729       +0.863856947397       2.636e+14
            14        -108.48056030898181      -0.01052136210434        20          1820       +0.698334338374       2.774e+14
            15        -108.49507629540520      -0.01451598642339        21          1911       +0.565098692698       2.913e+14
            16        -108.49813521777465      -0.00305892236945        23          2093       +0.494800267315       3.191e+14
            17        -108.49993240619605      -0.00179718842141        24          2184       +0.498423948334       3.329e+14
            18        -108.50293766645238      -0.00300526025633        25          2275       +0.383687978137       3.468e+14
            19        -108.50416292301483      -0.00122525656245        27          2457       +0.363873086586       3.745e+14
            20        -108.50551227727193      -0.00134935425710        28          2548       +0.286002713186       3.884e+14
            21        -108.50727458731920      -0.00176231004727        29          2639       +0.143694240670       4.023e+14
            22        -108.50754612339054      -0.00027153607134        31          2821       +0.111787681732       4.300e+14
            23        -108.50770942071202      -0.00016329732148        32          2912       +0.119106456700       4.439e+14
            24        -108.50794545392347      -0.00023603321145        33          3003       +0.082981672203       4.578e+14
            25        -108.50796187598928      -0.00001642206581        34          3094       +0.114245500772       4.716e+14
            26        -108.50799003045738      -0.00002815446810        35          3185       +0.105668149341       4.855e+14
            27        -108.50803706780042      -0.00004703734304        36          3276       +0.095705529519       4.994e+14
            28        -108.50810754231807      -0.00007047451766        37          3367       +0.078802671349       5.133e+14
            29        -108.50815397146434      -0.00004642914627        38          3458       +0.063343752342       5.271e+14
            30        -108.50820759257581      -0.00005362111148        39          3549       +0.041814470360       5.410e+14
            31        -108.50821917480985      -0.00001158223404        40          3640       +0.042977941150       5.549e+14
            32        -108.50823527137408      -0.00001609656422        41          3731       +0.033911257202       5.687e+14
            33        -108.50824990089231      -0.00001462951823        42          3822       +0.028421097682       5.826e+14
            34        -108.50825776733240      -0.00000786644009        43          3913       +0.025415252238       5.965e+14
            35        -108.50826628924692      -0.00000852191452        44          4004       +0.019934777398       6.104e+14
            36        -108.50827303083506      -0.00000674158814        45          4095       +0.018838396896       6.242e+14
            37        -108.50827684990219      -0.00000381906713        46          4186       +0.016940143241       6.381e+14
            38        -108.50828071688485      -0.00000386698267        47          4277       +0.017429456792       6.520e+14
            39        -108.50828416678281      -0.00000344989796        48          4368       +0.016632669455       6.659e+14
            40        -108.50828710716250      -0.00000294037969        49          4459       +0.017562756018       6.797e+14
            41        -108.50828940736284      -0.00000230020034        50          4550       +0.017294964166       6.936e+14
            42        -108.50829148455622      -0.00000207719339        51          4641       +0.016239075033       7.075e+14
            43        -108.50829281702538      -0.00000133246915        52          4732       +0.015457231870       7.213e+14
            44        -108.50829378128846      -0.00000096426308        53          4823       +0.015958074124       7.352e+14
            45        -108.50829438376682      -0.00000060247837        54          4914       +0.015156896733       7.491e+14
            46        -108.50829489376358      -0.00000050999675        55          5005       +0.015356325394       7.630e+14
            47        -108.50829535094499      -0.00000045718141        56          5096       +0.015697000524       7.768e+14
            48        -108.50829581924604      -0.00000046830105        57          5187       +0.015570730121       7.907e+14
            49        -108.50829618910993      -0.00000036986388        58          5278       +0.015462496744       8.046e+14
            50        -108.50829649166984      -0.00000030255991        59          5369       +0.014282088713       8.184e+14
