#Efci:-108.5143012407
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -108.04919163721905      -0.12050170087906         2           182       +2.928643595349       2.774e+11
             2        -108.10414000005220      -0.05494836283314         4           364       +1.388371314053       5.549e+11
             3        -108.12634981382590      -0.02220981377370         6           546       +1.206170860768       8.323e+11
             4        -108.16045693396171      -0.03410712013581         7           637       +1.183713298713       9.710e+11
             5        -108.21840431186867      -0.05794737790696         8           728       +1.086318541448       1.110e+12
             6        -108.30214920515132      -0.08374489328266         9           819       +1.071082701424       1.248e+12
             7        -108.33386679827396      -0.03171759312264        11          1001       +1.182658179864       1.526e+12
             8        -108.37676502131745      -0.04289822304349        12          1092       +1.043334059842       1.665e+12
             9        -108.42199366857389      -0.04522864725644        13          1183       +1.043201329260       1.803e+12
            10        -108.43719659275304      -0.01520292417915        15          1365       +0.623557518815       2.081e+12
            11        -108.44368926938408      -0.00649267663104        16          1456       +0.987307778703       2.220e+12
            12        -108.45483401848371      -0.01114474909963        17          1547       +0.863580810364       2.358e+12
            13        -108.47053671720477      -0.01570269872106        18          1638       +0.798876375985       2.497e+12
            14        -108.47431789036700      -0.00378117316224        19          1729       +0.975264199447       2.636e+12
            15        -108.48002240453376      -0.00570451416675        20          1820       +0.797819601230       2.774e+12
            16        -108.48822753665310      -0.00820513211934        21          1911       +0.653899069061       2.913e+12
            17        -108.49191462135690      -0.00368708470380        22          2002       +0.646328341079       3.052e+12
            18        -108.49734639890876      -0.00543177755186        23          2093       +0.484659764139       3.191e+12
            19        -108.49928428235951      -0.00193788345075        24          2184       +0.540804903052       3.329e+12
            20        -108.50193962725049      -0.00265534489098        25          2275       +0.420861310014       3.468e+12
            21        -108.50406544930583      -0.00212582205533        26          2366       +0.289204649003       3.607e+12
            22        -108.50488931260537      -0.00082386329954        28          2548       +0.199709119603       3.884e+12
            23        -108.50514316126271      -0.00025384865734        29          2639       +0.206903724528       4.023e+12
            24        -108.50534220021858      -0.00019903895587        30          2730       +0.192553091149       4.162e+12
            25        -108.50555717703125      -0.00021497681267        31          2821       +0.172629807717       4.300e+12
            26        -108.50574366740773      -0.00018649037648        32          2912       +0.174111244448       4.439e+12
            27        -108.50589583458483      -0.00015216717711        33          3003       +0.161026863400       4.578e+12
            28        -108.50604468281679      -0.00014884823196        34          3094       +0.170631239114       4.716e+12
            29        -108.50614064493848      -0.00009596212169        35          3185       +0.172375767561       4.855e+12
            30        -108.50623417170102      -0.00009352676254        36          3276       +0.175270126805       4.994e+12
            31        -108.50632623099287      -0.00009205929184        37          3367       +0.159471800598       5.133e+12
            32        -108.50640612799909      -0.00007989700622        38          3458       +0.160877349679       5.271e+12
            33        -108.50647334442395      -0.00006721642487        39          3549       +0.172464755949       5.410e+12
            34        -108.50654637316229      -0.00007302873834        40          3640       +0.149581879329       5.549e+12
            35        -108.50661552729227      -0.00006915412997        41          3731       +0.161445701306       5.687e+12
            36        -108.50666789168167      -0.00005236438940        42          3822       +0.143794571786       5.826e+12
            37        -108.50670194722169      -0.00003405554001        43          3913       +0.153566861034       5.965e+12
            38        -108.50673307263176      -0.00003112541008        44          4004       +0.157783464586       6.104e+12
            39        -108.50676600903192      -0.00003293640016        45          4095       +0.167583409549       6.242e+12
            40        -108.50679753938955      -0.00003153035763        46          4186       +0.149366005776       6.381e+12
            41        -108.50682445506146      -0.00002691567191        47          4277       +0.153707742136       6.520e+12
            42        -108.50684583778202      -0.00002138272056        48          4368       +0.155818681337       6.659e+12
            43        -108.50685964788346      -0.00001381010144        49          4459       +0.143386162967       6.797e+12
            44        -108.50687303598565      -0.00001338810219        50          4550       +0.141741924940       6.936e+12
            45        -108.50688788111020      -0.00001484512455        51          4641       +0.143817790179       7.075e+12
            46        -108.50690329015438      -0.00001540904418        52          4732       +0.154375808440       7.213e+12
            47        -108.50691851897068      -0.00001522881630        53          4823       +0.132002012125       7.352e+12
            48        -108.50693365069024      -0.00001513171956        54          4914       +0.160415900675       7.491e+12
            49        -108.50694972478755      -0.00001607409730        55          5005       +0.143200590059       7.630e+12
            50        -108.50696997796972      -0.00002025318217        56          5096       +0.151080293533       7.768e+12
