#Efci:-108.5143012407
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -108.07320608046147      -0.14451614412148         2           182       +2.529631129587       2.774e+19
             2        -108.11640005953825      -0.04319397907678         4           364       +1.247687327718       5.549e+19
             3        -108.13688799859844      -0.02048793906019         6           546       +1.152168185885       8.323e+19
             4        -108.17109789334035      -0.03420989474191         7           637       +1.095179593600       9.710e+19
             5        -108.23122824048069      -0.06013034714034         8           728       +0.995857449308       1.110e+20
             6        -108.31516476831939      -0.08393652783870         9           819       +1.067106028397       1.248e+20
             7        -108.34051945335383      -0.02535468503444        11          1001       +1.174730117947       1.526e+20
             8        -108.38299005884565      -0.04247060549181        12          1092       +0.922683032893       1.665e+20
             9        -108.42089625573030      -0.03790619688465        13          1183       +1.163367821250       1.803e+20
            10        -108.43518589659222      -0.01428964086192        15          1365       +1.120845303906       2.081e+20
            11        -108.45892387629875      -0.02373797970654        16          1456       +0.844027923651       2.220e+20
            12        -108.46711540211454      -0.00819152581579        17          1547       +1.427706494595       2.358e+20
            13        -108.47643630579680      -0.00932090368225        18          1638       +1.199991211696       2.497e+20
            14        -108.48796416243442      -0.01152785663763        19          1729       +0.946605181583       2.636e+20
            15        -108.49871345194515      -0.01074928951073        20          1820       +0.581970281443       2.774e+20
            16        -108.50088023679200      -0.00216678484685        22          2002       +0.459495871530       3.052e+20
            17        -108.50351420617892      -0.00263396938692        23          2093       +0.368948016670       3.191e+20
            18        -108.50621397561638      -0.00269976943746        24          2184       +0.208668347446       3.329e+20
            19        -108.50682088530407      -0.00060690968769        26          2366       +0.148913193113       3.607e+20
            20        -108.50704872202265      -0.00022783671858        28          2548       +0.130107651069       3.884e+20
            21        -108.50742309900852      -0.00037437698587        29          2639       +0.105444544004       4.023e+20
            22        -108.50773666435579      -0.00031356534727        30          2730       +0.113408219149       4.162e+20
            23        -108.50785821248896      -0.00012154813317        32          2912       +0.098477205013       4.439e+20
            24        -108.50803224541690      -0.00017403292794        33          3003       +0.078795389942       4.578e+20
            25        -108.50818432581606      -0.00015208039916        34          3094       +0.064265699777       4.716e+20
            26        -108.50821250781708      -0.00002818200102        36          3276       +0.053394822671       4.994e+20
            27        -108.50824017309724      -0.00002766528016        37          3367       +0.045496414825       5.133e+20
            28        -108.50827920975361      -0.00003903665637        38          3458       +0.027135870627       5.271e+20
            29        -108.50828968542255      -0.00001047566894        40          3640       +0.021777709770       5.549e+20
            30        -108.50829379826830      -0.00000411284574        41          3731       +0.022203370307       5.687e+20
            31        -108.50830066936248      -0.00000687109419        42          3822       +0.016849014160       5.826e+20
            32        -108.50830331548561      -0.00000264612312        44          4004       +0.015962678046       6.104e+20
            33        -108.50830749118245      -0.00000417569684        45          4095       +0.011556960987       6.242e+20
            34        -108.50830804981891      -0.00000055863646        46          4186       +0.013015804826       6.381e+20
            35        -108.50830893133396      -0.00000088151505        47          4277       +0.011375706841       6.520e+20
            36        -108.50831046992127      -0.00000153858731        48          4368       +0.009070436687       6.659e+20
            37        -108.50831095544346      -0.00000048552219        50          4550       +0.008347061702       6.936e+20
            38        -108.50831178302482      -0.00000082758136        51          4641       +0.006302599390       7.075e+20
            39        -108.50831212502951      -0.00000034200468        52          4732       +0.005889946576       7.213e+20
            40        -108.50831255841571      -0.00000043338621        53          4823       +0.004298452949       7.352e+20
            41        -108.50831301069792      -0.00000045228221        54          4914       +0.002066940402       7.491e+20
            42        -108.50831307875204      -0.00000006805412        56          5096       +0.001273432359       7.768e+20
            43        -108.50831314053309      -0.00000006178105        57          5187       +0.000765593094       7.907e+20
            44        -108.50831315158221      -0.00000001104912        59          5369       +0.000490864959       8.184e+20
            45        -108.50831315680203      -0.00000000521982        61          5551       +0.000557815742       8.462e+20
            46        -108.50831316615783      -0.00000000935580        62          5642       +0.000463430135       8.601e+20
            47        -108.50831317165013      -0.00000000549230        63          5733       +0.000657987982       8.739e+20
            48        -108.50831318098345      -0.00000000933332        64          5824       +0.000485982673       8.878e+20
            49        -108.50831318333459      -0.00000000235114        66          6006       +0.000490233261       9.155e+20
            50        -108.50831318763157      -0.00000000429698        67          6097       +0.000377079188       9.294e+20
