#Efci:-108.5143012407
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -108.07184924595138      -0.14315930961139         2           182       +2.553508811141       2.774e+13
             2        -108.11557856222194      -0.04372931627056         4           364       +1.253280721082       5.549e+13
             3        -108.13599993045811      -0.02042136823617         6           546       +1.155720501123       8.323e+13
             4        -108.17019036533685      -0.03419043487874         7           637       +1.098181572833       9.710e+13
             5        -108.23028824026109      -0.06009787492424         8           728       +1.001168685781       1.110e+14
             6        -108.31477138353824      -0.08448314327715         9           819       +1.052933485483       1.248e+14
             7        -108.34024395307993      -0.02547256954169        11          1001       +1.158898717821       1.526e+14
             8        -108.38267778382959      -0.04243383074966        12          1092       +0.913845717312       1.665e+14
             9        -108.41969531920178      -0.03701753537219        13          1183       +1.202320793942       1.803e+14
            10        -108.42927545801430      -0.00958013881252        15          1365       +1.183042456481       2.081e+14
            11        -108.44530614058856      -0.01603068257425        16          1456       +0.972416991719       2.220e+14
            12        -108.46950695075860      -0.02420081017004        17          1547       +0.718485804086       2.358e+14
            13        -108.47463172247745      -0.00512477171885        19          1729       +0.778984149617       2.636e+14
            14        -108.48299728837493      -0.00836556589748        20          1820       +0.646198523686       2.774e+14
            15        -108.49535912961747      -0.01236184124254        21          1911       +0.506058415880       2.913e+14
            16        -108.49824902912151      -0.00288989950404        23          2093       +0.469375958407       3.191e+14
            17        -108.50000352148093      -0.00175449235942        24          2184       +0.499728879266       3.329e+14
            18        -108.50295216881655      -0.00294864733561        25          2275       +0.384468110030       3.468e+14
            19        -108.50430609012479      -0.00135392130824        27          2457       +0.364479141907       3.745e+14
            20        -108.50536870756470      -0.00106261743991        28          2548       +0.304899635492       3.884e+14
            21        -108.50694841184453      -0.00157970427983        29          2639       +0.186014291417       4.023e+14
            22        -108.50726443791288      -0.00031602606835        31          2821       +0.167093292465       4.300e+14
            23        -108.50746231070060      -0.00019787278772        32          2912       +0.151408514213       4.439e+14
            24        -108.50776899441516      -0.00030668371456        33          3003       +0.108492724379       4.578e+14
            25        -108.50797032978396      -0.00020133536880        34          3094       +0.097987598586       4.716e+14
            26        -108.50803335166630      -0.00006302188234        36          3276       +0.082230070176       4.994e+14
            27        -108.50811520598070      -0.00008185431440        37          3367       +0.058494990452       5.133e+14
            28        -108.50816949089482      -0.00005428491411        38          3458       +0.041938174720       5.271e+14
            29        -108.50819470337693      -0.00002521248211        40          3640       +0.031393168381       5.549e+14
            30        -108.50822202838751      -0.00002732501058        41          3731       +0.023504342959       5.687e+14
            31        -108.50824138400468      -0.00001935561717        42          3822       +0.024331926644       5.826e+14
            32        -108.50824832174737      -0.00000693774270        43          3913       +0.031206742237       5.965e+14
            33        -108.50825784725400      -0.00000952550663        44          4004       +0.027271845218       6.104e+14
            34        -108.50826878816123      -0.00001094090723        45          4095       +0.024985696314       6.242e+14
            35        -108.50828075582341      -0.00001196766218        46          4186       +0.019392119663       6.381e+14
            36        -108.50828545918588      -0.00000470336248        47          4277       +0.023373914832       6.520e+14
            37        -108.50829013364340      -0.00000467445751        48          4368       +0.019166893769       6.659e+14
            38        -108.50829436797461      -0.00000423433121        49          4459       +0.016823226521       6.797e+14
            39        -108.50829842794941      -0.00000405997480        50          4550       +0.015235848621       6.936e+14
            40        -108.50830031437611      -0.00000188642670        51          4641       +0.016484174441       7.075e+14
            41        -108.50830175588540      -0.00000144150928        52          4732       +0.016771629436       7.213e+14
            42        -108.50830284031198      -0.00000108442659        53          4823       +0.017166003488       7.352e+14
            43        -108.50830355554648      -0.00000071523449        54          4914       +0.017012883058       7.491e+14
            44        -108.50830408059892      -0.00000052505244        55          5005       +0.015226497956       7.630e+14
            45        -108.50830457032568      -0.00000048972676        56          5096       +0.013531464068       7.768e+14
            46        -108.50830515562166      -0.00000058529598        57          5187       +0.015393512427       7.907e+14
            47        -108.50830585693045      -0.00000070130879        58          5278       +0.014149757367       8.046e+14
            48        -108.50830660672267      -0.00000074979222        59          5369       +0.013935128527       8.184e+14
            49        -108.50830724489511      -0.00000063817244        60          5460       +0.014044743416       8.323e+14
            50        -108.50830757712936      -0.00000033223425        61          5551       +0.013293232688       8.462e+14
