#Efci:-108.5143012407
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -108.06809339342411      -0.13940345708411         2           182       +2.522767836155       2.774e+11
             2        -108.11525200831147      -0.04715861488737         4           364       +1.276608908150       5.549e+11
             3        -108.13449736878290      -0.01924536047143         6           546       +1.123781415767       8.323e+11
             4        -108.16852890874897      -0.03403153996607         7           637       +1.030026098912       9.710e+11
             5        -108.22735321093081      -0.05882430218185         8           728       +0.969214496250       1.110e+12
             6        -108.30532662612103      -0.07797341519021         9           819       +1.106372858479       1.248e+12
             7        -108.33786795197196      -0.03254132585093        11          1001       +1.238797875147       1.526e+12
             8        -108.37793703035355      -0.04006907838159        12          1092       +1.123231694902       1.665e+12
             9        -108.42604710736107      -0.04811007700752        13          1183       +0.654042840895       1.803e+12
            10        -108.43459943348789      -0.00855232612682        15          1365       +0.635757920282       2.081e+12
            11        -108.44271025445074      -0.00811082096286        16          1456       +0.689964124839       2.220e+12
            12        -108.45637611987461      -0.01366586542386        17          1547       +0.611576716815       2.358e+12
            13        -108.47157408300927      -0.01519796313467        18          1638       +0.779801790089       2.497e+12
            14        -108.47926031939235      -0.00768623638308        20          1820       +0.724711320240       2.774e+12
            15        -108.48826525037556      -0.00900493098321        21          1911       +0.586625501676       2.913e+12
            16        -108.49066497291697      -0.00239972254141        22          2002       +0.711376852647       3.052e+12
            17        -108.49285904646871      -0.00219407355173        23          2093       +0.592358740420       3.191e+12
            18        -108.49594984375994      -0.00309079729124        24          2184       +0.517685505812       3.329e+12
            19        -108.49943186243820      -0.00348201867826        25          2275       +0.441735667616       3.468e+12
            20        -108.50174096566275      -0.00230910322455        26          2366       +0.384024842307       3.607e+12
            21        -108.50313248662205      -0.00139152095930        27          2457       +0.340814850039       3.745e+12
            22        -108.50413468202083      -0.00100219539878        28          2548       +0.309958946597       3.884e+12
            23        -108.50489978032695      -0.00076509830612        29          2639       +0.265518748548       4.023e+12
            24        -108.50552327069276      -0.00062349036581        30          2730       +0.234695791077       4.162e+12
            25        -108.50601471292180      -0.00049144222903        31          2821       +0.206189160399       4.300e+12
            26        -108.50632851955893      -0.00031380663714        32          2912       +0.166853811923       4.439e+12
            27        -108.50656426820001      -0.00023574864107        33          3003       +0.162535636874       4.578e+12
            28        -108.50673615508983      -0.00017188688982        34          3094       +0.161183940709       4.716e+12
            29        -108.50686662468969      -0.00013046959987        35          3185       +0.156757686644       4.855e+12
            30        -108.50696803347613      -0.00010140878643        36          3276       +0.153204321182       4.994e+12
            31        -108.50705905975720      -0.00009102628107        37          3367       +0.157441608434       5.133e+12
            32        -108.50713054918013      -0.00007148942294        38          3458       +0.136491477354       5.271e+12
            33        -108.50719187675465      -0.00006132757451        39          3549       +0.135215075708       5.410e+12
            34        -108.50725237628883      -0.00006049953419        40          3640       +0.164607373275       5.549e+12
            35        -108.50731044211514      -0.00005806582631        41          3731       +0.119945159939       5.687e+12
            36        -108.50737696958724      -0.00006652747210        42          3822       +0.136544772216       5.826e+12
            37        -108.50744008155652      -0.00006311196928        43          3913       +0.125228800533       5.965e+12
            38        -108.50748619009957      -0.00004610854305        44          4004       +0.134186009596       6.104e+12
            39        -108.50753031991844      -0.00004412981887        45          4095       +0.127299736816       6.242e+12
            40        -108.50756742832525      -0.00003710840680        46          4186       +0.125895533741       6.381e+12
            41        -108.50760003061251      -0.00003260228726        47          4277       +0.125964447339       6.520e+12
            42        -108.50763543000484      -0.00003539939233        48          4368       +0.113347245424       6.659e+12
            43        -108.50765721518526      -0.00002178518042        49          4459       +0.117356958357       6.797e+12
            44        -108.50766498524843      -0.00000777006316        50          4550       +0.099793054219       6.936e+12
            45        -108.50766911420307      -0.00000412895464        51          4641       +0.125040040208       7.075e+12
            46        -108.50767181658959      -0.00000270238652        52          4732       +0.115673828534       7.213e+12
            47        -108.50767411959795      -0.00000230300836        53          4823       +0.122208705005       7.352e+12
            48        -108.50767645404217      -0.00000233444422        54          4914       +0.120339186391       7.491e+12
            49        -108.50767931911443      -0.00000286507226        55          5005       +0.127945434945       7.630e+12
            50        -108.50768297127890      -0.00000365216447        56          5096       +0.118935529637       7.768e+12
