#Efci:-148.8881375281
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
             1        -148.86964417900262      -0.08558807994245         1            54       +0.468355859048       3.412e+13
             2        -148.87347817120875      -0.00383399220613         2           108       +0.081845652431       6.824e+13
             3        -148.87437996183462      -0.00090179062587         3           162       +0.027489482348       1.024e+14
             4        -148.87489740329301      -0.00051744145838         4           216       +0.018582919291       1.365e+14
             5        -148.87504642148164      -0.00014901818864         5           270       +0.015669916533       1.706e+14
             6        -148.87533230436685      -0.00028588288521         6           324       +0.018487962493       2.047e+14
             7        -148.87549486116058      -0.00016255679373         7           378       +0.016750529600       2.388e+14
             8        -148.87621161647280      -0.00071675531223         8           432       +0.022139249839       2.730e+14
             9        -148.87715760714056      -0.00094599066776         9           486       +0.028179325021       3.071e+14
            10        -148.87698950775899      +0.00016809938157        10           540       +0.027133594609       3.412e+14
            11        -148.87674670174087      +0.00024280601812        11           594       +0.029162455709       3.753e+14
            12        -148.87605139847469      +0.00069530326618        12           648       +0.031801992342       4.094e+14
            13        -148.87500625747052      +0.00104514100417        13           702       +0.047227743053       4.436e+14
            14        -148.87415542780806      +0.00085082966245        14           756       +0.056894922116       4.777e+14
            15        -148.87286135209840      +0.00129407570967        15           810       +0.074270505883       5.118e+14
            16        -148.87240826324964      +0.00045308884876        16           864       +0.077496761079       5.459e+14
            17        -148.87216982595410      +0.00023843729554        17           918       +0.077410870226       5.800e+14
            18        -148.87255872326739      -0.00038889731329        18           972       +0.072635180006       6.142e+14
            19        -148.87159347667074      +0.00096524659665        19          1026       +0.069477305593       6.483e+14
            20        -148.87222230257962      -0.00062882590888        20          1080       +0.071956205353       6.824e+14
            21        -148.87767974332820      -0.00545744074859        21          1134       +0.020557871117       7.165e+14
            22        -148.87812245714332      -0.00044271381512        22          1188       +0.016148744947       7.506e+14
            23        -148.87866941935616      -0.00054696221284        23          1242       +0.019728843043       7.848e+14
            24        -148.87913460815506      -0.00046518879890        24          1296       +0.021721428488       8.189e+14
            25        -148.87906684163917      +0.00006776651588        25          1350       +0.016371890321       8.530e+14
            26        -148.87919128044018      -0.00012443880101        26          1404       +0.019834244775       8.871e+14
            27        -148.87925706244860      -0.00006578200842        27          1458       +0.020058658553       9.213e+14
            28        -148.87930882577859      -0.00005176332999        28          1512       +0.018697566467       9.554e+14
            29        -148.87929094598954      +0.00001787978906        29          1566       +0.018132114667       9.895e+14
            30        -148.87908834708057      +0.00020259890897        30          1620       +0.014393196199       1.024e+15
            31        -148.87901967314062      +0.00006867393995        31          1674       +0.011167100381       1.058e+15
            32        -148.87914417921513      -0.00012450607451        32          1728       +0.012904141576       1.092e+15
            33        -148.87912541384858      +0.00001876536655        33          1782       +0.013861343281       1.126e+15
            34        -148.87911939081732      +0.00000602303126        34          1836       +0.015341351174       1.160e+15
            35        -148.87891238152213      +0.00020700929520        35          1890       +0.014354734973       1.194e+15
            36        -148.87906093188107      -0.00014855035894        36          1944       +0.012496813067       1.228e+15
            37        -148.87914214510394      -0.00008121322287        37          1998       +0.009769563019       1.262e+15
            38        -148.87917612696000      -0.00003398185606        38          2052       +0.012546317509       1.297e+15
            39        -148.87921744173204      -0.00004131477203        39          2106       +0.014162696134       1.331e+15
            40        -148.87926601386167      -0.00004857212963        40          2160       +0.012596089124       1.365e+15
            41        -148.87927587078525      -0.00000985692358        41          2214       +0.013774360716       1.399e+15
            42        -148.87922261549156      +0.00005325529369        42          2268       +0.011596569950       1.433e+15
            43        -148.87923531105520      -0.00001269556364        43          2322       +0.013710419512       1.467e+15
            44        -148.87927548248939      -0.00004017143419        44          2376       +0.011354548943       1.501e+15
            45        -148.87929249345339      -0.00001701096400        45          2430       +0.010213506389       1.535e+15
            46        -148.87930109316937      -0.00000859971598        46          2484       +0.011584140727       1.570e+15
            47        -148.87929765474962      +0.00000343841975        47          2538       +0.011162500620       1.604e+15
            48        -148.87929693683259      +0.00000071791703        48          2592       +0.008987836485       1.638e+15
            49        -148.87932261777334      -0.00002568094075        49          2646       +0.011833759124       1.672e+15
            50        -148.87933769181919      -0.00001507404585        50          2700       +0.010134606833       1.706e+15
