#Efci:-148.8881375281
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
             1        -148.86964477959756      -0.08558868053740         1            54       +0.468066287812       3.412e+13
             2        -148.87351816992182      -0.00387339032426         2           108       +0.083157791629       6.824e+13
             3        -148.87443065519608      -0.00091248527426         3           162       +0.028082466620       1.024e+14
             4        -148.87491369891893      -0.00048304372285         4           216       +0.018208853517       1.365e+14
             5        -148.87533611457769      -0.00042241565876         5           270       +0.017155923144       1.706e+14
             6        -148.87532674684653      +0.00000936773117         6           324       +0.014472542719       2.047e+14
             7        -148.87571952651740      -0.00039277967088         7           378       +0.025808938058       2.388e+14
             8        -148.87602600266595      -0.00030647614855         8           432       +0.030292212437       2.730e+14
             9        -148.87629174334424      -0.00026574067829         9           486       +0.036390333870       3.071e+14
            10        -148.87634206121749      -0.00005031787325        10           540       +0.037046873295       3.412e+14
            11        -148.87638557799644      -0.00004351677896        11           594       +0.038435243654       3.753e+14
            12        -148.87642118269798      -0.00003560470154        12           648       +0.037404982981       4.094e+14
            13        -148.87639962469834      +0.00002155799964        13           702       +0.035734850012       4.436e+14
            14        -148.87649429550549      -0.00009467080716        14           756       +0.038832483687       4.777e+14
            15        -148.87653188504777      -0.00003758954227        15           810       +0.039408010513       5.118e+14
            16        -148.87666889132015      -0.00013700627238        16           864       +0.042152496437       5.459e+14
            17        -148.87577014733580      +0.00089874398435        17           918       +0.022569197892       5.800e+14
            18        -148.87608701358837      -0.00031686625258        18           972       +0.032610510082       6.142e+14
            19        -148.87630728823854      -0.00022027465016        19          1026       +0.042148115709       6.483e+14
            20        -148.87645602201047      -0.00014873377194        20          1080       +0.043959213470       6.824e+14
            21        -148.87612819533382      +0.00032782667665        21          1134       +0.033945963001       7.165e+14
            22        -148.87666248758632      -0.00053429225250        22          1188       +0.047498150315       7.506e+14
            23        -148.87668535095199      -0.00002286336567        23          1242       +0.064494011089       7.848e+14
            24        -148.87649305543837      +0.00019229551361        24          1296       +0.029588737176       8.189e+14
            25        -148.87675924814718      -0.00026619270881        25          1350       +0.025494641174       8.530e+14
            26        -148.87721245930561      -0.00045321115843        26          1404       +0.037851477246       8.871e+14
            27        -148.87725441416950      -0.00004195486389        27          1458       +0.022908267087       9.213e+14
            28        -148.87725846703808      -0.00000405286858        28          1512       +0.021629305679       9.554e+14
            29        -148.87742949729426      -0.00017103025618        29          1566       +0.021543214079       9.895e+14
            30        -148.87785654190313      -0.00042704460887        30          1620       +0.023640570269       1.024e+15
            31        -148.87782768809848      +0.00002885380465        31          1674       +0.025573110522       1.058e+15
            32        -148.87825393878418      -0.00042625068571        32          1728       +0.028485095741       1.092e+15
            33        -148.87836740058216      -0.00011346179798        33          1782       +0.026791715146       1.126e+15
            34        -148.87854950316995      -0.00018210258779        34          1836       +0.023100340629       1.160e+15
            35        -148.87846214745196      +0.00008735571799        35          1890       +0.019384427136       1.194e+15
            36        -148.87858988210476      -0.00012773465281        36          1944       +0.018978263951       1.228e+15
            37        -148.87876988209135      -0.00017999998659        37          1998       +0.019938402772       1.262e+15
            38        -148.87878475670820      -0.00001487461685        38          2052       +0.019910682693       1.297e+15
            39        -148.87887020939800      -0.00008545268980        39          2106       +0.014940675149       1.331e+15
            40        -148.87923354991824      -0.00036334052024        40          2160       +0.013892535706       1.365e+15
            41        -148.87932011519132      -0.00008656527308        41          2214       +0.011889950476       1.399e+15
            42        -148.87942040455590      -0.00010028936458        42          2268       +0.013254782112       1.433e+15
            43        -148.87942343982365      -0.00000303526775        43          2322       +0.011454300553       1.467e+15
            44        -148.87944590966811      -0.00002246984445        44          2376       +0.010501153712       1.501e+15
            45        -148.87943661860245      +0.00000929106565        45          2430       +0.009505209376       1.535e+15
            46        -148.87943105541476      +0.00000556318770        46          2484       +0.010704180781       1.570e+15
            47        -148.87942316297645      +0.00000789243830        47          2538       +0.009608164257       1.604e+15
            48        -148.87943256417199      -0.00000940119554        48          2592       +0.008371259851       1.638e+15
            49        -148.87942452397550      +0.00000804019649        49          2646       +0.009692182573       1.672e+15
            50        -148.87943422685538      -0.00000970287988        50          2700       +0.010735815908       1.706e+15
