#Efci:-7.9723355824
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
             1        -7.96926249065780      -0.01729095169914         1            92       +0.142058327323       1.022e+13
             2        -7.97164903968539      -0.00238654902759         2           184       +0.050899619730       2.044e+13
             3        -7.97218990592482      -0.00054086623943         3           276       +0.009759812068       3.066e+13
             4        -7.97228285867989      -0.00009295275507         4           368       +0.004364448261       4.088e+13
             5        -7.97232175581107      -0.00003889713117         5           460       +0.001636949004       5.111e+13
             6        -7.97232549230479      -0.00000373649372         6           552       +0.000352708716       6.133e+13
             7        -7.97232551582236      -0.00000002351758         7           644       +0.000141921572       7.155e+13
             8        -7.97232551651858      -0.00000000069621         8           736       +0.000121494054       8.177e+13
             9        -7.97232551714524      -0.00000000062666         9           828       +0.000101570240       9.199e+13
            10        -7.97232551595080      +0.00000000119444        10           920       +0.000113631289       1.022e+14
            11        -7.97232551580290      +0.00000000014790        11          1012       +0.000102829910       1.124e+14
            12        -7.97232551660602      -0.00000000080313        12          1104       +0.000100083035       1.227e+14
            13        -7.97232551737340      -0.00000000076738        13          1196       +0.000097839606       1.329e+14
            14        -7.97232551637997      +0.00000000099344        14          1288       +0.000111196727       1.431e+14
            15        -7.97232551760708      -0.00000000122711        15          1380       +0.000092818089       1.533e+14
            16        -7.97232551615286      +0.00000000145422        16          1472       +0.000098116192       1.635e+14
            17        -7.97232551812040      -0.00000000196754        17          1564       +0.000094789995       1.738e+14
            18        -7.97232551594241      +0.00000000217798        18          1656       +0.000111462777       1.840e+14
            19        -7.97232551533706      +0.00000000060535        19          1748       +0.000096454274       1.942e+14
            20        -7.97232551541597      -0.00000000007891        20          1840       +0.000098272954       2.044e+14
            21        -7.97232551605515      -0.00000000063918        21          1932       +0.000103058490       2.146e+14
            22        -7.97232551681144      -0.00000000075629        22          2024       +0.000098343934       2.249e+14
            23        -7.97232551691202      -0.00000000010058        23          2116       +0.000096718151       2.351e+14
            24        -7.97232551646655      +0.00000000044547        24          2208       +0.000101943135       2.453e+14
            25        -7.97232551771616      -0.00000000124961        25          2300       +0.000094772298       2.555e+14
            26        -7.97232551691633      +0.00000000079983        26          2392       +0.000100139603       2.657e+14
            27        -7.97232551655550      +0.00000000036083        27          2484       +0.000102760250       2.760e+14
            28        -7.97232551648876      +0.00000000006674        28          2576       +0.000099636456       2.862e+14
            29        -7.97232551628041      +0.00000000020835        29          2668       +0.000103747387       2.964e+14
            30        -7.97232551724843      -0.00000000096802        30          2760       +0.000104701089       3.066e+14
            31        -7.97232551561645      +0.00000000163199        31          2852       +0.000117530457       3.169e+14
            32        -7.97232551416093      +0.00000000145551        32          2944       +0.000118273958       3.271e+14
            33        -7.97232551681911      -0.00000000265818        33          3036       +0.000107208064       3.373e+14
            34        -7.97232551700608      -0.00000000018698        34          3128       +0.000100974969       3.475e+14
            35        -7.97232551575449      +0.00000000125160        35          3220       +0.000104564957       3.577e+14
            36        -7.97232551516099      +0.00000000059350        36          3312       +0.000110172116       3.680e+14
            37        -7.97232551721461      -0.00000000205362        37          3404       +0.000101061223       3.782e+14
            38        -7.97232551671541      +0.00000000049920        38          3496       +0.000099122726       3.884e+14
            39        -7.97232551758394      -0.00000000086854        39          3588       +0.000098427310       3.986e+14
            40        -7.97232551680460      +0.00000000077935        40          3680       +0.000099497701       4.088e+14
            41        -7.97232551536288      +0.00000000144172        41          3772       +0.000115751945       4.191e+14
            42        -7.97232551658055      -0.00000000121767        42          3864       +0.000102922310       4.293e+14
            43        -7.97232551643018      +0.00000000015037        43          3956       +0.000107854429       4.395e+14
            44        -7.97232551529397      +0.00000000113620        44          4048       +0.000108870857       4.497e+14
            45        -7.97232551552694      -0.00000000023297        45          4140       +0.000110821047       4.600e+14
            46        -7.97232551669737      -0.00000000117042        46          4232       +0.000101901985       4.702e+14
            47        -7.97232551751357      -0.00000000081621        47          4324       +0.000093412216       4.804e+14
            48        -7.97232551697571      +0.00000000053786        48          4416       +0.000092923645       4.906e+14
            49        -7.97232551409646      +0.00000000287925        49          4508       +0.000106694417       5.008e+14
            50        -7.97232551745149      -0.00000000335503        50          4600       +0.000093046326       5.111e+14
