#Efci:-7.9723355824
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
             1        -7.96926126420288      -0.01728972524422         1            92       +0.142052640871       1.022e+15
             2        -7.97164904374192      -0.00238777953904         2           184       +0.050913010594       2.044e+15
             3        -7.97218976644447      -0.00054072270255         3           276       +0.009761755796       3.066e+15
             4        -7.97228268930516      -0.00009292286070         4           368       +0.004362560727       4.088e+15
             5        -7.97232171253706      -0.00003902323190         5           460       +0.001635546893       5.111e+15
             6        -7.97232550189243      -0.00000378935537         6           552       +0.000303330653       6.133e+15
             7        -7.97232552025023      -0.00000001835780         7           644       +0.000054456161       7.155e+15
             8        -7.97232552056266      -0.00000000031243         8           736       +0.000013619673       8.177e+15
             9        -7.97232552054715      +0.00000000001551         9           828       +0.000013598285       9.199e+15
            10        -7.97232552055430      -0.00000000000715        10           920       +0.000012254264       1.022e+16
            11        -7.97232552056730      -0.00000000001300        11          1012       +0.000010649450       1.124e+16
            12        -7.97232552057438      -0.00000000000708        12          1104       +0.000011552404       1.227e+16
            13        -7.97232552057986      -0.00000000000548        13          1196       +0.000010252374       1.329e+16
            14        -7.97232552056717      +0.00000000001269        14          1288       +0.000009987164       1.431e+16
            15        -7.97232552054639      +0.00000000002078        15          1380       +0.000010992865       1.533e+16
            16        -7.97232552056405      -0.00000000001766        16          1472       +0.000010585796       1.635e+16
            17        -7.97232552056563      -0.00000000000158        17          1564       +0.000009804493       1.738e+16
            18        -7.97232552057160      -0.00000000000597        18          1656       +0.000009386980       1.840e+16
            19        -7.97232552056878      +0.00000000000282        19          1748       +0.000009544921       1.942e+16
            20        -7.97232552057043      -0.00000000000165        20          1840       +0.000008921875       2.044e+16
            21        -7.97232552056916      +0.00000000000127        21          1932       +0.000011335328       2.146e+16
            22        -7.97232552057516      -0.00000000000601        22          2024       +0.000009611282       2.249e+16
            23        -7.97232552057859      -0.00000000000343        23          2116       +0.000008907216       2.351e+16
            24        -7.97232552057893      -0.00000000000033        24          2208       +0.000010263390       2.453e+16
            25        -7.97232552057512      +0.00000000000381        25          2300       +0.000009422298       2.555e+16
            26        -7.97232552055751      +0.00000000001761        26          2392       +0.000011239363       2.657e+16
            27        -7.97232552057937      -0.00000000002186        27          2484       +0.000009896431       2.760e+16
            28        -7.97232552057385      +0.00000000000552        28          2576       +0.000009678406       2.862e+16
            29        -7.97232552057694      -0.00000000000309        29          2668       +0.000009367491       2.964e+16
            30        -7.97232552058221      -0.00000000000527        30          2760       +0.000007997802       3.066e+16
            31        -7.97232552056635      +0.00000000001586        31          2852       +0.000012846888       3.169e+16
            32        -7.97232552057052      -0.00000000000417        32          2944       +0.000010595763       3.271e+16
            33        -7.97232552056956      +0.00000000000096        33          3036       +0.000010976479       3.373e+16
            34        -7.97232552056846      +0.00000000000110        34          3128       +0.000010183033       3.475e+16
            35        -7.97232552057410      -0.00000000000564        35          3220       +0.000010853454       3.577e+16
            36        -7.97232552057145      +0.00000000000265        36          3312       +0.000009642164       3.680e+16
            37        -7.97232552057586      -0.00000000000441        37          3404       +0.000011083030       3.782e+16
            38        -7.97232552057305      +0.00000000000281        38          3496       +0.000010164143       3.884e+16
            39        -7.97232552056057      +0.00000000001248        39          3588       +0.000011497187       3.986e+16
            40        -7.97232552055222      +0.00000000000835        40          3680       +0.000011797856       4.088e+16
            41        -7.97232552055558      -0.00000000000336        41          3772       +0.000011210231       4.191e+16
            42        -7.97232552056823      -0.00000000001265        42          3864       +0.000011371322       4.293e+16
            43        -7.97232552056943      -0.00000000000120        43          3956       +0.000009983349       4.395e+16
            44        -7.97232552057132      -0.00000000000189        44          4048       +0.000010112567       4.497e+16
            45        -7.97232552056609      +0.00000000000523        45          4140       +0.000010701975       4.600e+16
            46        -7.97232552057063      -0.00000000000454        46          4232       +0.000009569594       4.702e+16
            47        -7.97232552057057      +0.00000000000005        47          4324       +0.000009044628       4.804e+16
            48        -7.97232552057889      -0.00000000000832        48          4416       +0.000009605216       4.906e+16
            49        -7.97232552056991      +0.00000000000898        49          4508       +0.000010308545       5.008e+16
            50        -7.97232552056705      +0.00000000000286        50          4600       +0.000010574455       5.111e+16
