#Efci:-108.5143012407
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
             1        -108.16795073246220      -0.23926079612221         1            91       +0.829731105193       1.387e+11
             2        -108.38959267429344      -0.22164194183124         2           182       +0.362172578926       2.774e+11
             3        -108.44218948695153      -0.05259681265809         3           273       +0.271755441517       4.162e+11
             4        -108.46331188197111      -0.02112239501957         4           364       +0.214754840616       5.549e+11
             5        -108.46540502699396      -0.00209314502285         5           455       +0.189162906558       6.936e+11
             6        -108.47578008758403      -0.01037506059006         6           546       +0.176201235522       8.323e+11
             7        -108.48845297109186      -0.01267288350783         7           637       +0.185013761542       9.710e+11
             8        -108.47605720476339      +0.01239576632847         8           728       +0.163566303741       1.110e+12
             9        -108.48962455745726      -0.01356735269387         9           819       +0.177934635044       1.248e+12
            10        -108.48840194188415      +0.00122261557311        10           910       +0.188983189533       1.387e+12
            11        -108.49571884247008      -0.00731690058593        11          1001       +0.209148947272       1.526e+12
            12        -108.49535138531610      +0.00036745715398        12          1092       +0.236181777651       1.665e+12
            13        -108.49131710060102      +0.00403428471508        13          1183       +0.232938015861       1.803e+12
            14        -108.48814574244422      +0.00317135815681        14          1274       +0.220295831502       1.942e+12
            15        -108.49017113502688      -0.00202539258267        15          1365       +0.250609505438       2.081e+12
            16        -108.49423737579158      -0.00406624076470        16          1456       +0.235690455956       2.220e+12
            17        -108.48873280798253      +0.00550456780906        17          1547       +0.243541865561       2.358e+12
            18        -108.49213272138721      -0.00339991340468        18          1638       +0.211508434879       2.497e+12
            19        -108.49758596594863      -0.00545324456142        19          1729       +0.146260006487       2.636e+12
            20        -108.50358231738687      -0.00599635143824        20          1820       +0.141620158942       2.774e+12
            21        -108.50329530474420      +0.00028701264267        21          1911       +0.132081063628       2.913e+12
            22        -108.50452751923568      -0.00123221449148        22          2002       +0.127848479548       3.052e+12
            23        -108.50400937008936      +0.00051814914632        23          2093       +0.118835829398       3.191e+12
            24        -108.50364433132827      +0.00036503876109        24          2184       +0.128507158999       3.329e+12
            25        -108.50433741606210      -0.00069308473383        25          2275       +0.128714268875       3.468e+12
            26        -108.50291132945868      +0.00142608660342        26          2366       +0.111415234449       3.607e+12
            27        -108.50486838338928      -0.00195705393060        27          2457       +0.116816893773       3.745e+12
            28        -108.50350240603073      +0.00136597735855        28          2548       +0.113690578285       3.884e+12
            29        -108.50494476026790      -0.00144235423717        29          2639       +0.104978111971       4.023e+12
            30        -108.50468092049871      +0.00026383976919        30          2730       +0.114527635412       4.162e+12
            31        -108.50538382042026      -0.00070289992155        31          2821       +0.103081457303       4.300e+12
            32        -108.50632656845795      -0.00094274803769        32          2912       +0.091725168971       4.439e+12
            33        -108.50509858984472      +0.00122797861323        33          3003       +0.102700148352       4.578e+12
            34        -108.50539192823511      -0.00029333839039        34          3094       +0.103798326451       4.716e+12
            35        -108.50559199037009      -0.00020006213498        35          3185       +0.101614678225       4.855e+12
            36        -108.50598533019296      -0.00039333982286        36          3276       +0.096107708074       4.994e+12
            37        -108.50563514705333      +0.00035018313963        37          3367       +0.094622199655       5.133e+12
            38        -108.50563956172223      -0.00000441466891        38          3458       +0.106930560208       5.271e+12
            39        -108.50512826398312      +0.00051129773911        39          3549       +0.112177724234       5.410e+12
            40        -108.50548649016314      -0.00035822618001        40          3640       +0.110648610222       5.549e+12
            41        -108.50568315369574      -0.00019666353261        41          3731       +0.092893427940       5.687e+12
            42        -108.50627741728609      -0.00059426359034        42          3822       +0.085481429297       5.826e+12
            43        -108.50503479768457      +0.00124261960151        43          3913       +0.114152634446       5.965e+12
            44        -108.50637187675514      -0.00133707907057        44          4004       +0.093675321339       6.104e+12
            45        -108.50549907293652      +0.00087280381862        45          4095       +0.095642670579       6.242e+12
            46        -108.50463308270005      +0.00086599023646        46          4186       +0.101519968936       6.381e+12
            47        -108.50411138512824      +0.00052169757181        47          4277       +0.114709139195       6.520e+12
            48        -108.50526887786222      -0.00115749273398        48          4368       +0.101695183055       6.659e+12
            49        -108.50457051754391      +0.00069836031831        49          4459       +0.114055719440       6.797e+12
            50        -108.50629525353702      -0.00172473599311        50          4550       +0.092842057867       6.936e+12
