#Efci:-108.5143012407
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
             1        -107.99248473994733      -0.06379480360734         1            91       +1.357572691207       1.387e+09
             2        -108.11123679556661      -0.11875205561928         2           182       +1.048831298287       2.774e+09
             3        -108.24150935838288      -0.13027256281627         3           273       +1.169917736288       4.162e+09
             4        -108.28412824327174      -0.04261888488885         4           364       +1.072019834820       5.549e+09
             5        -108.27778290334072      +0.00634533993102         5           455       +1.077051352721       6.936e+09
             6        -108.21380940705100      +0.06397349628972         6           546       +1.122877591663       8.323e+09
             7        -108.24635781335003      -0.03254840629903         7           637       +1.081622079589       9.710e+09
             8        -108.24169628389893      +0.00466152945110         8           728       +1.062137788519       1.110e+10
             9        -108.07542560250512      +0.16627068139381         9           819       +1.112868071151       1.248e+10
            10        -108.27691627014551      -0.20149066764039        10           910       +1.042127779916       1.387e+10
            11        -108.25202806804232      +0.02488820210318        11          1001       +0.954873193352       1.526e+10
            12        -108.18245200412331      +0.06957606391902        12          1092       +1.120498962325       1.665e+10
            13        -108.21792053608687      -0.03546853196356        13          1183       +1.134831111573       1.803e+10
            14        -108.25983834546916      -0.04191780938230        14          1274       +0.906617478335       1.942e+10
            15        -108.24969221108847      +0.01014613438069        15          1365       +1.050373193695       2.081e+10
            16        -108.30884227824419      -0.05915006715571        16          1456       +0.923425758183       2.220e+10
            17        -108.32050798528398      -0.01166570703980        17          1547       +0.898964619472       2.358e+10
            18        -108.30088973013194      +0.01961825515204        18          1638       +0.808952355900       2.497e+10
            19        -108.28729080589255      +0.01359892423939        19          1729       +1.096668794644       2.636e+10
            20        -108.30743974616338      -0.02014894027083        20          1820       +0.952042339348       2.774e+10
            21        -108.35488442066234      -0.04744467449896        21          1911       +0.992313867808       2.913e+10
            22        -108.23405626391055      +0.12082815675180        22          2002       +0.913598538746       3.052e+10
            23        -108.22520943450901      +0.00884682940153        23          2093       +0.998127852496       3.191e+10
            24        -108.32930263857061      -0.10409320406160        24          2184       +0.958655118336       3.329e+10
            25        -108.30040319412826      +0.02889944444235        25          2275       +1.043489057066       3.468e+10
            26        -108.22993442493345      +0.07046876919482        26          2366       +0.964097537248       3.607e+10
            27        -108.32149949163853      -0.09156506670509        27          2457       +0.921696094770       3.745e+10
            28        -108.29505064913563      +0.02644884250290        28          2548       +1.056594285401       3.884e+10
            29        -108.21865393165648      +0.07639671747916        29          2639       +1.023113741873       4.023e+10
            30        -108.22896355630627      -0.01030962464979        30          2730       +1.047521792173       4.162e+10
            31        -108.31857849983641      -0.08961494353014        31          2821       +0.929428537841       4.300e+10
            32        -108.25881017813893      +0.05976832169748        32          2912       +1.012574931489       4.439e+10
            33        -108.25480079104240      +0.00400938709653        33          3003       +0.931173478987       4.578e+10
            34        -108.27102127222595      -0.01622048118355        34          3094       +0.997025037280       4.716e+10
            35        -108.17974701444849      +0.09127425777746        35          3185       +0.950810366956       4.855e+10
            36        -108.33668913111636      -0.15694211666786        36          3276       +1.006501508509       4.994e+10
            37        -108.26333299493930      +0.07335613617705        37          3367       +0.968749744648       5.133e+10
            38        -108.33945742001001      -0.07612442507070        38          3458       +0.893596950797       5.271e+10
            39        -108.35054910745356      -0.01109168744355        39          3549       +0.993148459046       5.410e+10
            40        -108.26509317349283      +0.08545593396073        40          3640       +0.988539004492       5.549e+10
            41        -108.24842837966973      +0.01666479382310        41          3731       +1.082902557836       5.687e+10
            42        -108.38068298464324      -0.13225460497351        42          3822       +0.825364349138       5.826e+10
            43        -108.27209346851048      +0.10858951613277        43          3913       +0.929716608213       5.965e+10
            44        -108.30319092006937      -0.03109745155889        44          4004       +1.031821545390       6.104e+10
            45        -108.22149486310839      +0.08169605696098        45          4095       +0.995674105374       6.242e+10
            46        -108.31687751500418      -0.09538265189579        46          4186       +1.047560041505       6.381e+10
            47        -108.29913483854239      +0.01774267646179        47          4277       +0.885204672317       6.520e+10
            48        -108.27929000006233      +0.01984483848005        48          4368       +1.022999164598       6.659e+10
            49        -108.20601696880433      +0.07327303125800        49          4459       +1.073550942867       6.797e+10
            50        -108.28496867440255      -0.07895170559821        50          4550       +0.962319291973       6.936e+10
