#Efci:-153.4297174231
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -153.35587779395655      -0.00139231133124         1            26       +0.0012195761       5.400e+11
           2        -153.35707511879087      -0.00119732483432         2            52       +0.0011759429       1.080e+12
           3        -153.35818978389233      -0.00111466510145         3            78       +0.0011762888       1.620e+12
           4        -153.35764262254762      +0.00054716134471         4           104       +0.0011717294       2.160e+12
           5        -153.35808763859467      -0.00044501604705         5           130       +0.0011686216       2.700e+12
           6        -153.35804398596485      +0.00004365262981         6           156       +0.0011677743       3.240e+12
           7        -153.35769016963800      +0.00035381632685         7           182       +0.0011795781       3.780e+12
           8        -153.35673746060348      +0.00095270903452         8           208       +0.0011667928       4.320e+12
           9        -153.35783030171706      -0.00109284111358         9           234       +0.0011536419       4.860e+12
          10        -153.35797418428680      -0.00014388256974        10           260       +0.0011724582       5.400e+12
          11        -153.35813633633052      -0.00016215204371        11           286       +0.0011706411       5.940e+12
          12        -153.35839572213922      -0.00025938580870        12           312       +0.0011549891       6.480e+12
          13        -153.35803697893556      +0.00035874320366        13           338       +0.0011562453       7.020e+12
          14        -153.35810790876857      -0.00007092983302        14           364       +0.0011531047       7.560e+12
          15        -153.35821185538708      -0.00010394661851        15           390       +0.0011728498       8.100e+12
          16        -153.35880136399220      -0.00058950860512        16           416       +0.0011382074       8.640e+12
          17        -153.35923585031475      -0.00043448632255        17           442       +0.0011300951       9.180e+12
          18        -153.35855976157967      +0.00067608873508        18           468       +0.0011501889       9.720e+12
          19        -153.35873666925823      -0.00017690767856        19           494       +0.0011507748       1.026e+13
          20        -153.35938427722846      -0.00064760797022        20           520       +0.0011406675       1.080e+13
          21        -153.35885619549080      +0.00052808173766        21           546       +0.0011241373       1.134e+13
          22        -153.35928433662383      -0.00042814113303        22           572       +0.0011112314       1.188e+13
          23        -153.35987251758289      -0.00058818095906        23           598       +0.0011010736       1.242e+13
          24        -153.35904898837518      +0.00082352920771        24           624       +0.0011174659       1.296e+13
          25        -153.35937485633519      -0.00032586796002        25           650       +0.0011328724       1.350e+13
