#Efci:-153.4297174231
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -153.25677762300870      +0.09770785961661         1            26       +0.0012254000       1.080e+16
           2        -152.61824730196895      +0.63853032103975         2            52       +0.0027346224       2.160e+16
           3        -153.29421503814748      -0.67596773617854         3            78       +0.0010400217       3.240e+16
           4        -153.29107462603540      +0.00314041211209         4           104       +0.0010513155       4.320e+16
           5        -153.29161263099019      -0.00053800495479         5           130       +0.0010444385       5.400e+16
           6        -153.26654693336761      +0.02506569762258         6           156       +0.0009569768       6.480e+16
           7        -153.30670758100516      -0.04016064763755         7           182       +0.0008953681       7.560e+16
           8        -153.32789302115353      -0.02118544014837         8           208       +0.0007738723       8.640e+16
           9        -153.36614576969077      -0.03825274853725         9           234       +0.0004824024       9.720e+16
          10        -153.35189774025335      +0.01424802943743        10           260       +0.0006289843       1.080e+17
          11        -153.37535962210765      -0.02346188185430        11           286       +0.0003587902       1.188e+17
          12        -153.36706098758881      +0.00829863451884        12           312       +0.0004744214       1.296e+17
          13        -153.38610480719933      -0.01904381961052        13           338       +0.0000702032       1.404e+17
          14        -153.38625559767959      -0.00015079048026        14           364       +0.0000629297       1.512e+17
          15        -153.38635624791183      -0.00010065023224        15           390       +0.0000733227       1.620e+17
          16        -153.38618316185668      +0.00017308605516        16           416       +0.0000822352       1.728e+17
          17        -153.38674794132970      -0.00056477947302        17           442       +0.0000464220       1.836e+17
          18        -153.38662970980292      +0.00011823152678        18           468       +0.0000635293       1.944e+17
          19        -153.38603831918610      +0.00059139061682        19           494       +0.0000920575       2.052e+17
          20        -153.38637545970423      -0.00033714051813        20           520       +0.0000788842       2.160e+17
          21        -153.38554121646791      +0.00083424323631        21           546       +0.0001054638       2.268e+17
          22        -153.38493048033797      +0.00061073612994        22           572       +0.0001176697       2.376e+17
          23        -153.38531405469811      -0.00038357436014        23           598       +0.0001136869       2.484e+17
          24        -153.38626600959395      -0.00095195489584        24           624       +0.0000759956       2.592e+17
          25        -153.38616581132615      +0.00010019826780        25           650       +0.0000908526       2.700e+17
