#Efci:-15.6506872611
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -15.51909160281717      +0.10564552192966         1            38       +0.0026653688       1.560e+10
           2        -15.07323363384738      +0.44585796896979         2            76       +0.0048815549       3.120e+10
           3        -15.61654522085474      -0.54331158700736         3           114       +0.0014197294       4.680e+10
           4        -15.60315644471073      +0.01338877614401         4           152       +0.0017401839       6.240e+10
           5        -15.63461933948857      -0.03146289477784         5           190       +0.0010362122       7.800e+10
           6        -15.63964747002508      -0.00502813053651         6           228       +0.0010667817       9.360e+10
           7        -15.63560618719550      +0.00404128282958         7           266       +0.0012021395       1.092e+11
           8        -15.63775143226745      -0.00214524507195         8           304       +0.0010564154       1.248e+11
           9        -15.63468735736948      +0.00306407489797         9           342       +0.0010868533       1.404e+11
          10        -15.63673740238933      -0.00205004501985        10           380       +0.0011289457       1.560e+11
          11        -15.63509965956344      +0.00163774282588        11           418       +0.0011505698       1.716e+11
          12        -15.63319642824988      +0.00190323131356        12           456       +0.0012766343       1.872e+11
          13        -15.62865920869054      +0.00453721955934        13           494       +0.0015007365       2.028e+11
          14        -15.63145821703281      -0.00279900834227        14           532       +0.0012473545       2.184e+11
          15        -15.63532290724548      -0.00386469021266        15           570       +0.0013720845       2.340e+11
          16        -15.61915337348253      +0.01616953376295        16           608       +0.0017813944       2.496e+11
          17        -15.62327075917836      -0.00411738569583        17           646       +0.0016225728       2.652e+11
          18        -15.62615992954348      -0.00288917036513        18           684       +0.0016704413       2.808e+11
          19        -15.62591334062574      +0.00024658891774        19           722       +0.0015998058       2.964e+11
          20        -15.62463228650166      +0.00128105412408        20           760       +0.0015268173       3.120e+11
          21        -15.61558894529302      +0.00904334120864        21           798       +0.0018410084       3.276e+11
          22        -15.63214611051454      -0.01655716522152        22           836       +0.0013466899       3.432e+11
          23        -15.61826279231089      +0.01388331820365        23           874       +0.0016829072       3.588e+11
          24        -15.59362793173231      +0.02463486057858        24           912       +0.0022118469       3.744e+11
          25        -15.63100344283194      -0.03737551109963        25           950       +0.0013789003       3.900e+11
