#Efci:-38.8089954648
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -38.79309586979611      -0.05508543164142         1           204       +0.0030400396       4.100e+18
           2        -38.80359234477335      -0.01049647497724         2           408       +0.0012068163       8.200e+18
           3        -38.80749628701208      -0.00390394223873         3           612       +0.0003071138       1.230e+19
           4        -38.80834248519141      -0.00084619817933         4           816       +0.0001222967       1.640e+19
           5        -38.80857231408615      -0.00022982889474         5          1020       +0.0000568377       2.050e+19
           6        -38.80861553624814      -0.00004322216199         6          1224       +0.0000230878       2.460e+19
           7        -38.80862020454445      -0.00000466829631         7          1428       +0.0000069716       2.870e+19
           8        -38.80862053267727      -0.00000032813282         8          1632       +0.0000013803       3.280e+19
           9        -38.80862054012635      -0.00000000744907         9          1836       +0.0000005895       3.690e+19
          10        -38.80862054093642      -0.00000000081008        10          2040       +0.0000004771       4.100e+19
          11        -38.80862054208627      -0.00000000114984        11          2244       +0.0000004611       4.510e+19
          12        -38.80862054202459      +0.00000000006168        12          2448       +0.0000004090       4.920e+19
          13        -38.80862054200633      +0.00000000001826        13          2652       +0.0000004225       5.330e+19
          14        -38.80862054167176      +0.00000000033457        14          2856       +0.0000004293       5.740e+19
          15        -38.80862054233246      -0.00000000066070        15          3060       +0.0000004262       6.150e+19
          16        -38.80862054198980      +0.00000000034267        16          3264       +0.0000004310       6.560e+19
          17        -38.80862054239287      -0.00000000040308        17          3468       +0.0000004349       6.970e+19
          18        -38.80862054237449      +0.00000000001838        18          3672       +0.0000004306       7.380e+19
          19        -38.80862054206628      +0.00000000030821        19          3876       +0.0000004419       7.790e+19
          20        -38.80862054226773      -0.00000000020145        20          4080       +0.0000004258       8.200e+19
          21        -38.80862054225209      +0.00000000001563        21          4284       +0.0000004137       8.610e+19
          22        -38.80862054208651      +0.00000000016558        22          4488       +0.0000004291       9.020e+19
          23        -38.80862054233465      -0.00000000024814        23          4692       +0.0000004243       9.430e+19
          24        -38.80862054218144      +0.00000000015321        24          4896       +0.0000004347       9.840e+19
          25        -38.80862054253870      -0.00000000035727        25          5100       +0.0000004418       1.025e+20
