#Efci:-230.7911477999
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -230.52013560282180      +0.20168353973727         1           117       +0.0026592125       2.360e+10
           2        -229.83945363580563      +0.68068196701617         2           234       +0.0044063230       4.720e+10
           3        -230.36230425158186      -0.52285061577624         3           351       +0.0032318931       7.080e+10
           4        -230.28643310240773      +0.07587114917413         4           468       +0.0034232062       9.440e+10
           5        -230.15754559523631      +0.12888750717141         5           585       +0.0036175035       1.180e+11
           6        -230.35075702587679      -0.19321143064047         6           702       +0.0032943603       1.416e+11
           7        -230.35665905510524      -0.00590202922845         7           819       +0.0031523472       1.652e+11
           8        -230.29237625325524      +0.06428280185000         8           936       +0.0037557924       1.888e+11
           9        -230.30689493861655      -0.01451868536131         9          1053       +0.0034508766       2.124e+11
          10        -230.36084032926834      -0.05394539065179        10          1170       +0.0033988769       2.360e+11
          11        -230.33364988083940      +0.02719044842894        11          1287       +0.0032885952       2.596e+11
          12        -230.38188965831236      -0.04823977747296        12          1404       +0.0032203519       2.832e+11
          13        -229.96850436942304      +0.41338528888932        13          1521       +0.0044209175       3.068e+11
          14        -230.24149373812071      -0.27298936869767        14          1638       +0.0036768489       3.304e+11
          15        -230.32673896750154      -0.08524522938083        15          1755       +0.0036735978       3.540e+11
          16        -230.34949130875182      -0.02275234125028        16          1872       +0.0031736126       3.776e+11
          17        -230.30891791824439      +0.04057339050743        17          1989       +0.0034707013       4.012e+11
          18        -230.35244004488990      -0.04352212664551        18          2106       +0.0032841326       4.248e+11
          19        -230.27516466619133      +0.07727537869857        19          2223       +0.0036422709       4.484e+11
          20        -230.16376344241786      +0.11140122377347        20          2340       +0.0040652115       4.720e+11
          21        -230.42320841723441      -0.25944497481655        21          2457       +0.0030222757       4.956e+11
          22        -230.29571706964407      +0.12749134759034        22          2574       +0.0036889822       5.192e+11
          23        -230.40324766166987      -0.10753059202580        23          2691       +0.0032264291       5.428e+11
          24        -230.19330844084959      +0.20993922082027        24          2808       +0.0040431959       5.664e+11
          25        -230.03260487898163      +0.16070356186796        25          2925       +0.0041638295       5.900e+11
