#Efci:-148.8881375281
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -148.79762868310155      -0.01357258404133         1            54       +0.0046907169       1.100e+14
           2        -148.80912598128711      -0.01149729818556         2           108       +0.0042727487       2.200e+14
           3        -148.87102942681244      -0.06190344552533         3           162       +0.0016022227       3.300e+14
           4        -148.87149285279619      -0.00046342598375         4           216       +0.0011590296       4.400e+14
           5        -148.87235740811900      -0.00086455532281         5           270       +0.0006196152       5.500e+14
           6        -148.87321006572742      -0.00085265760842         6           324       +0.0007278427       6.600e+14
           7        -148.87385963512978      -0.00064956940236         7           378       +0.0005839307       7.700e+14
           8        -148.87437807098772      -0.00051843585794         8           432       +0.0004070889       8.800e+14
           9        -148.87442318517779      -0.00004511419007         9           486       +0.0003241032       9.900e+14
          10        -148.87454059470286      -0.00011740952507        10           540       +0.0002982186       1.100e+15
          11        -148.87443616918682      +0.00010442551604        11           594       +0.0003770600       1.210e+15
          12        -148.87446122341765      -0.00002505423083        12           648       +0.0003725145       1.320e+15
          13        -148.87445216154555      +0.00000906187211        13           702       +0.0003491205       1.430e+15
          14        -148.87454776466851      -0.00009560312296        14           756       +0.0002999623       1.540e+15
          15        -148.87458202011135      -0.00003425544284        15           810       +0.0002521193       1.650e+15
          16        -148.87462609129813      -0.00004407118678        16           864       +0.0002649719       1.760e+15
          17        -148.87468593024414      -0.00005983894602        17           918       +0.0002473752       1.870e+15
          18        -148.87477977191625      -0.00009384167211        18           972       +0.0002220848       1.980e+15
          19        -148.87477462260077      +0.00000514931548        19          1026       +0.0002127133       2.090e+15
          20        -148.87479824410190      -0.00002362150113        20          1080       +0.0002019852       2.200e+15
          21        -148.87482504477873      -0.00002680067684        21          1134       +0.0002092219       2.310e+15
          22        -148.87488447185012      -0.00005942707139        22          1188       +0.0002064383       2.420e+15
          23        -148.87488869413988      -0.00000422228976        23          1242       +0.0002097759       2.530e+15
          24        -148.87490148882938      -0.00001279468950        24          1296       +0.0002102854       2.640e+15
          25        -148.87476493849411      +0.00013655033527        25          1350       +0.0001997579       2.750e+15
