#Efci:-75.5993068080
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -75.58979803854463      -0.03159555080389         1            32       +0.0028775263       6.600e+15
           2        -75.59668937367866      -0.00689133513403         2            64       +0.0012964885       1.320e+16
           3        -75.59895020525131      -0.00226083157266         3            96       +0.0002180894       1.980e+16
           4        -75.59903162484792      -0.00008141959661         4           128       +0.0000447299       2.640e+16
           5        -75.59903547778558      -0.00000385293765         5           160       +0.0000140383       3.300e+16
           6        -75.59903589161301      -0.00000041382744         6           192       +0.0000039827       3.960e+16
           7        -75.59903595013890      -0.00000005852588         7           224       +0.0000018875       4.620e+16
           8        -75.59903595050932      -0.00000000037042         8           256       +0.0000012660       5.280e+16
           9        -75.59903594714764      +0.00000000336168         9           288       +0.0000013248       5.940e+16
          10        -75.59903595078065      -0.00000000363301        10           320       +0.0000012465       6.600e+16
          11        -75.59903596589075      -0.00000001511010        11           352       +0.0000013601       7.260e+16
          12        -75.59903595654191      +0.00000000934884        12           384       +0.0000010858       7.920e+16
          13        -75.59903594617784      +0.00000001036408        13           416       +0.0000011028       8.580e+16
          14        -75.59903595520201      -0.00000000902418        14           448       +0.0000010205       9.240e+16
          15        -75.59903596595511      -0.00000001075310        15           480       +0.0000011507       9.900e+16
          16        -75.59903594357679      +0.00000002237832        16           512       +0.0000012925       1.056e+17
          17        -75.59903596386461      -0.00000002028781        17           544       +0.0000010151       1.122e+17
          18        -75.59903596009308      +0.00000000377153        18           576       +0.0000013252       1.188e+17
          19        -75.59903594712836      +0.00000001296472        19           608       +0.0000012164       1.254e+17
          20        -75.59903595496149      -0.00000000783314        20           640       +0.0000013195       1.320e+17
          21        -75.59903595285154      +0.00000000210996        21           672       +0.0000011401       1.386e+17
          22        -75.59903596680275      -0.00000001395121        22           704       +0.0000010438       1.452e+17
          23        -75.59903596079506      +0.00000000600768        23           736       +0.0000011956       1.518e+17
          24        -75.59903596542482      -0.00000000462975        24           768       +0.0000011093       1.584e+17
          25        -75.59903596196644      +0.00000000345838        25           800       +0.0000012040       1.650e+17
