#Efci:-154.4194058179
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -154.31588658333058      +0.08097056478005         1            15       +0.0014197832       6.400e+13
           2        -153.93647584749866      +0.37941073583193         2            30       +0.0029808546       1.280e+14
           3        -154.38796612074265      -0.45149027324399         3            45       +0.0008177154       1.920e+14
           4        -154.39963192228240      -0.01166580153975         4            60       +0.0006042312       2.560e+14
           5        -154.41424332206421      -0.01461139978181         5            75       +0.0003009235       3.200e+14
           6        -154.41254501420758      +0.00169830785663         6            90       +0.0003429980       3.840e+14
           7        -154.41273342558904      -0.00018841138146         7           105       +0.0003717190       4.480e+14
           8        -154.41215252267043      +0.00058090291861         8           120       +0.0003732052       5.120e+14
           9        -154.40973478357549      +0.00241773909494         9           135       +0.0004246202       5.760e+14
          10        -154.41067471589315      -0.00093993231766        10           150       +0.0003711380       6.400e+14
          11        -154.41138020961256      -0.00070549371941        11           165       +0.0003685661       7.040e+14
          12        -154.40941728921140      +0.00196292040116        12           180       +0.0004056252       7.680e+14
          13        -154.41621253883724      -0.00679524962584        13           195       +0.0002244531       8.320e+14
          14        -154.41184198823078      +0.00437055060647        14           210       +0.0003706992       8.960e+14
          15        -154.41752219102418      -0.00568020279340        15           225       +0.0001754367       9.600e+14
          16        -154.41750343917019      +0.00001875185399        16           240       +0.0001821471       1.024e+15
          17        -154.41486156834259      +0.00264187082760        17           255       +0.0002557956       1.088e+15
          18        -154.41647428942929      -0.00161272108670        18           270       +0.0002486779       1.152e+15
          19        -154.41538148424453      +0.00109280518475        19           285       +0.0002868265       1.216e+15
          20        -154.41590810258418      -0.00052661833965        20           300       +0.0002640812       1.280e+15
          21        -154.41808613894221      -0.00217803635803        21           315       +0.0001741643       1.344e+15
          22        -154.41719167616924      +0.00089446277298        22           330       +0.0002011074       1.408e+15
          23        -154.41653802487761      +0.00065365129163        23           345       +0.0002413350       1.472e+15
          24        -154.40661837959070      +0.00991964528691        24           360       +0.0004398725       1.536e+15
          25        -154.40191283899762      +0.00470554059308        25           375       +0.0005353082       1.600e+15
