#Efci:-154.4194058179
#    k iteration         Energy               dE           Nrvec ev      Nrm ev*         ||r||           Nshots
#--------------------------------------------------------------------------------------------------------------------
           1        -154.41840770656842      -0.02155055845779         1            15       +0.0014136318       6.400e+11
           2        -154.41920426895277      -0.00079656238435         2            30       +0.0003372195       1.280e+12
           3        -154.41938262526929      -0.00017835631652         3            45       +0.0000951640       1.920e+12
           4        -154.41938691767470      -0.00000429240541         4            60       +0.0000502378       2.560e+12
           5        -154.41938326848012      +0.00000364919458         5            75       +0.0000638233       3.200e+12
           6        -154.41937925548078      +0.00000401299934         6            90       +0.0000582283       3.840e+12
           7        -154.41937559838581      +0.00000365709496         7           105       +0.0000736889       4.480e+12
           8        -154.41938467298650      -0.00000907460068         8           120       +0.0000603493       5.120e+12
           9        -154.41938983715855      -0.00000516417205         9           135       +0.0000514001       5.760e+12
          10        -154.41938321536287      +0.00000662179568        10           150       +0.0000545577       6.400e+12
          11        -154.41939293473874      -0.00000971937587        11           165       +0.0000530186       7.040e+12
          12        -154.41939066988616      +0.00000226485258        12           180       +0.0000535046       7.680e+12
          13        -154.41938080453593      +0.00000986535022        13           195       +0.0000506085       8.320e+12
          14        -154.41935935971358      +0.00002144482235        14           210       +0.0000607607       8.960e+12
          15        -154.41939245229304      -0.00003309257946        15           225       +0.0000562935       9.600e+12
          16        -154.41938379452338      +0.00000865776965        16           240       +0.0000550166       1.024e+13
          17        -154.41938606344485      -0.00000226892146        17           255       +0.0000591575       1.088e+13
          18        -154.41939680314812      -0.00001073970327        18           270       +0.0000382945       1.152e+13
          19        -154.41938743420135      +0.00000936894676        19           285       +0.0000474117       1.216e+13
          20        -154.41938329853190      +0.00000413566946        20           300       +0.0000581290       1.280e+13
          21        -154.41938595022631      -0.00000265169442        21           315       +0.0000602544       1.344e+13
          22        -154.41937897227149      +0.00000697795483        22           330       +0.0000535693       1.408e+13
          23        -154.41937450229474      +0.00000446997674        23           345       +0.0000582618       1.472e+13
          24        -154.41936917488204      +0.00000532741271        24           360       +0.0000574075       1.536e+13
          25        -154.41936392141810      +0.00000525346394        25           375       +0.0000693924       1.600e+13
