#Efci:-15.6506872611
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -15.64488137208235      -0.02014424733552         3           114       +0.312269275818       2.073e+10
             2        -15.64791398758803      -0.00303261550568         5           190       +0.146805115916       3.455e+10
             3        -15.64945533137246      -0.00154134378443         7           266       +0.105328696419       4.838e+10
             4        -15.64995069749742      -0.00049536612496         9           342       +0.062522416284       6.220e+10
             5        -15.64999522224148      -0.00004452474406        10           380       +0.096317683371       6.911e+10
             6        -15.65007460829897      -0.00007938605749        11           418       +0.086570237618       7.602e+10
             7        -15.65020076732566      -0.00012615902669        12           456       +0.070455991478       8.293e+10
             8        -15.65029473970180      -0.00009397237614        13           494       +0.058124968196       8.984e+10
             9        -15.65033271173570      -0.00003797203390        15           570       +0.046720316933       1.037e+11
            10        -15.65037522102987      -0.00004250929417        16           608       +0.031379494733       1.106e+11
            11        -15.65041427174277      -0.00003905071290        17           646       +0.019954953440       1.175e+11
            12        -15.65042548031026      -0.00001120856749        19           722       +0.012694249741       1.313e+11
            13        -15.65042881737003      -0.00000333705977        21           798       +0.009471529858       1.451e+11
            14        -15.65043011171158      -0.00000129434155        22           836       +0.009949793060       1.520e+11
            15        -15.65043011891177      -0.00000000720019        23           874       +0.010041422878       1.589e+11
            16        -15.65043012143340      -0.00000000252163        24           912       +0.010445999390       1.659e+11
            17        -15.65043012324802      -0.00000000181462        25           950       +0.008717823503       1.728e+11
            18        -15.65043012491157      -0.00000000166356        26           988       +0.009140533559       1.797e+11
            19        -15.65043012679479      -0.00000000188322        27          1026       +0.012010126283       1.866e+11
            20        -15.65043012918359      -0.00000000238879        28          1064       +0.009921255103       1.935e+11
            21        -15.65043013239747      -0.00000000321389        29          1102       +0.010804935061       2.004e+11
            22        -15.65043013707280      -0.00000000467533        30          1140       +0.011252365733       2.073e+11
            23        -15.65043014514328      -0.00000000807048        31          1178       +0.009452946636       2.142e+11
            24        -15.65043015936174      -0.00000001421847        32          1216       +0.008378452654       2.211e+11
            25        -15.65043061801545      -0.00000045865371        35          1330       +0.009856344428       2.419e+11
            26        -15.65043098956043      -0.00000037154498        36          1368       +0.009385750534       2.488e+11
            27        -15.65043126779748      -0.00000027823705        37          1406       +0.009391962124       2.557e+11
            28        -15.65043143565986      -0.00000016786238        38          1444       +0.010828551967       2.626e+11
            29        -15.65043157862039      -0.00000014296052        39          1482       +0.008618456848       2.695e+11
            30        -15.65043171364851      -0.00000013502812        40          1520       +0.009432403523       2.764e+11
            31        -15.65043180272711      -0.00000008907861        41          1558       +0.011041068097       2.833e+11
            32        -15.65043186232940      -0.00000005960228        42          1596       +0.009107379118       2.903e+11
            33        -15.65043189881578      -0.00000003648638        43          1634       +0.007870350676       2.972e+11
            34        -15.65043193392732      -0.00000003511154        44          1672       +0.009621152907       3.041e+11
            35        -15.65043198045415      -0.00000004652683        45          1710       +0.008597659804       3.110e+11
            36        -15.65043203968473      -0.00000005923058        46          1748       +0.009564878324       3.179e+11
            37        -15.65043211044100      -0.00000007075627        47          1786       +0.008529388773       3.248e+11
            38        -15.65043218758747      -0.00000007714647        48          1824       +0.007321861017       3.317e+11
            39        -15.65043226082827      -0.00000007324081        49          1862       +0.007720927495       3.386e+11
            40        -15.65043231827487      -0.00000005744659        50          1900       +0.008138107879       3.455e+11
            41        -15.65043236608647      -0.00000004781161        51          1938       +0.010112571790       3.525e+11
            42        -15.65043239728733      -0.00000003120085        52          1976       +0.008914704010       3.594e+11
            43        -15.65043242383548      -0.00000002654815        53          2014       +0.008908546128       3.663e+11
            44        -15.65043243182155      -0.00000000798607        54          2052       +0.008276517965       3.732e+11
            45        -15.65043244111504      -0.00000000929349        55          2090       +0.008963051876       3.801e+11
            46        -15.65043245180896      -0.00000001069392        56          2128       +0.009468669336       3.870e+11
            47        -15.65043246253149      -0.00000001072253        57          2166       +0.008668211126       3.939e+11
            48        -15.65043247335602      -0.00000001082453        58          2204       +0.009040223913       4.008e+11
            49        -15.65043252612957      -0.00000005277355        60          2280       +0.008974765199       4.146e+11
            50        -15.65043257165356      -0.00000004552399        61          2318       +0.007970675412       4.216e+11
