#Efci:-15.6506872611
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -15.64477714861627      -0.02004002386944         3           114       +0.313066074243       2.073e+10
             2        -15.64783816542883      -0.00306101681257         5           190       +0.149346207589       3.455e+10
             3        -15.64942397315546      -0.00158580772662         7           266       +0.105353219318       4.838e+10
             4        -15.64992458492930      -0.00050061177385         9           342       +0.066096705352       6.220e+10
             5        -15.65005551838474      -0.00013093345544        10           380       +0.084887960618       6.911e+10
             6        -15.65022368244763      -0.00016816406289        11           418       +0.057840242134       7.602e+10
             7        -15.65028149476818      -0.00005781232055        12           456       +0.066359071662       8.293e+10
             8        -15.65033381314590      -0.00005231837772        13           494       +0.045435936939       8.984e+10
             9        -15.65037921118675      -0.00004539804086        14           532       +0.038903800650       9.675e+10
            10        -15.65041252475272      -0.00003331356597        15           570       +0.020084474662       1.037e+11
            11        -15.65042291503750      -0.00001039028478        17           646       +0.014610400055       1.175e+11
            12        -15.65042639551042      -0.00000348047292        19           722       +0.011606173353       1.313e+11
            13        -15.65042733186793      -0.00000093635751        20           760       +0.012441285603       1.382e+11
            14        -15.65042829593083      -0.00000096406290        21           798       +0.012723091596       1.451e+11
            15        -15.65042928229815      -0.00000098636732        22           836       +0.011736780298       1.520e+11
            16        -15.65043010524455      -0.00000082294640        23           874       +0.010845546815       1.589e+11
            17        -15.65043086063731      -0.00000075539276        24           912       +0.010044780336       1.659e+11
            18        -15.65043133918161      -0.00000047854430        25           950       +0.008519574356       1.728e+11
            19        -15.65043170992168      -0.00000037074007        26           988       +0.010118416912       1.797e+11
            20        -15.65043193575814      -0.00000022583646        27          1026       +0.010002472500       1.866e+11
            21        -15.65043200467283      -0.00000006891469        28          1064       +0.009654323069       1.935e+11
            22        -15.65043202957195      -0.00000002489911        29          1102       +0.009214541045       2.004e+11
            23        -15.65043205105835      -0.00000002148640        30          1140       +0.009667080460       2.073e+11
            24        -15.65043207406871      -0.00000002301036        31          1178       +0.008661277047       2.142e+11
            25        -15.65043220976792      -0.00000013569922        33          1254       +0.009016136070       2.281e+11
            26        -15.65043232793958      -0.00000011817166        34          1292       +0.008985317142       2.350e+11
            27        -15.65043243630588      -0.00000010836629        35          1330       +0.009144755996       2.419e+11
            28        -15.65043250511856      -0.00000006881268        36          1368       +0.009047110459       2.488e+11
            29        -15.65043251842597      -0.00000001330741        38          1444       +0.008925262330       2.626e+11
            30        -15.65043253168266      -0.00000001325670        39          1482       +0.008813083268       2.695e+11
            31        -15.65043254701064      -0.00000001532798        40          1520       +0.009031966709       2.764e+11
            32        -15.65043256501234      -0.00000001800170        41          1558       +0.009822848406       2.833e+11
            33        -15.65043258804463      -0.00000002303229        42          1596       +0.007957800933       2.903e+11
            34        -15.65043261497667      -0.00000002693205        43          1634       +0.008526903270       2.972e+11
            35        -15.65043277135003      -0.00000015637335        45          1710       +0.007230990000       3.110e+11
            36        -15.65043289895810      -0.00000012760808        46          1748       +0.007820566988       3.179e+11
            37        -15.65043295380426      -0.00000005484616        47          1786       +0.007598925596       3.248e+11
            38        -15.65043300087823      -0.00000004707396        48          1824       +0.007648164310       3.317e+11
            39        -15.65043303663882      -0.00000003576059        49          1862       +0.009161316196       3.386e+11
            40        -15.65043307890952      -0.00000004227070        50          1900       +0.007881992260       3.455e+11
            41        -15.65043314003552      -0.00000006112599        51          1938       +0.008649241987       3.525e+11
            42        -15.65043318450346      -0.00000004446794        53          2014       +0.007242938410       3.663e+11
            43        -15.65043321107045      -0.00000002656699        56          2128       +0.007858644150       3.870e+11
            44        -15.65043322534880      -0.00000001427836        57          2166       +0.008363605810       3.939e+11
            45        -15.65043323420956      -0.00000000886076        58          2204       +0.008002371236       4.008e+11
            46        -15.65043323764524      -0.00000000343568        59          2242       +0.007219457693       4.077e+11
            47        -15.65043323943667      -0.00000000179143        60          2280       +0.007458138397       4.146e+11
            48        -15.65043324037789      -0.00000000094122        61          2318       +0.007057204264       4.216e+11
            49        -15.65043324081042      -0.00000000043253        62          2356       +0.006966507359       4.285e+11
            50        -15.65043324110242      -0.00000000029200        63          2394       +0.007907053501       4.354e+11
