#Efci:-15.6506872611
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -15.64484840588487      -0.02011128113805         3           114       +0.311465521822       2.073e+14
             2        -15.64788196084872      -0.00303355496385         5           190       +0.148166389535       3.455e+14
             3        -15.64944613511319      -0.00156417426447         7           266       +0.106569768287       4.838e+14
             4        -15.64994205654257      -0.00049592142938         9           342       +0.063516716612       6.220e+14
             5        -15.65004731104337      -0.00010525450081        10           380       +0.089291782641       6.911e+14
             6        -15.65019605811513      -0.00014874707175        11           418       +0.065602137886       7.602e+14
             7        -15.65028751220383      -0.00009145408870        12           456       +0.069045509595       8.293e+14
             8        -15.65034016828303      -0.00005265607920        13           494       +0.045320212538       8.984e+14
             9        -15.65039638818283      -0.00005621989980        14           532       +0.024883160176       9.675e+14
            10        -15.65042291036558      -0.00002652218274        16           608       +0.013677453085       1.106e+15
            11        -15.65043030012962      -0.00000738976405        18           684       +0.007259921225       1.244e+15
            12        -15.65043389420129      -0.00000359407167        20           760       +0.004673957778       1.382e+15
            13        -15.65043447943908      -0.00000058523779        22           836       +0.002846361293       1.520e+15
            14        -15.65043476767829      -0.00000028823921        24           912       +0.001993707355       1.659e+15
            15        -15.65043486373072      -0.00000009605243        25           950       +0.001484145917       1.728e+15
            16        -15.65043488856063      -0.00000002482991        26           988       +0.001191106822       1.797e+15
            17        -15.65043493047843      -0.00000004191781        27          1026       +0.000942923020       1.866e+15
            18        -15.65043495733021      -0.00000002685177        28          1064       +0.000971002360       1.935e+15
            19        -15.65043497888728      -0.00000002155708        29          1102       +0.000637509467       2.004e+15
            20        -15.65043498867306      -0.00000000978577        30          1140       +0.000534512461       2.073e+15
            21        -15.65043499795417      -0.00000000928111        31          1178       +0.000312289360       2.142e+15
            22        -15.65043500090509      -0.00000000295092        33          1254       +0.000243003509       2.281e+15
            23        -15.65043500314319      -0.00000000223810        34          1292       +0.000176263891       2.350e+15
            24        -15.65043500345877      -0.00000000031558        36          1368       +0.000136265224       2.488e+15
            25        -15.65043500387809      -0.00000000041932        37          1406       +0.000122193775       2.557e+15
            26        -15.65043500413754      -0.00000000025944        38          1444       +0.000096747804       2.626e+15
            27        -15.65043500426441      -0.00000000012688        39          1482       +0.000094446924       2.695e+15
            28        -15.65043500434157      -0.00000000007716        40          1520       +0.000091203927       2.764e+15
            29        -15.65043500437973      -0.00000000003816        41          1558       +0.000104397247       2.833e+15
            30        -15.65043500440273      -0.00000000002300        42          1596       +0.000094371860       2.903e+15
            31        -15.65043500441097      -0.00000000000825        43          1634       +0.000104164873       2.972e+15
            32        -15.65043500441501      -0.00000000000404        44          1672       +0.000092967207       3.041e+15
            33        -15.65043500441838      -0.00000000000337        45          1710       +0.000096166353       3.110e+15
            34        -15.65043500442200      -0.00000000000362        46          1748       +0.000085882186       3.179e+15
            35        -15.65043500442661      -0.00000000000461        47          1786       +0.000072370532       3.248e+15
            36        -15.65043500446470      -0.00000000003809        49          1862       +0.000089861627       3.386e+15
            37        -15.65043500451203      -0.00000000004734        50          1900       +0.000080807984       3.455e+15
            38        -15.65043500454463      -0.00000000003259        51          1938       +0.000076962551       3.525e+15
            39        -15.65043500455257      -0.00000000000794        52          1976       +0.000075881632       3.594e+15
            40        -15.65043500455645      -0.00000000000388        53          2014       +0.000079498736       3.663e+15
            41        -15.65043500455874      -0.00000000000229        54          2052       +0.000070484578       3.732e+15
            42        -15.65043500456137      -0.00000000000263        55          2090       +0.000081993008       3.801e+15
            43        -15.65043500457548      -0.00000000001411        57          2166       +0.000080392818       3.939e+15
            44        -15.65043500458371      -0.00000000000823        58          2204       +0.000073808979       4.008e+15
            45        -15.65043500458701      -0.00000000000331        59          2242       +0.000065503234       4.077e+15
            46        -15.65043500458778      -0.00000000000077        61          2318       +0.000073154487       4.216e+15
            47        -15.65043500458780      -0.00000000000002        66          2508       +0.000075575133       4.561e+15
            48        -15.65043500458780      -0.00000000000000        67          2546       +0.000075453265       4.630e+15
            49        -15.65043500458780      +0.00000000000000        70          2660       +0.000067817409       4.838e+15
