#Efci:-15.6506872611
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -15.64487603118194      -0.02013890643512         3           114       +0.312291845960       2.073e+10
             2        -15.64787095720727      -0.00299492602533         5           190       +0.149616415820       3.455e+10
             3        -15.64821671529736      -0.00034575809009         6           228       +0.234888389869       4.146e+10
             4        -15.64874875602455      -0.00053204072719         7           266       +0.181213432758       4.838e+10
             5        -15.64943584824417      -0.00068709221962         8           304       +0.156285470005       5.529e+10
             6        -15.64988400862402      -0.00044816037984         9           342       +0.129315891278       6.220e+10
             7        -15.65011431156268      -0.00023030293867        10           380       +0.074416380851       6.911e+10
             8        -15.65023059533839      -0.00011628377571        12           456       +0.045723506746       8.293e+10
             9        -15.65035744732839      -0.00012685199000        13           494       +0.030675334827       8.984e+10
            10        -15.65039937390730      -0.00004192657891        15           570       +0.024444299496       1.037e+11
            11        -15.65041642673322      -0.00001705282592        17           646       +0.019674079490       1.175e+11
            12        -15.65041795633589      -0.00000152960267        18           684       +0.018748685633       1.244e+11
            13        -15.65042070983160      -0.00000275349571        19           722       +0.017460916451       1.313e+11
            14        -15.65042482059863      -0.00000411076704        20           760       +0.013671496075       1.382e+11
            15        -15.65042816823989      -0.00000334764125        21           798       +0.012920186577       1.451e+11
            16        -15.65042982210674      -0.00000165386685        22           836       +0.009969203472       1.520e+11
            17        -15.65043051711871      -0.00000069501197        23           874       +0.010151937711       1.589e+11
            18        -15.65043093248825      -0.00000041536954        24           912       +0.010481216047       1.659e+11
            19        -15.65043118777328      -0.00000025528503        25           950       +0.010282841756       1.728e+11
            20        -15.65043140337186      -0.00000021559858        26           988       +0.009305147053       1.797e+11
            21        -15.65043161856177      -0.00000021518991        27          1026       +0.008908766054       1.866e+11
            22        -15.65043185931684      -0.00000024075507        28          1064       +0.008545579531       1.935e+11
            23        -15.65043210772969      -0.00000024841285        29          1102       +0.008920868085       2.004e+11
            24        -15.65043232940483      -0.00000022167514        30          1140       +0.010023708959       2.073e+11
            25        -15.65043258029451      -0.00000025088968        31          1178       +0.008139006272       2.142e+11
            26        -15.65043280218295      -0.00000022188844        32          1216       +0.008226205884       2.211e+11
            27        -15.65043292719037      -0.00000012500742        33          1254       +0.007097217379       2.281e+11
            28        -15.65043303450906      -0.00000010731869        34          1292       +0.009109624776       2.350e+11
            29        -15.65043312643191      -0.00000009192285        35          1330       +0.009333235034       2.419e+11
            30        -15.65043319083361      -0.00000006440170        36          1368       +0.006317347608       2.488e+11
            31        -15.65043323580078      -0.00000004496717        37          1406       +0.009919987654       2.557e+11
            32        -15.65043327713394      -0.00000004133316        38          1444       +0.007791587047       2.626e+11
            33        -15.65043332211225      -0.00000004497831        39          1482       +0.006069574606       2.695e+11
            34        -15.65043336812022      -0.00000004600797        40          1520       +0.008042055682       2.764e+11
            35        -15.65043341077172      -0.00000004265150        41          1558       +0.008256727016       2.833e+11
            36        -15.65043344504109      -0.00000003426938        42          1596       +0.006436068635       2.903e+11
            37        -15.65043346798417      -0.00000002294307        43          1634       +0.007304277141       2.972e+11
            38        -15.65043348162782      -0.00000001364365        44          1672       +0.008395500109       3.041e+11
            39        -15.65043349477343      -0.00000001314561        45          1710       +0.006899399699       3.110e+11
            40        -15.65043350794737      -0.00000001317394        46          1748       +0.007049715441       3.179e+11
            41        -15.65043352272352      -0.00000001477616        47          1786       +0.008181341499       3.248e+11
            42        -15.65043358399084      -0.00000006126732        49          1862       +0.006970563904       3.386e+11
            43        -15.65043362653744      -0.00000004254660        50          1900       +0.007339500474       3.455e+11
            44        -15.65043365328105      -0.00000002674361        51          1938       +0.005977748283       3.525e+11
            45        -15.65043367628093      -0.00000002299988        52          1976       +0.007992876411       3.594e+11
            46        -15.65043369212742      -0.00000001584648        53          2014       +0.007644625247       3.663e+11
            47        -15.65043370291741      -0.00000001079000        54          2052       +0.007984901141       3.732e+11
            48        -15.65043371000693      -0.00000000708951        55          2090       +0.006409471545       3.801e+11
            49        -15.65043371489734      -0.00000000489042        56          2128       +0.006617334866       3.870e+11
            50        -15.65043373761704      -0.00000002271969        59          2242       +0.007622763807       4.077e+11
