#Efci:-15.6506872611
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -15.64413125069115      -0.01939412594432         3           114       +0.336135190975       2.073e+08
             2        -15.64761737927813      -0.00348612858698         5           190       +0.173754290374       3.455e+08
             3        -15.64902445512787      -0.00140707584974         7           266       +0.155742956681       4.838e+08
             4        -15.64923199615323      -0.00020754102536         8           304       +0.159386832631       5.529e+08
             5        -15.64948846907708      -0.00025647292385         9           342       +0.131113147423       6.220e+08
             6        -15.64971076201957      -0.00022229294249        10           380       +0.120207747234       6.911e+08
             7        -15.64984426163510      -0.00013349961553        11           418       +0.102943298878       7.602e+08
             8        -15.64993948731875      -0.00009522568366        12           456       +0.102004892231       8.293e+08
             9        -15.65000610696722      -0.00006661964846        13           494       +0.095442828667       8.984e+08
            10        -15.65005819249922      -0.00005208553200        14           532       +0.107505955985       9.675e+08
            11        -15.65009939590140      -0.00004120340218        15           570       +0.093542974071       1.037e+09
            12        -15.65012870259452      -0.00002930669312        16           608       +0.082372956633       1.106e+09
            13        -15.65015278429706      -0.00002408170254        17           646       +0.076721129281       1.175e+09
            14        -15.65017098464135      -0.00001820034429        18           684       +0.079779214008       1.244e+09
            15        -15.65018728004867      -0.00001629540732        19           722       +0.080764297127       1.313e+09
            16        -15.65020238294574      -0.00001510289707        20           760       +0.076075043555       1.382e+09
            17        -15.65021912252329      -0.00001673957756        21           798       +0.084093317846       1.451e+09
            18        -15.65023451789074      -0.00001539536745        22           836       +0.076925818640       1.520e+09
            19        -15.65024481241462      -0.00001029452388        23           874       +0.083110935035       1.589e+09
            20        -15.65025098883468      -0.00000617642006        24           912       +0.068472382988       1.659e+09
            21        -15.65025696941845      -0.00000598058377        25           950       +0.075923027830       1.728e+09
            22        -15.65027925909435      -0.00002228967590        27          1026       +0.062099389378       1.866e+09
            23        -15.65028382544673      -0.00000456635238        28          1064       +0.092471806732       1.935e+09
            24        -15.65028447014376      -0.00000064469703        29          1102       +0.083593285527       2.004e+09
            25        -15.65028771028315      -0.00000324013939        31          1178       +0.059051638819       2.142e+09
            26        -15.65029343930028      -0.00000572901712        32          1216       +0.066172602009       2.211e+09
            27        -15.65032227806854      -0.00002883876827        34          1292       +0.065810896022       2.350e+09
            28        -15.65032319386376      -0.00000091579522        37          1406       +0.074269177633       2.557e+09
            29        -15.65032463251115      -0.00000143864739        38          1444       +0.082691693060       2.626e+09
            30        -15.65032688044757      -0.00000224793642        39          1482       +0.073167732296       2.695e+09
            31        -15.65033023545035      -0.00000335500278        40          1520       +0.077212104442       2.764e+09
            32        -15.65033438199578      -0.00000414654543        41          1558       +0.070296289711       2.833e+09
            33        -15.65033862685261      -0.00000424485684        42          1596       +0.085111129300       2.903e+09
            34        -15.65034761413643      -0.00000898728381        44          1672       +0.079055243845       3.041e+09
            35        -15.65034761413643      -0.00000000000000        59          2242       +0.057336068094       4.077e+09
            36        -15.65034761413643      -0.00000000000000        63          2394       +0.074712857120       4.354e+09
            37        -15.65034761413643      +0.00000000000000        66          2508       +0.070175673027       4.561e+09
