#Efci:-15.6506872611
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -15.64484827233321      -0.02011114758638         3           114       +0.311459442431       2.073e+16
             2        -15.64788160688054      -0.00303333454734         5           190       +0.148180999074       3.455e+16
             3        -15.64944624835117      -0.00156464147062         7           266       +0.106559524574       4.838e+16
             4        -15.64994211790690      -0.00049586955573         9           342       +0.063495215614       6.220e+16
             5        -15.65004708129887      -0.00010496339197        10           380       +0.089317431479       6.911e+16
             6        -15.65019564942892      -0.00014856813005        11           418       +0.065687624443       7.602e+16
             7        -15.65028741454261      -0.00009176511369        12           456       +0.069097498230       8.293e+16
             8        -15.65033997097972      -0.00005255643710        13           494       +0.045378850550       8.984e+16
             9        -15.65039626442153      -0.00005629344181        14           532       +0.024920311755       9.675e+16
            10        -15.65042285788024      -0.00002659345871        16           608       +0.013715156478       1.106e+17
            11        -15.65043025989731      -0.00000740201707        18           684       +0.007309786191       1.244e+17
            12        -15.65043410492335      -0.00000384502604        20           760       +0.003730936650       1.382e+17
            13        -15.65043463092948      -0.00000052600613        22           836       +0.002364035994       1.520e+17
            14        -15.65043489118873      -0.00000026025925        24           912       +0.001489349223       1.659e+17
            15        -15.65043495530872      -0.00000006411999        26           988       +0.000951211654       1.797e+17
            16        -15.65043497531591      -0.00000002000719        28          1064       +0.000664282880       1.935e+17
            17        -15.65043499708619      -0.00000002177028        29          1102       +0.000325176137       2.004e+17
            18        -15.65043500356173      -0.00000000647553        31          1178       +0.000136441292       2.142e+17
            19        -15.65043500442350      -0.00000000086177        33          1254       +0.000057355024       2.281e+17
            20        -15.65043500460130      -0.00000000017780        35          1330       +0.000043098194       2.419e+17
            21        -15.65043500466299      -0.00000000006170        37          1406       +0.000021747243       2.557e+17
            22        -15.65043500467733      -0.00000000001434        39          1482       +0.000018076624       2.695e+17
            23        -15.65043500468724      -0.00000000000991        40          1520       +0.000013123032       2.764e+17
            24        -15.65043500468781      -0.00000000000056        41          1558       +0.000013034000       2.833e+17
            25        -15.65043500468846      -0.00000000000066        42          1596       +0.000011505516       2.903e+17
            26        -15.65043500468929      -0.00000000000082        43          1634       +0.000010635862       2.972e+17
            27        -15.65043500469028      -0.00000000000099        44          1672       +0.000010218655       3.041e+17
            28        -15.65043500469114      -0.00000000000086        45          1710       +0.000009871235       3.110e+17
            29        -15.65043500469179      -0.00000000000066        46          1748       +0.000010296092       3.179e+17
            30        -15.65043500469242      -0.00000000000062        47          1786       +0.000008424316       3.248e+17
            31        -15.65043500469293      -0.00000000000051        48          1824       +0.000007900217       3.317e+17
            32        -15.65043500469339      -0.00000000000046        49          1862       +0.000008346846       3.386e+17
            33        -15.65043500469380      -0.00000000000041        50          1900       +0.000006779069       3.455e+17
            34        -15.65043500469406      -0.00000000000026        51          1938       +0.000007193057       3.525e+17
            35        -15.65043500469410      -0.00000000000005        52          1976       +0.000007310422       3.594e+17
            36        -15.65043500469411      -0.00000000000000        53          2014       +0.000007014863       3.663e+17
            37        -15.65043500469411      +0.00000000000000        55          2090       +0.000008152155       3.801e+17
