#Efci:-15.6506872611
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -15.63013247633873      -0.00539535159190         4           152       +0.741972933384       2.764e+06
             2        -15.63356049083091      -0.00342801449218         5           190       +0.724309748172       3.455e+06
             3        -15.63578270520773      -0.00222221437682         6           228       +0.777610747614       4.146e+06
             4        -15.63852107825600      -0.00273837304827         7           266       +0.711507637633       4.838e+06
             5        -15.64068353847158      -0.00216246021558         8           304       +0.588537133958       5.529e+06
             6        -15.64208207499884      -0.00139853652725         9           342       +0.769705136166       6.220e+06
             7        -15.64260409731069      -0.00052202231185        10           380       +0.602918422324       6.911e+06
             8        -15.64302587689865      -0.00042177958797        11           418       +0.709612075092       7.602e+06
             9        -15.64330322675333      -0.00027734985468        12           456       +0.628043196474       8.293e+06
            10        -15.64347658136806      -0.00017335461473        13           494       +0.651686817914       8.984e+06
            11        -15.64362163406267      -0.00014505269460        14           532       +0.658146524093       9.675e+06
            12        -15.64414396230188      -0.00052232823921        16           608       +0.732181225536       1.106e+07
            13        -15.64450086954805      -0.00035690724617        17           646       +0.735278233190       1.175e+07
            14        -15.64469556018730      -0.00019469063925        19           722       +0.786999658198       1.313e+07
            15        -15.64469556018730      +0.00000000000000        42          1596       +0.791942226220       2.903e+07
