#Efci:-75.5993068080
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -75.56309476899658      -0.00489228125578         3            96       +1.182568281792       1.102e+09
             2        -75.56896165426548      -0.00586688526890         4           128       +1.278762527329       1.469e+09
             3        -75.57624990807234      -0.00728825380686         5           160       +1.102333679359       1.837e+09
             4        -75.58475765612337      -0.00850774805103         6           192       +0.841362142967       2.204e+09
             5        -75.58859172592391      -0.00383406980053         7           224       +0.958597107091       2.572e+09
             6        -75.58879072036754      -0.00019899444364         8           256       +0.708251605184       2.939e+09
             7        -75.58879091398735      -0.00000019361981        11           352       +0.913340335744       4.041e+09
             8        -75.58879099954795      -0.00000008556060        12           384       +0.841939571690       4.408e+09
             9        -75.58879105482741      -0.00000005527946        13           416       +0.781887517104       4.776e+09
            10        -75.58879109282312      -0.00000003799570        14           448       +0.817331636717       5.143e+09
            11        -75.58879113220722      -0.00000003938410        15           480       +0.745492833031       5.511e+09
            12        -75.58879117678282      -0.00000004457560        16           512       +0.712521318745       5.878e+09
            13        -75.58879123225424      -0.00000005547142        17           544       +0.698571252544       6.245e+09
            14        -75.58879130117843      -0.00000006892419        18           576       +0.748369100103       6.613e+09
            15        -75.58879182148664      -0.00000052030821        20           640       +0.656927131630       7.347e+09
            16        -75.58879267711433      -0.00000085562769        21           672       +0.836149580237       7.715e+09
            17        -75.58879431795273      -0.00000164083841        22           704       +0.643673410860       8.082e+09
            18        -75.58879795283596      -0.00000363488323        23           736       +0.630497574467       8.449e+09
            19        -75.58880561162286      -0.00000765878690        24           768       +0.748871723836       8.817e+09
            20        -75.58888776317049      -0.00008215154763        26           832       +0.728266634449       9.552e+09
            21        -75.58952489094079      -0.00063712777030        28           896       +0.776938442371       1.029e+10
            22        -75.58964530318245      -0.00012041224166        29           928       +0.717660358604       1.065e+10
            23        -75.58968303469327      -0.00003773151082        30           960       +0.773734410351       1.102e+10
            24        -75.58982246989052      -0.00013943519726        32          1024       +0.729267704944       1.176e+10
            25        -75.58983693776894      -0.00001446787842        34          1088       +0.811825630962       1.249e+10
            26        -75.58984491800004      -0.00000798023110        35          1120       +0.802658615383       1.286e+10
            27        -75.58985628020392      -0.00001136220388        36          1152       +0.662124401608       1.323e+10
            28        -75.58987263505244      -0.00001635484853        37          1184       +0.686875324819       1.359e+10
            29        -75.58989660571496      -0.00002397066251        38          1216       +0.705404702230       1.396e+10
            30        -75.59003895769641      -0.00014235198145        40          1280       +0.825160365054       1.469e+10
            31        -75.59020090907137      -0.00016195137496        41          1312       +0.712083963006       1.506e+10
            32        -75.59022674108517      -0.00002583201380        42          1344       +0.632553004990       1.543e+10
            33        -75.59022674108523      -0.00000000000006        57          1824       +0.720126946409       2.094e+10
            34        -75.59022674108523      +0.00000000000000        61          1952       +0.680915601117       2.241e+10
