#Efci:-75.5993068080
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -75.56530608263105      -0.00710359489025         3            96       +1.432587222748       1.102e+09
             2        -75.57626617226060      -0.01096008962955         4           128       +1.100135832210       1.469e+09
             3        -75.58421279201936      -0.00794661975875         5           160       +1.055177052006       1.837e+09
             4        -75.58776514277044      -0.00355235075108         6           192       +0.833929607663       2.204e+09
             5        -75.58791326200171      -0.00014811923127         8           256       +0.837075075123       2.939e+09
             6        -75.58801624326772      -0.00010298126601         9           288       +0.923422114545       3.306e+09
             7        -75.58856764101002      -0.00055139774230        11           352       +0.737031464733       4.041e+09
             8        -75.58909171312942      -0.00052407211940        12           384       +0.722968491662       4.408e+09
             9        -75.58955490815336      -0.00046319502394        13           416       +0.649917963417       4.776e+09
            10        -75.58990834289735      -0.00035343474399        14           448       +0.613441181044       5.143e+09
            11        -75.59018933215933      -0.00028098926198        15           480       +0.827586045709       5.511e+09
            12        -75.59039265382597      -0.00020332166665        16           512       +0.633744146513       5.878e+09
            13        -75.59051802196511      -0.00012536813914        17           544       +0.788181736454       6.245e+09
            14        -75.59061605491986      -0.00009803295475        18           576       +0.808569415569       6.613e+09
            15        -75.59069943169106      -0.00008337677120        19           608       +0.803420721749       6.980e+09
            16        -75.59077922029221      -0.00007978860114        20           640       +0.643333284917       7.347e+09
            17        -75.59105033620084      -0.00027111590863        22           704       +0.736858758409       8.082e+09
            18        -75.59121871683429      -0.00016838063345        27           864       +0.728194959372       9.919e+09
            19        -75.59121871683433      -0.00000000000004        45          1440       +0.684384765389       1.653e+10
            20        -75.59121871683435      -0.00000000000001        46          1472       +0.773110463023       1.690e+10
            21        -75.59121871683435      +0.00000000000000        50          1600       +0.914106906722       1.837e+10
