#Efci:-75.5993068080
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -75.58287423243242      -0.02467174469162         3            96       +1.065170213955       1.102e+15
             2        -75.59451785324538      -0.01164362081296         5           160       +0.364387539338       1.837e+15
             3        -75.59619911901095      -0.00168126576557         7           224       +0.148314962639       2.572e+15
             4        -75.59838670051136      -0.00218758150041         8           256       +0.083380400836       2.939e+15
             5        -75.59851677906202      -0.00013007855067        10           320       +0.097092394320       3.674e+15
             6        -75.59863826301755      -0.00012148395552        11           352       +0.114435909413       4.041e+15
             7        -75.59882233342682      -0.00018407040928        12           384       +0.072843308876       4.408e+15
             8        -75.59886650999722      -0.00004417657040        14           448       +0.079236083381       5.143e+15
             9        -75.59893950648627      -0.00007299648905        15           480       +0.060330141995       5.511e+15
            10        -75.59897240995481      -0.00003290346854        17           544       +0.057997284185       6.245e+15
            11        -75.59901289682267      -0.00004048686786        18           576       +0.027511808964       6.613e+15
            12        -75.59902708301372      -0.00001418619105        20           640       +0.022412798122       7.347e+15
            13        -75.59903292113626      -0.00000583812253        22           704       +0.008974973117       8.082e+15
            14        -75.59903464723185      -0.00000172609559        24           768       +0.008763574901       8.817e+15
            15        -75.59903534732248      -0.00000070009064        25           800       +0.005412792175       9.184e+15
            16        -75.59903591699195      -0.00000056966947        26           832       +0.005321565110       9.552e+15
            17        -75.59903603612803      -0.00000011913608        27           864       +0.003953658631       9.919e+15
            18        -75.59903615098284      -0.00000011485481        28           896       +0.004148450334       1.029e+16
            19        -75.59903633419819      -0.00000018321535        29           928       +0.002801119914       1.065e+16
            20        -75.59903637368451      -0.00000003948632        31           992       +0.002352036933       1.139e+16
            21        -75.59903642091251      -0.00000004722800        32          1024       +0.001609831579       1.176e+16
            22        -75.59903643160528      -0.00000001069277        34          1088       +0.001432185395       1.249e+16
            23        -75.59903643261059      -0.00000000100530        35          1120       +0.001419394413       1.286e+16
            24        -75.59903643337013      -0.00000000075954        36          1152       +0.001454728377       1.323e+16
            25        -75.59903643437221      -0.00000000100208        37          1184       +0.001344615114       1.359e+16
            26        -75.59903643567061      -0.00000000129840        38          1216       +0.001248211986       1.396e+16
            27        -75.59903643729368      -0.00000000162306        39          1248       +0.001570375646       1.433e+16
            28        -75.59903643905190      -0.00000000175822        40          1280       +0.001441814885       1.469e+16
            29        -75.59903644096076      -0.00000000190886        41          1312       +0.001309380714       1.506e+16
            30        -75.59903644277799      -0.00000000181723        42          1344       +0.001326207647       1.543e+16
            31        -75.59903644507024      -0.00000000229225        43          1376       +0.000997901532       1.580e+16
            32        -75.59903644706225      -0.00000000199201        44          1408       +0.001172068400       1.616e+16
            33        -75.59903644951295      -0.00000000245070        45          1440       +0.000942491751       1.653e+16
            34        -75.59903645255895      -0.00000000304600        46          1472       +0.001154676861       1.690e+16
            35        -75.59903645679319      -0.00000000423424        47          1504       +0.000914132191       1.727e+16
            36        -75.59903645857243      -0.00000000177924        48          1536       +0.001019032111       1.763e+16
            37        -75.59903645891323      -0.00000000034080        49          1568       +0.001218311932       1.800e+16
            38        -75.59903645914778      -0.00000000023455        50          1600       +0.001059465583       1.837e+16
            39        -75.59903645932555      -0.00000000017776        51          1632       +0.001112550713       1.874e+16
            40        -75.59903646038038      -0.00000000105483        53          1696       +0.001104630480       1.947e+16
            41        -75.59903646154052      -0.00000000116015        54          1728       +0.000901236826       1.984e+16
            42        -75.59903646244766      -0.00000000090714        55          1760       +0.000958172561       2.021e+16
            43        -75.59903646304896      -0.00000000060130        56          1792       +0.001017935398       2.057e+16
            44        -75.59903646521875      -0.00000000216978        58          1856       +0.000958068570       2.131e+16
            45        -75.59903646563761      -0.00000000041886        59          1888       +0.001140489699       2.167e+16
            46        -75.59903646601175      -0.00000000037414        60          1920       +0.001201339442       2.204e+16
            47        -75.59903646633605      -0.00000000032429        61          1952       +0.000936292422       2.241e+16
            48        -75.59903646670676      -0.00000000037072        62          1984       +0.001020050425       2.278e+16
            49        -75.59903646718239      -0.00000000047562        63          2016       +0.001126269801       2.314e+16
            50        -75.59903646924617      -0.00000000206379        65          2080       +0.001063178541       2.388e+16
