#Efci:-75.5993068080
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -75.58292630497940      -0.02472381723859         3            96       +1.065524134432       1.102e+13
             2        -75.59451074670498      -0.01158444172559         5           160       +0.361624028748       1.837e+13
             3        -75.59617651523803      -0.00166576853304         7           224       +0.148114824197       2.572e+13
             4        -75.59834885574769      -0.00217234050966         8           256       +0.095935401815       2.939e+13
             5        -75.59848689346225      -0.00013803771456        10           320       +0.096443517355       3.674e+13
             6        -75.59860789766107      -0.00012100419882        11           352       +0.106407955300       4.041e+13
             7        -75.59879579699675      -0.00018789933569        12           384       +0.077088453872       4.408e+13
             8        -75.59882793777727      -0.00003214078052        14           448       +0.080168081438       5.143e+13
             9        -75.59888730386245      -0.00005936608518        15           480       +0.068409469628       5.511e+13
            10        -75.59889336227326      -0.00000605841080        16           512       +0.089032151944       5.878e+13
            11        -75.59894154950538      -0.00004818723212        18           576       +0.070425751336       6.613e+13
            12        -75.59896467263161      -0.00002312312623        20           640       +0.061816151087       7.347e+13
            13        -75.59898973692816      -0.00002506429655        21           672       +0.050176196395       7.715e+13
            14        -75.59900395423224      -0.00001421730408        22           704       +0.027955159779       8.082e+13
            15        -75.59901005622348      -0.00000610199123        24           768       +0.027732426493       8.817e+13
            16        -75.59901984332642      -0.00000978710294        25           800       +0.022560305172       9.184e+13
            17        -75.59902044085773      -0.00000059753131        26           832       +0.026889686231       9.552e+13
            18        -75.59902149687096      -0.00000105601323        27           864       +0.025490990501       9.919e+13
            19        -75.59902316005163      -0.00000166318067        28           896       +0.024839209469       1.029e+14
            20        -75.59902534760445      -0.00000218755282        29           928       +0.021621199973       1.065e+14
            21        -75.59902750291717      -0.00000215531271        30           960       +0.019430590261       1.102e+14
            22        -75.59902922262616      -0.00000171970899        31           992       +0.014307377111       1.139e+14
            23        -75.59902996771271      -0.00000074508655        32          1024       +0.013238272259       1.176e+14
            24        -75.59903063519816      -0.00000066748545        33          1056       +0.010663179188       1.212e+14
            25        -75.59903139975725      -0.00000076455909        34          1088       +0.009767225058       1.249e+14
            26        -75.59903201896020      -0.00000061920295        35          1120       +0.010485794179       1.286e+14
            27        -75.59903244491120      -0.00000042595100        36          1152       +0.008143273219       1.323e+14
            28        -75.59903255307715      -0.00000010816595        37          1184       +0.007901783964       1.359e+14
            29        -75.59903258375414      -0.00000003067699        38          1216       +0.008812236719       1.396e+14
            30        -75.59903260621502      -0.00000002246088        39          1248       +0.010172277724       1.433e+14
            31        -75.59903263266081      -0.00000002644579        40          1280       +0.010680683537       1.469e+14
            32        -75.59903266634302      -0.00000003368221        41          1312       +0.010479419554       1.506e+14
            33        -75.59903271625140      -0.00000004990838        42          1344       +0.008492459995       1.543e+14
            34        -75.59903278250476      -0.00000006625336        43          1376       +0.008995444993       1.580e+14
            35        -75.59903285079291      -0.00000006828814        44          1408       +0.009717304535       1.616e+14
            36        -75.59903294279806      -0.00000009200515        45          1440       +0.008935124157       1.653e+14
            37        -75.59903332919394      -0.00000038639588        47          1504       +0.010506778283       1.727e+14
            38        -75.59903348506101      -0.00000015586707        48          1536       +0.010316626049       1.763e+14
            39        -75.59903351752669      -0.00000003246568        49          1568       +0.009580862938       1.800e+14
            40        -75.59903353951570      -0.00000002198901        50          1600       +0.009359866995       1.837e+14
            41        -75.59903356513648      -0.00000002562078        51          1632       +0.009235118493       1.874e+14
            42        -75.59903357339070      -0.00000000825422        54          1728       +0.006631675306       1.984e+14
            43        -75.59903357451385      -0.00000000112315        55          1760       +0.007451305849       2.021e+14
            44        -75.59903357537824      -0.00000000086439        56          1792       +0.006661911096       2.057e+14
            45        -75.59903357679894      -0.00000000142070        57          1824       +0.008391345246       2.094e+14
            46        -75.59903357930594      -0.00000000250699        58          1856       +0.008069057417       2.131e+14
            47        -75.59903358406035      -0.00000000475441        59          1888       +0.007237392616       2.167e+14
            48        -75.59903406775658      -0.00000048369623        63          2016       +0.008236848124       2.314e+14
            49        -75.59903419386791      -0.00000012611133        65          2080       +0.007962633805       2.388e+14
            50        -75.59903420991927      -0.00000001605136        66          2112       +0.008229025058       2.425e+14
