#Efci:-75.5993068080
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -75.58294952541050      -0.02474703766970         3            96       +1.060781285203       1.102e+13
             2        -75.59451173846467      -0.01156221305418         5           160       +0.366221617167       1.837e+13
             3        -75.59619582551144      -0.00168408704677         7           224       +0.149849976782       2.572e+13
             4        -75.59832501292389      -0.00212918741245         8           256       +0.125916859982       2.939e+13
             5        -75.59850078831224      -0.00017577538834        10           320       +0.099339384172       3.674e+13
             6        -75.59864255442433      -0.00014176611209        11           352       +0.111235180278       4.041e+13
             7        -75.59884973953882      -0.00020718511449        12           384       +0.073349997741       4.408e+13
             8        -75.59888381204628      -0.00003407250746        14           448       +0.074722663140       5.143e+13
             9        -75.59894024237478      -0.00005643032850        15           480       +0.060132271061       5.511e+13
            10        -75.59896090634301      -0.00002066396823        17           544       +0.056109581249       6.245e+13
            11        -75.59898856802144      -0.00002766167843        18           576       +0.044847500388       6.613e+13
            12        -75.59900090092761      -0.00001233290617        20           640       +0.037285826317       7.347e+13
            13        -75.59901485348128      -0.00001395255367        21           672       +0.031383423434       7.715e+13
            14        -75.59902457350623      -0.00000972002495        22           704       +0.019015651111       8.082e+13
            15        -75.59902562875281      -0.00000105524659        24           768       +0.018957973760       8.817e+13
            16        -75.59902689619763      -0.00000126744482        25           800       +0.016929523545       9.184e+13
            17        -75.59902858437242      -0.00000168817479        26           832       +0.017419247111       9.552e+13
            18        -75.59903043635745      -0.00000185198503        27           864       +0.015607740961       9.919e+13
            19        -75.59903137950145      -0.00000094314400        28           896       +0.015122849711       1.029e+14
            20        -75.59903233268629      -0.00000095318484        29           928       +0.014082019860       1.065e+14
            21        -75.59903332575291      -0.00000099306662        30           960       +0.011227142774       1.102e+14
            22        -75.59903365336837      -0.00000032761545        31           992       +0.012082015939       1.139e+14
            23        -75.59903397889006      -0.00000032552170        32          1024       +0.012211799207       1.176e+14
            24        -75.59903435862564      -0.00000037973558        33          1056       +0.010583747064       1.212e+14
            25        -75.59903466406180      -0.00000030543616        34          1088       +0.009177477074       1.249e+14
            26        -75.59903477763065      -0.00000011356884        35          1120       +0.007948592792       1.286e+14
            27        -75.59903480188741      -0.00000002425676        36          1152       +0.008288608744       1.323e+14
            28        -75.59903482653284      -0.00000002464543        37          1184       +0.009391030264       1.359e+14
            29        -75.59903485996156      -0.00000003342872        38          1216       +0.007476426148       1.396e+14
            30        -75.59903490138815      -0.00000004142659        39          1248       +0.008635710631       1.433e+14
            31        -75.59903494687718      -0.00000004548903        40          1280       +0.006179528797       1.469e+14
            32        -75.59903499756014      -0.00000005068296        41          1312       +0.006960975317       1.506e+14
            33        -75.59903506950354      -0.00000007194340        42          1344       +0.006761428688       1.543e+14
            34        -75.59903511988306      -0.00000005037951        43          1376       +0.006158961802       1.580e+14
            35        -75.59903514186101      -0.00000002197795        44          1408       +0.006757091358       1.616e+14
            36        -75.59903514885001      -0.00000000698900        45          1440       +0.006657761265       1.653e+14
            37        -75.59903515290945      -0.00000000405944        46          1472       +0.006980632573       1.690e+14
            38        -75.59903515724638      -0.00000000433693        47          1504       +0.007898272237       1.727e+14
            39        -75.59903518181223      -0.00000002456585        49          1568       +0.006656234399       1.800e+14
            40        -75.59903519522221      -0.00000001340999        50          1600       +0.006304419908       1.837e+14
            41        -75.59903519892951      -0.00000000370730        51          1632       +0.006420347565       1.874e+14
            42        -75.59903519977894      -0.00000000084943        52          1664       +0.005775412562       1.910e+14
            43        -75.59903519986673      -0.00000000008779        53          1696       +0.006687833446       1.947e+14
            44        -75.59903520018123      -0.00000000031450        55          1760       +0.006895106877       2.021e+14
            45        -75.59903520240795      -0.00000000222671        57          1824       +0.006224005533       2.094e+14
            46        -75.59903520598128      -0.00000000357333        58          1856       +0.005833751132       2.131e+14
            47        -75.59903524041992      -0.00000003443864        61          1952       +0.006569885141       2.241e+14
            48        -75.59903524041992      +0.00000000000000        76          2432       +0.006976712340       2.792e+14
