#Efci:-75.5993068080
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -75.58290475610767      -0.02470226836687         3            96       +1.064468111729       1.102e+15
             2        -75.59452555494290      -0.01162079883524         5           160       +0.364200475095       1.837e+15
             3        -75.59620263939591      -0.00167708445301         7           224       +0.148087320661       2.572e+15
             4        -75.59838914375391      -0.00218650435799         8           256       +0.081840362093       2.939e+15
             5        -75.59852232816777      -0.00013318441387        10           320       +0.095867882526       3.674e+15
             6        -75.59865091978317      -0.00012859161539        11           352       +0.116216461811       4.041e+15
             7        -75.59883833935017      -0.00018741956700        12           384       +0.067690971321       4.408e+15
             8        -75.59887950328684      -0.00004116393667        14           448       +0.074211905022       5.143e+15
             9        -75.59894726479921      -0.00006776151237        15           480       +0.055800644748       5.511e+15
            10        -75.59897236415726      -0.00002509935806        17           544       +0.055869222871       6.245e+15
            11        -75.59900931838469      -0.00003695422743        18           576       +0.034026689748       6.613e+15
            12        -75.59902585908641      -0.00001654070172        20           640       +0.024697344381       7.347e+15
            13        -75.59903117771195      -0.00000531862554        22           704       +0.012255074262       8.082e+15
            14        -75.59903365372178      -0.00000247600983        23           736       +0.010175464892       8.449e+15
            15        -75.59903438258080      -0.00000072885902        25           800       +0.005045838128       9.184e+15
            16        -75.59903529321734      -0.00000091063654        26           832       +0.004978998563       9.552e+15
            17        -75.59903588029445      -0.00000058707711        27           864       +0.005050736281       9.919e+15
            18        -75.59903599213028      -0.00000011183583        29           928       +0.004766148521       1.065e+16
            19        -75.59903617309668      -0.00000018096640        30           960       +0.003858402658       1.102e+16
            20        -75.59903622570118      -0.00000005260451        32          1024       +0.003487374624       1.176e+16
            21        -75.59903631706131      -0.00000009136012        33          1056       +0.002709172882       1.212e+16
            22        -75.59903633282090      -0.00000001575960        34          1088       +0.002858693576       1.249e+16
            23        -75.59903635491226      -0.00000002209136        35          1120       +0.002515001048       1.286e+16
            24        -75.59903637927752      -0.00000002436526        36          1152       +0.002276012213       1.323e+16
            25        -75.59903640966313      -0.00000003038561        37          1184       +0.001830596862       1.359e+16
            26        -75.59903643216090      -0.00000002249777        38          1216       +0.001212818366       1.396e+16
            27        -75.59903643683587      -0.00000000467497        39          1248       +0.001384093680       1.433e+16
            28        -75.59903644184911      -0.00000000501323        40          1280       +0.001280573002       1.469e+16
            29        -75.59903644505727      -0.00000000320816        41          1312       +0.001234519636       1.506e+16
            30        -75.59903644773242      -0.00000000267515        42          1344       +0.001131394190       1.543e+16
            31        -75.59903644978745      -0.00000000205503        43          1376       +0.001281460812       1.580e+16
            32        -75.59903645138553      -0.00000000159808        44          1408       +0.001073378610       1.616e+16
            33        -75.59903645320415      -0.00000000181862        45          1440       +0.000893125308       1.653e+16
            34        -75.59903645497720      -0.00000000177305        46          1472       +0.000989951508       1.690e+16
            35        -75.59903645726526      -0.00000000228806        47          1504       +0.000883713037       1.727e+16
            36        -75.59903645912813      -0.00000000186287        48          1536       +0.000797501322       1.763e+16
            37        -75.59903645937868      -0.00000000025055        49          1568       +0.000766153502       1.800e+16
            38        -75.59903645937879      -0.00000000000011        57          1824       +0.000797776385       2.094e+16
            39        -75.59903645937879      +0.00000000000000        61          1952       +0.000796653605       2.241e+16
