#Efci:-75.5993068080
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -75.56137439975450      -0.00317191201370         3            96       +1.193247195383       1.102e+09
             2        -75.57313704103299      -0.01176264127849         5           160       +1.388050332251       1.837e+09
             3        -75.57568619614173      -0.00254915510874         6           192       +1.426147135057       2.204e+09
             4        -75.57672997144419      -0.00104377530246         7           224       +1.416547111256       2.572e+09
             5        -75.57719824344485      -0.00046827200066         8           256       +1.372176093304       2.939e+09
             6        -75.57770974809733      -0.00051150465248         9           288       +1.415831705944       3.306e+09
             7        -75.57821309754995      -0.00050334945261        10           320       +1.299570935738       3.674e+09
             8        -75.57884132642891      -0.00062822887897        11           352       +1.241606192980       4.041e+09
             9        -75.57956578879640      -0.00072446236749        12           384       +1.212612605259       4.408e+09
            10        -75.58030318387337      -0.00073739507697        13           416       +1.210265829529       4.776e+09
            11        -75.58116155395601      -0.00085837008264        14           448       +1.281533885471       5.143e+09
            12        -75.58198547155718      -0.00082391760117        15           480       +1.115087791340       5.511e+09
            13        -75.58267994990587      -0.00069447834869        16           512       +1.220451294828       5.878e+09
            14        -75.58315400881220      -0.00047405890633        17           544       +1.140075281296       6.245e+09
            15        -75.58332047532492      -0.00016646651272        18           576       +1.274393394915       6.613e+09
            16        -75.58340894743435      -0.00008847210943        19           608       +1.248925578309       6.980e+09
            17        -75.58345860624978      -0.00004965881543        20           640       +1.203103644065       7.347e+09
            18        -75.58349615927295      -0.00003755302318        21           672       +1.251569923689       7.715e+09
            19        -75.58352903144163      -0.00003287216867        22           704       +1.134989306098       8.082e+09
            20        -75.58357123976899      -0.00004220832736        23           736       +1.088460336214       8.449e+09
            21        -75.58363346414649      -0.00006222437750        24           768       +0.990046119253       8.817e+09
            22        -75.58372990014310      -0.00009643599661        25           800       +1.141692337024       9.184e+09
            23        -75.58446188075320      -0.00073198061010        27           864       +1.204166460008       9.919e+09
            24        -75.58536294667527      -0.00090106592208        28           896       +0.991005263287       1.029e+10
            25        -75.58615182043802      -0.00078887376274        29           928       +1.114346238044       1.065e+10
            26        -75.58668380467485      -0.00053198423683        30           960       +0.948505646429       1.102e+10
            27        -75.58717320424822      -0.00048939957337        31           992       +0.937990617539       1.139e+10
            28        -75.58746487231747      -0.00029166806925        32          1024       +0.902884737252       1.176e+10
            29        -75.58747394189665      -0.00000906957918        34          1088       +0.913371632035       1.249e+10
            30        -75.58747401281731      -0.00000007092066        35          1120       +0.869251582186       1.286e+10
            31        -75.58747419962671      -0.00000018680940        38          1216       +0.896502301988       1.396e+10
            32        -75.58747584007772      -0.00000164045100        40          1280       +1.125325646358       1.469e+10
            33        -75.58747860112101      -0.00000276104329        41          1312       +0.870473225569       1.506e+10
            34        -75.58750622828411      -0.00002762716311        43          1376       +0.826429073035       1.580e+10
            35        -75.58849612786710      -0.00098989958299        46          1472       +0.934287716903       1.690e+10
            36        -75.58863806964447      -0.00014194177737        47          1504       +0.852001218311       1.727e+10
            37        -75.58873269462831      -0.00009462498383        48          1536       +0.762342400416       1.763e+10
            38        -75.58895611215870      -0.00022341753039        49          1568       +0.715103164400       1.800e+10
            39        -75.58928744827625      -0.00033133611755        52          1664       +0.664562702138       1.910e+10
            40        -75.58948019200245      -0.00019274372620        53          1696       +0.748448006177       1.947e+10
            41        -75.59011557595196      -0.00063538394950        55          1760       +0.720017461932       2.021e+10
            42        -75.59047695955317      -0.00036138360122        56          1792       +0.702767778053       2.057e+10
            43        -75.59053831279753      -0.00006135324436        57          1824       +0.658718658674       2.094e+10
            44        -75.59066799389468      -0.00012968109715        59          1888       +0.774959284935       2.167e+10
            45        -75.59073123173215      -0.00006323783747        60          1920       +0.798023132669       2.204e+10
            46        -75.59079987530833      -0.00006864357618        61          1952       +0.642471885137       2.241e+10
            47        -75.59089418383817      -0.00009430852984        62          1984       +0.603885640667       2.278e+10
            48        -75.59130272083094      -0.00040853699277        64          2048       +0.732273557512       2.351e+10
            49        -75.59135188101980      -0.00004916018887        66          2112       +0.682274221825       2.425e+10
            50        -75.59139445523704      -0.00004257421723        67          2144       +0.547361367323       2.461e+10
