#Efci:-75.5993068080
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -75.58289020052091      -0.02468771278011         3            96       +1.064787767229       1.102e+17
             2        -75.59452151129965      -0.01163131077874         5           160       +0.364159001174       1.837e+17
             3        -75.59620078300489      -0.00167927170524         7           224       +0.148092062512       2.572e+17
             4        -75.59838948552002      -0.00218870251513         8           256       +0.081767942902       2.939e+17
             5        -75.59852463295798      -0.00013514743796        10           320       +0.095545639002       3.674e+17
             6        -75.59865402149954      -0.00012938854157        11           352       +0.117995395493       4.041e+17
             7        -75.59884088474966      -0.00018686325012        12           384       +0.068203170948       4.408e+17
             8        -75.59888025518488      -0.00003937043522        14           448       +0.074144914935       5.143e+17
             9        -75.59894586262389      -0.00006560743901        15           480       +0.057024404578       5.511e+17
            10        -75.59897228504960      -0.00002642242571        17           544       +0.056636607799       6.245e+17
            11        -75.59900977699223      -0.00003749194263        18           576       +0.032961799059       6.613e+17
            12        -75.59902866782780      -0.00001889083556        20           640       +0.020042489576       7.347e+17
            13        -75.59903187777381      -0.00000320994602        22           704       +0.011341663754       8.082e+17
            14        -75.59903530912024      -0.00000343134643        23           736       +0.005692238161       8.449e+17
            15        -75.59903556064789      -0.00000025152765        25           800       +0.004682561331       9.184e+17
            16        -75.59903598789393      -0.00000042724604        26           832       +0.003583368147       9.552e+17
            17        -75.59903605452119      -0.00000006662727        28           896       +0.003709893267       1.029e+18
            18        -75.59903617478183      -0.00000012026064        29           928       +0.003142555079       1.065e+18
            19        -75.59903623742161      -0.00000006263978        31           992       +0.003122592576       1.139e+18
            20        -75.59903633675668      -0.00000009933507        32          1024       +0.002411261848       1.176e+18
            21        -75.59903635662417      -0.00000001986749        34          1088       +0.002319808236       1.249e+18
            22        -75.59903639240480      -0.00000003578063        35          1120       +0.002028581117       1.286e+18
            23        -75.59903640736947      -0.00000001496467        37          1184       +0.001944702884       1.359e+18
            24        -75.59903643376759      -0.00000002639813        38          1216       +0.001556500118       1.396e+18
            25        -75.59903644105746      -0.00000000728987        40          1280       +0.001470532126       1.469e+18
            26        -75.59903645401427      -0.00000001295680        41          1312       +0.001196358886       1.506e+18
            27        -75.59903646421036      -0.00000001019609        42          1344       +0.001063345736       1.543e+18
            28        -75.59903647297159      -0.00000000876123        43          1376       +0.000438858640       1.580e+18
            29        -75.59903648278254      -0.00000000981095        44          1408       +0.000198841954       1.616e+18
            30        -75.59903648434366      -0.00000000156112        46          1472       +0.000151887633       1.690e+18
            31        -75.59903648504529      -0.00000000070163        48          1536       +0.000115687228       1.763e+18
            32        -75.59903648514810      -0.00000000010282        50          1600       +0.000080512542       1.837e+18
            33        -75.59903648525592      -0.00000000010782        51          1632       +0.000078471099       1.874e+18
            34        -75.59903648532931      -0.00000000007338        52          1664       +0.000097655897       1.910e+18
            35        -75.59903648535777      -0.00000000002846        53          1696       +0.000063700675       1.947e+18
            36        -75.59903648537565      -0.00000000001788        54          1728       +0.000073430427       1.984e+18
            37        -75.59903648538685      -0.00000000001120        55          1760       +0.000073530627       2.021e+18
            38        -75.59903648539155      -0.00000000000470        56          1792       +0.000061184888       2.057e+18
            39        -75.59903648540667      -0.00000000001512        58          1856       +0.000070614314       2.131e+18
            40        -75.59903648541537      -0.00000000000870        59          1888       +0.000088919983       2.167e+18
            41        -75.59903648542108      -0.00000000000571        60          1920       +0.000067114792       2.204e+18
            42        -75.59903648542419      -0.00000000000311        61          1952       +0.000063806486       2.241e+18
            43        -75.59903648542731      -0.00000000000311        62          1984       +0.000050813285       2.278e+18
            44        -75.59903648544203      -0.00000000001472        64          2048       +0.000065662295       2.351e+18
            45        -75.59903648544264      -0.00000000000061        65          2080       +0.000045130683       2.388e+18
            46        -75.59903648544267      -0.00000000000003        66          2112       +0.000058870254       2.425e+18
            47        -75.59903648544267      +0.00000000000000        71          2272       +0.000063544813       2.608e+18
