#Efci:-230.7911477999
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -230.75959437848903      -0.03777523592996         2           234       +0.344823160641       6.081e+09
             2        -230.78784641345624      -0.02825203496721         3           351       +0.114489405735       9.121e+09
             3        -230.79001383231690      -0.00216741886067         5           585       +0.026678920828       1.520e+10
             4        -230.79017862806623      -0.00016479574933         6           702       +0.011983115617       1.824e+10
             5        -230.79020595253516      -0.00002732446893         7           819       +0.005580383673       2.128e+10
             6        -230.79021263417906      -0.00000668164390         8           936       +0.002167504550       2.432e+10
             7        -230.79021332793349      -0.00000069375443        10          1170       +0.001405705248       3.040e+10
             8        -230.79021353435519      -0.00000020642170        12          1404       +0.001271797949       3.648e+10
             9        -230.79021358372108      -0.00000004936589        13          1521       +0.001472701317       3.952e+10
            10        -230.79021359820996      -0.00000001448888        14          1638       +0.001456393260       4.256e+10
            11        -230.79021360417153      -0.00000000596157        15          1755       +0.001408323665       4.560e+10
            12        -230.79021360856962      -0.00000000439809        16          1872       +0.001306018964       4.865e+10
            13        -230.79021361282790      -0.00000000425828        17          1989       +0.001350524241       5.169e+10
            14        -230.79021361766101      -0.00000000483311        18          2106       +0.001413462631       5.473e+10
            15        -230.79021362342419      -0.00000000576318        19          2223       +0.001296502501       5.777e+10
            16        -230.79021363046772      -0.00000000704352        20          2340       +0.001167785079       6.081e+10
            17        -230.79021363915456      -0.00000000868684        21          2457       +0.001242033515       6.385e+10
            18        -230.79021364948861      -0.00000001033405        22          2574       +0.001230937727       6.689e+10
            19        -230.79021366168200      -0.00000001219340        23          2691       +0.001200768131       6.993e+10
            20        -230.79021367627215      -0.00000001459014        24          2808       +0.001255509356       7.297e+10
            21        -230.79021369145363      -0.00000001518148        25          2925       +0.001023613113       7.601e+10
            22        -230.79021370504432      -0.00000001359069        26          3042       +0.001202166300       7.905e+10
            23        -230.79021371632493      -0.00000001128060        27          3159       +0.001080030775       8.209e+10
            24        -230.79021372448625      -0.00000000816132        28          3276       +0.001280220992       8.513e+10
            25        -230.79021372986023      -0.00000000537398        29          3393       +0.001185793424       8.817e+10
            26        -230.79021373304127      -0.00000000318104        30          3510       +0.001137981438       9.121e+10
            27        -230.79021373493492      -0.00000000189365        31          3627       +0.001128770380       9.425e+10
            28        -230.79021373635180      -0.00000000141688        32          3744       +0.001121397031       9.729e+10
            29        -230.79021373764405      -0.00000000129225        33          3861       +0.001216457960       1.003e+11
            30        -230.79021373878160      -0.00000000113755        34          3978       +0.001139408694       1.034e+11
            31        -230.79021373987365      -0.00000000109205        35          4095       +0.001324746275       1.064e+11
            32        -230.79021374099403      -0.00000000112038        36          4212       +0.001162897576       1.095e+11
            33        -230.79021374210780      -0.00000000111376        37          4329       +0.001140005131       1.125e+11
            34        -230.79021374332109      -0.00000000121329        38          4446       +0.001130405372       1.155e+11
            35        -230.79021374461999      -0.00000000129890        39          4563       +0.001045374422       1.186e+11
            36        -230.79021374604372      -0.00000000142373        40          4680       +0.001089192592       1.216e+11
            37        -230.79021374757517      -0.00000000153145        41          4797       +0.001266081433       1.247e+11
            38        -230.79021374921749      -0.00000000164232        42          4914       +0.001196792133       1.277e+11
            39        -230.79021375102619      -0.00000000180870        43          5031       +0.001150160173       1.307e+11
            40        -230.79021375291526      -0.00000000188908        44          5148       +0.001190333613       1.338e+11
            41        -230.79021375488503      -0.00000000196977        45          5265       +0.001134086451       1.368e+11
            42        -230.79021375681509      -0.00000000193006        46          5382       +0.001051046799       1.399e+11
            43        -230.79021375858008      -0.00000000176499        47          5499       +0.001082315619       1.429e+11
            44        -230.79021376011286      -0.00000000153278        48          5616       +0.001145899073       1.459e+11
            45        -230.79021376131530      -0.00000000120244        49          5733       +0.001077885635       1.490e+11
            46        -230.79021376213586      -0.00000000082056        50          5850       +0.001235403814       1.520e+11
            47        -230.79021376267835      -0.00000000054249        51          5967       +0.001207117407       1.551e+11
            48        -230.79021376304675      -0.00000000036840        52          6084       +0.001143922631       1.581e+11
            49        -230.79021376328492      -0.00000000023817        53          6201       +0.001088805296       1.611e+11
            50        -230.79021376344178      -0.00000000015686        54          6318       +0.001122164792       1.642e+11
