#Efci:-230.7911477999
#    k iteration         Energy               dE           Ngvec ev      Ngm ev*         ||g||           Nshots
#------------------------------------------------------------------------------------------------------------------
             1        -230.75571367842349      -0.03389453586442         2           234       +0.368044787113       6.081e+05
             2        -230.78346274984426      -0.02774907142077         3           351       +0.189661583835       9.121e+05
             3        -230.78653289692062      -0.00307014707636         5           585       +0.149295105637       1.520e+06
             4        -230.78713788718204      -0.00060499026142         6           702       +0.144261952597       1.824e+06
             5        -230.78727644651232      -0.00013855933028         7           819       +0.155007558377       2.128e+06
             6        -230.78737166660065      -0.00009522008833         8           936       +0.148982852061       2.432e+06
             7        -230.78745314826904      -0.00008148166839         9          1053       +0.147444104427       2.736e+06
             8        -230.78754923320457      -0.00009608493554        10          1170       +0.142189123469       3.040e+06
             9        -230.78767005007640      -0.00012081687183        11          1287       +0.135430418964       3.344e+06
            10        -230.78782090469304      -0.00015085461663        12          1404       +0.133548982865       3.648e+06
            11        -230.78801109783052      -0.00019019313748        13          1521       +0.127214893647       3.952e+06
            12        -230.78825471500770      -0.00024361717718        14          1638       +0.129916949466       4.256e+06
            13        -230.78852684586937      -0.00027213086167        15          1755       +0.123757619671       4.560e+06
            14        -230.78877271192547      -0.00024586605610        16          1872       +0.135104571848       4.865e+06
            15        -230.78898284376186      -0.00021013183638        17          1989       +0.137039177304       5.169e+06
            16        -230.78912728997670      -0.00014444621485        18          2106       +0.125532982047       5.473e+06
            17        -230.78921524182010      -0.00008795184340        19          2223       +0.122806836702       5.777e+06
            18        -230.78927145351781      -0.00005621169771        20          2340       +0.121298303821       6.081e+06
            19        -230.78931032900081      -0.00003887548300        21          2457       +0.133612646482       6.385e+06
            20        -230.78933730241607      -0.00002697341526        22          2574       +0.120124063237       6.689e+06
            21        -230.78935897743449      -0.00002167501842        23          2691       +0.127499097357       6.993e+06
            22        -230.78937644830756      -0.00001747087308        24          2808       +0.114928920791       7.297e+06
            23        -230.78939081521239      -0.00001436690482        25          2925       +0.103534158509       7.601e+06
            24        -230.78940380618735      -0.00001299097497        26          3042       +0.118705608970       7.905e+06
            25        -230.78941628045510      -0.00001247426775        27          3159       +0.106361160988       8.209e+06
            26        -230.78942988869369      -0.00001360823859        28          3276       +0.131357635444       8.513e+06
            27        -230.78944467949589      -0.00001479080220        29          3393       +0.107357366674       8.817e+06
            28        -230.78946139727501      -0.00001671777912        30          3510       +0.109333421240       9.121e+06
            29        -230.78948119407704      -0.00001979680204        31          3627       +0.113266619710       9.425e+06
            30        -230.78950498612133      -0.00002379204429        32          3744       +0.114894191398       9.729e+06
            31        -230.78953283593066      -0.00002784980933        33          3861       +0.118895282378       1.003e+07
            32        -230.78956410315624      -0.00003126722558        34          3978       +0.107486132739       1.034e+07
            33        -230.78959591574969      -0.00003181259345        35          4095       +0.122410229649       1.064e+07
            34        -230.78962676832646      -0.00003085257677        36          4212       +0.104487764353       1.095e+07
            35        -230.78965293254140      -0.00002616421494        37          4329       +0.116321984573       1.125e+07
            36        -230.78967102833769      -0.00001809579629        38          4446       +0.118017332823       1.155e+07
            37        -230.78968171077938      -0.00001068244168        39          4563       +0.117136316060       1.186e+07
            38        -230.78968730457686      -0.00000559379748        40          4680       +0.102268137625       1.216e+07
            39        -230.78969024700234      -0.00000294242548        41          4797       +0.120097977397       1.247e+07
            40        -230.78969178254195      -0.00000153553961        42          4914       +0.117626879863       1.277e+07
            41        -230.78969268210327      -0.00000089956131        43          5031       +0.113760203161       1.307e+07
            42        -230.78969333454987      -0.00000065244660        44          5148       +0.120627521042       1.338e+07
            43        -230.78969387278136      -0.00000053823149        45          5265       +0.111605087040       1.368e+07
            44        -230.78969434853900      -0.00000047575764        46          5382       +0.123931571979       1.399e+07
            45        -230.78969477851413      -0.00000042997513        47          5499       +0.120151310122       1.429e+07
            46        -230.78969517048904      -0.00000039197491        48          5616       +0.122709752068       1.459e+07
            47        -230.78969553939928      -0.00000036891024        49          5733       +0.103162178360       1.490e+07
            48        -230.78969589294019      -0.00000035354091        50          5850       +0.109689240516       1.520e+07
            49        -230.78969623278090      -0.00000033984071        51          5967       +0.114665750601       1.551e+07
            50        -230.78969659748682      -0.00000036470593        52          6084       +0.111578782363       1.581e+07
